PlayerId;League;Team
197756;13;141
197756;34;2175
197756;35;266
197758;13;130
197758;35;266
197758;243;4688
197759;13;130
197760;243;4684
197761;35;266
197762;13;128
197763;34;4627
197763;35;266
197764;34;3109
197764;35;266
197766;243;1886
197769;34;4777
197769;38;309
197775;11;126
197778;34;1534
197778;35;266
197779;243;4684
197780;35;261
197781;35;262
197784;34;4627
197786;35;261
197789;11;126
197791;11;117
197791;34;5057
197791;35;266
197793;34;2175
197794;11;117
197795;34;2175
197796;11;123
197798;35;261
197798;243;4683
197800;35;265
197802;34;4848
197802;35;262
197803;34;4777
197808;34;236
197808;35;268
197812;11;108
197813;34;1534
197814;11;121
197814;34;4925
197814;35;268
197816;243;4765
197819;12;90
197819;35;266
197821;34;1534
197821;35;266
197821;243;1883
197823;35;266
197823;243;4685
197824;34;4884
197824;35;266
197825;35;266
197826;35;266
197826;243;4679
197827;34;1534
197827;35;266
197828;35;266
197829;34;4627
197829;35;266
197829;243;1887
197832;35;266
197832;243;4683
197833;243;2550
197835;34;4778
197835;35;266
197836;34;259
197836;35;266
197836;39;334
197837;34;1534
197837;35;266
197837;243;4682
197840;35;266
197840;45;403
197841;35;266
197841;243;2550
197842;34;3109
197842;35;266
197843;12;97
197844;12;101
197845;34;4848
197847;34;2175
197847;35;266
197849;35;266
197849;243;4684
197852;35;266
197852;243;4684
197854;34;256
197854;35;266
197856;12;105
197857;34;3109
197857;35;266
197858;12;106
197858;34;259
197859;243;4687
197863;34;3109
197863;35;266
197865;34;2175
197865;35;266
197868;11;126
197869;35;261
197869;243;4680
197870;11;108
197871;34;1534
197871;35;2574
197873;34;235
197873;35;262
197875;35;269
197875;243;1887
197876;35;270
197876;243;4687
197878;35;262
197878;243;4685
197879;35;266
197879;243;1887
197880;34;1534
197880;35;269
197881;34;4777
197881;35;262
197883;11;123
197883;34;4848
197883;35;262
197884;34;4627
197886;35;265
197888;35;265
197888;243;4679
197890;39;337
197891;35;263
197891;243;1886
197893;35;2574
197893;243;4687
197897;11;117
197897;43;373
197897;243;4687
197899;39;329
197900;35;270
197900;243;4687
208167;12;96
197901;34;4627
197901;35;262
197902;35;262
197903;34;2176
197903;35;262
197904;34;4627
197904;35;262
197905;35;269
197906;34;3109
197906;35;266
197907;35;269
197907;243;4678
47094;35;266
47095;35;266
47096;35;270
47098;0;21
47098;35;262
47100;0;22
47102;0;21
47103;0;23
47107;0;21
47111;0;27
47111;38;315
47116;0;32
197911;35;266
197912;11;111
197913;11;108
197914;35;262
197914;243;1899
197917;34;2176
197917;35;262
197917;243;1899
-1;34;257
-1;39;333
-1;34;4925
-1;34;5057
-1;39;331
47160;35;268
47163;0;12
47167;0;28
-1;35;266
-1;243;4688
208171;12;104
-1;35;266
-1;39;337
-1;11;119
208174;12;107
-1;11;116
-1;11;118
-1;13;128
-1;12;91
-1;11;116
208185;12;93
202907;35;261
202908;44;391
202910;12;93
202912;12;88
208193;12;102
202914;35;263
202915;34;3917
202916;12;95
202917;43;372
-1;11;114
-1;37;289
-1;11;116
-1;37;288
-1;11;115
-1;39;333
-1;11;120
202919;34;4925
-1;11;125
-1;42;355
-1;39;335
-1;11;127
-1;37;292
-1;11;116
-1;41;2178
-1;11;116
-1;11;119
-1;11;126
-1;39;337
-1;11;122
-1;42;368
-1;11;112
-1;11;120
-1;39;340
-1;11;123
202922;34;4884
202922;35;2574
202924;34;2175
202925;34;236
202926;34;4884
202929;35;269
202929;243;4682
202930;12;107
202930;38;325
202931;34;3109
-1;13;1340
-1;41;348
-1;13;141
-1;13;129
-1;42;360
-1;39;329
-1;13;133
-1;42;364
-1;39;338
-1;42;366
-1;13;141
-1;13;129
-1;42;356
-1;13;131
-1;13;143
-1;13;135
-1;243;4684
-1;34;4925
-1;35;266
-1;34;2175
-1;35;266
-1;13;129
-1;13;1340
-1;35;266
-1;243;1886
-1;13;137
-1;34;3918
-1;35;266
-1;13;133
-1;243;4683
-1;34;4884
-1;35;266
202942;34;2176
-1;13;144
-1;36;2577
-1;37;292
-1;13;129
-1;13;129
-1;37;290
-1;13;141
-1;37;292
-1;41;4993
-1;13;139
-1;37;292
-1;13;129
-1;36;279
-1;13;133
-1;45;5000
-1;13;137
-1;13;139
-1;38;319
-1;13;1340
202946;34;4777
202946;35;261
-1;13;129
-1;13;142
-1;37;290
-1;13;140
-1;38;320
-1;13;138
202947;35;261
202947;243;4678
-1;34;5057
-1;35;266
-1;42;360
-1;12;104
-1;38;323
202948;34;5057
-1;12;107
202949;34;4627
-1;11;110
-1;35;266
-1;35;266
-1;42;361
-1;34;2176
202950;43;375
-1;39;334
-1;243;1882
-1;34;3918
-1;35;266
-1;11;124
-1;34;4777
-1;35;266
-1;35;266
-1;243;4683
-1;11;114
-1;43;385
-1;11;114
-1;42;358
-1;11;113
-1;42;356
-1;35;270
-1;11;113
-1;11;108
-1;35;262
-1;39;334
-1;12;101
-1;36;284
-1;12;99
-1;43;371
-1;12;87
-1;36;285
-1;12;101
-1;43;373
-1;36;277
-1;12;106
-1;42;369
-1;37;290
-1;43;379
-1;12;96
-1;37;290
-1;12;91
-1;37;4626
-1;12;88
47791;35;273
-1;39;336
-1;12;90
-1;43;374
-1;12;94
-1;35;266
-1;12;104
-1;12;104
-1;34;4848
-1;35;266
-1;12;94
-1;42;370
-1;35;266
-1;243;1887
-1;35;266
-1;243;4765
-1;12;101
-1;12;94
-1;34;4777
202955;12;87
-1;35;270
-1;35;270
-1;12;101
-1;35;268
-1;34;256
202956;13;130
202958;35;266
202958;243;4688
202959;13;1340
202959;35;266
202960;13;139
202961;35;266
202961;243;5003
202963;13;131
202966;13;142
202967;243;5003
202968;34;3917
202968;35;266
202969;13;137
202969;35;266
202970;35;266
202970;243;4685
202973;34;3109
202974;13;138
202975;13;132
202977;34;2176
202979;34;4778
202981;34;2175
202981;35;266
202982;34;4848
202984;13;142
202984;35;266
202987;34;4778
202987;35;266
202989;34;4925
202989;35;266
202993;13;144
202993;35;266
202993;243;4685
202996;35;266
202996;243;2550
202999;13;144
202999;35;266
203000;35;266
203000;243;4679
203001;13;131
203002;13;134
203004;34;4777
203004;35;266
203005;34;4627
203007;11;109
203008;35;262
203008;243;4688
203009;35;2574
203010;34;4778
203011;34;4777
203012;35;2574
203012;243;4678
203013;34;256
203013;35;261
203015;35;270
203016;35;270
203017;35;2574
203019;34;2175
203019;35;265
203020;35;2574
203022;11;125
203023;11;124
203025;34;4627
203029;35;266
203032;243;4684
203034;34;256
203034;35;263
203035;34;1534
203035;35;269
203041;35;269
203042;35;270
203042;243;4688
203044;35;265
203048;35;270
203048;243;4679
203049;34;3917
203051;34;2175
203054;11;110
203055;11;123
203055;34;4627
203057;12;98
203057;35;266
203058;35;266
203058;243;1887
203059;35;266
203059;243;1883
203061;34;4848
203061;35;266
203062;34;257
203062;35;266
203063;34;260
203069;243;1882
203070;12;95
203072;35;266
203072;243;1899
203073;12;94
203073;35;266
203078;35;266
203078;243;5002
203080;34;259
203080;35;266
203087;34;5057
203087;35;266
203093;34;4884
203093;35;266
203096;35;266
203096;243;4679
203097;34;4777
203099;34;4777
203099;35;266
203101;12;107
203101;35;266
203101;243;1886
203103;34;4925
203103;35;266
203105;34;4925
203108;35;268
203108;243;1899
203110;34;2176
203110;35;268
203116;35;266
203116;243;4679
203120;35;263
203121;11;118
203122;11;122
203122;243;4682
203123;11;127
203126;11;112
203126;243;4680
203129;42;366
203131;11;110
203133;34;1534
203134;35;270
203134;243;4682
203138;35;268
203140;35;261
203143;35;265
203144;35;263
203145;34;2175
203146;34;235
203148;35;262
203148;243;1887
203149;34;4778
203149;35;262
203151;34;256
203154;11;123
203154;44;394
203155;34;2175
203155;35;266
-1;12;90
48328;35;270
48343;35;270
-1;12;96
-1;12;91
-1;12;95
-1;12;93
-1;12;92
-1;12;86
-1;12;92
-1;12;102
-1;12;95
-1;12;90
-1;12;106
-1;12;100
-1;12;98
-1;12;91
-1;12;96
-1;12;94
-1;12;92
-1;12;99
-1;12;87
-1;12;101
-1;12;103
-1;12;100
-1;12;94
-1;12;98
-1;12;95
-1;12;92
-1;12;104
208295;12;107
208298;12;88
208300;12;104
208312;12;103
208326;12;105
208329;12;96
208330;12;91
208334;12;96
208336;12;104
208341;12;92
49380;34;249
49594;0;15
49712;0;19
49811;0;24
49852;42;368
49860;0;31
50002;0;16
50288;35;271
51804;38;320
52022;193;3795
52301;34;260
52301;35;269
52301;38;309
52609;35;276
52609;38;314
52661;38;316
52661;45;405
52781;35;263
52888;34;246
53268;35;269
53268;39;336
53274;35;263
53274;42;364
53283;39;336
53842;0;16
53867;35;272
53965;39;331
54264;193;3797
54289;0;3
55139;35;270
55521;36;278
55612;35;274
55614;0;32
55614;34;4627
55614;35;271
55659;34;234
55659;35;274
55802;0;18
55882;34;4778
55882;35;268
55882;43;372
55956;34;4627
55956;39;336
55971;34;251
55971;35;275
55971;44;387
55980;39;340
56012;0;29
56042;42;365
56058;35;267
56104;35;265
56144;35;274
56199;0;11
56747;38;311
56815;45;406
56906;34;249
56906;35;262
56906;38;305
57046;193;3798
57080;34;260
57080;35;272
57080;42;357
57087;36;282
57087;193;4635
57095;35;276
57097;34;234
57107;38;320
57112;35;272
57120;37;1903
57123;34;4627
57135;35;267
57139;34;235
57139;35;267
57141;35;266
57146;37;301
57150;193;3800
57151;0;23
57152;42;370
57152;193;4635
57155;35;265
57156;42;361
57160;34;244
57160;42;361
57161;35;273
57164;38;323
57164;39;333
57166;38;326
57169;44;393
57170;35;267
57175;0;21
57175;35;266
57176;35;267
57177;38;313
57183;35;273
57186;35;275
57187;35;270
57188;35;2574
57189;34;4777
57189;35;261
57190;34;249
57190;35;273
57193;0;27
57194;38;321
57195;0;10
57198;42;358
57199;38;309
57201;34;252
57204;35;266
57206;35;266
57214;42;364
57216;35;269
57217;35;265
57217;42;370
57220;35;262
57222;34;234
57222;35;262
57224;0;18
57224;35;276
57234;34;4925
57239;35;271
57244;38;325
57245;38;305
57245;39;339
57247;38;315
57248;42;369
57252;34;2175
57254;35;262
57259;34;3918
57259;35;274
57261;34;255
57264;39;334
57268;36;277
57269;35;275
57270;39;340
57271;43;371
57272;35;276
57273;35;271
57273;42;369
57274;39;338
57284;36;278
57286;35;274
57286;42;366
57289;42;368
57294;39;335
57298;36;280
57300;35;262
57300;42;364
57306;36;283
57307;34;5057
57308;35;268
57311;43;384
57317;35;268
57318;35;275
57318;193;3798
57319;35;262
57319;243;4687
57321;35;265
57322;34;253
57322;35;273
57322;42;355
57322;243;4683
57323;34;235
57323;35;272
57327;35;271
57329;34;248
57329;35;265
57335;0;5
57335;35;276
57335;193;3796
57336;37;293
57337;193;3797
57338;0;24
57338;193;3795
57339;193;3800
57340;34;235
57340;36;286
57340;43;372
57340;193;3795
57343;243;4682
57346;193;3795
57355;44;388
57356;193;3797
57358;34;4848
57358;35;272
57359;35;265
57362;193;4635
57365;37;1903
57367;42;367
57371;37;1903
57371;193;3798
57381;35;269
57382;37;292
57383;42;363
57385;193;3796
57388;37;295
57390;193;4635
57391;43;377
57392;193;3795
57399;36;284
57399;43;377
57402;35;268
57405;38;302
57405;43;373
57407;36;2577
57408;36;2577
57409;36;284
57414;36;277
57419;35;261
57419;42;355
57420;35;269
57420;193;4635
57424;35;273
57426;34;4848
57426;35;265
57427;0;0
57427;35;266
57429;34;2176
57429;35;2574
57431;34;235
57431;35;272
57433;35;271
57434;35;265
57435;35;267
57435;42;355
57439;43;376
57441;42;356
57441;43;384
57443;36;277
57450;35;272
57450;42;355
57450;193;3798
57451;37;288
57451;193;4635
57452;44;389
57455;37;295
57465;38;326
57465;44;396
57466;193;3798
57468;193;3795
57469;35;2574
57472;193;3795
57474;193;3795
57476;193;3796
57477;34;253
57477;39;335
57479;39;339
57482;243;4683
57489;35;268
57505;34;253
57513;37;298
57514;38;319
57514;193;3795
57527;35;268
57532;37;290
57533;37;295
57536;36;278
57538;35;265
57540;38;326
57542;45;399
57554;43;385
57559;38;312
57559;39;335
57564;35;266
57568;34;4778
57568;35;272
57569;35;266
57572;0;27
57572;35;266
57581;0;14
57586;35;263
57586;42;369
57588;0;32
57588;35;275
57588;42;358
57589;0;18
57589;35;262
57589;42;362
57591;35;269
57591;42;360
57592;0;22
57593;35;276
57593;42;367
57594;34;2175
57596;35;275
57597;35;274
57598;35;263
57599;35;269
57601;35;266
57602;35;262
57603;35;265
57605;35;274
57607;34;246
57607;35;2574
57610;35;263
57612;35;268
57623;36;2577
57625;34;247
57625;35;275
57626;34;4627
57626;35;268
57627;243;4685
57628;34;3109
57628;35;268
57633;35;268
57642;35;273
57642;243;4678
57643;35;275
57645;34;3918
57645;35;276
57646;35;268
57649;35;276
57650;34;4777
57652;34;259
57653;35;261
57653;42;359
57654;35;274
57654;39;329
57655;35;269
57656;35;272
57657;34;252
57657;35;2574
57658;35;265
57658;42;364
57659;35;263
57659;38;320
57659;42;356
57660;34;234
57660;35;262
57662;35;269
57662;38;320
57665;35;275
57667;35;2574
57668;34;246
57668;35;270
57672;35;2574
57676;35;274
57678;34;247
57678;35;275
57682;34;3918
57682;35;261
57683;34;235
57683;35;2574
57684;35;270
57685;34;249
57685;44;391
57685;243;4687
57687;35;265
57689;35;265
57689;38;323
57692;35;2574
57692;42;4846
57694;34;4627
57695;34;243
57695;35;2574
57695;38;325
57696;35;2574
57697;34;246
57697;35;2574
57704;35;275
57709;0;8
57711;35;261
57712;35;270
57713;35;262
57714;34;245
57714;38;320
57716;42;356
57721;34;248
57727;42;357
57729;38;310
57730;35;275
57731;35;271
57737;39;339
57747;45;408
57749;43;385
57750;36;280
57751;36;279
57756;43;386
57761;35;271
57761;43;372
57764;42;4846
57765;42;369
57766;35;274
57766;42;369
57769;43;381
57770;43;374
57778;43;377
57779;35;276
57779;43;377
57781;43;371
57781;243;4688
57782;42;357
57790;35;272
57793;45;405
57795;45;409
57796;243;1887
57797;43;379
57808;44;388
57808;45;409
57810;45;408
57810;243;4678
57813;44;388
57814;43;386
57814;44;387
57815;35;2574
57815;43;384
57818;44;392
57821;45;405
57824;0;9
57825;35;269
57825;42;368
57826;42;358
57828;45;399
57832;44;390
57834;42;356
57838;39;338
57838;193;4635
57839;43;372
57839;44;394
57840;35;271
57840;44;397
57842;44;393
57849;42;359
57851;38;324
57856;0;4182
57856;35;276
57856;42;366
57859;0;15
57862;38;313
57868;45;403
57875;45;400
57877;35;262
57878;45;404
57879;42;368
57879;193;3795
57880;38;310
57882;35;261
57886;0;35
57891;0;26
57891;35;266
57897;34;3917
57897;39;337
57898;42;361
57904;35;272
57904;38;325
57916;35;273
57916;38;321
57916;243;4678
57917;35;275
57918;35;269
57924;35;261
57927;35;276
57932;35;268
57939;38;312
57939;39;329
57943;37;299
57944;37;299
57946;35;2574
57950;35;275
57953;35;2574
57955;35;272
57957;35;263
57962;36;283
57964;43;372
57966;34;2176
57966;35;267
57968;42;362
57969;43;380
57972;35;265
57975;38;307
57977;38;310
57979;38;322
57981;38;315
57982;38;310
57983;35;265
57985;34;260
57986;35;269
57991;35;270
57999;35;276
58002;0;20
58005;35;261
58008;35;2574
58009;35;269
58011;42;367
58013;0;32
58014;37;292
58022;42;360
58025;43;386
58027;44;398
58028;43;376
58030;35;262
58030;42;366
58034;243;4682
58035;38;311
58039;43;378
58040;45;403
58042;42;369
58045;35;261
58046;34;246
58046;35;275
58047;39;333
58048;35;269
58048;42;370
58050;34;4627
58050;35;261
58054;35;262
58055;35;269
58061;38;321
58067;35;273
58072;44;390
58073;42;356
58074;34;260
58089;38;302
58090;38;306
58093;38;324
58100;43;381
58102;42;362
58107;41;4993
58113;243;4679
58116;45;408
58116;243;4682
58118;35;273
58247;0;23
58248;0;26
58253;35;272
58253;42;364
58287;0;4182
58333;38;319
58334;38;307
58379;38;314
58379;45;407
58391;0;10
58422;35;261
58422;38;324
58428;38;317
58432;35;272
58432;42;359
58436;35;267
58476;38;320
58510;35;276
58535;35;2574
58535;39;334
58535;43;376
58535;243;1887
58564;35;276
58564;39;333
58565;39;331
58569;34;234
58586;39;338
58612;39;336
58619;35;276
58637;39;333
58645;39;338
58645;42;361
58812;0;17
58812;193;4635
58822;0;33
58822;193;3795
58823;35;261
58823;37;298
58823;193;3796
58824;0;31
58824;193;3797
58827;193;3795
58828;39;329
58828;193;3798
58830;0;32
58830;193;3797
58832;0;19
58832;35;262
58832;193;3795
58833;37;299
58835;37;293
58835;193;3795
58836;42;365
58836;193;3797
58839;37;292
58840;38;317
58840;41;5001
58842;37;292
58843;193;3800
58856;0;14
58856;38;311
58856;193;4635
58859;193;3797
58863;37;293
58864;37;295
58864;193;3797
58866;193;3795
58869;37;296
58911;193;4635
58930;37;299
58931;37;289
58931;39;330
59035;193;3800
59037;37;290
59042;41;4847
59064;39;340
59106;34;249
59106;44;390
59152;37;289
59153;193;3797
59169;0;28
59170;35;275
59171;0;22
59176;0;24
59176;39;339
59177;0;32
59177;39;339
59178;39;337
59184;0;17
59184;193;3798
59185;0;20
59185;193;4635
59187;193;3800
59190;193;3800
59191;35;276
59192;193;3795
59193;37;289
59196;35;273
59196;42;355
59196;193;3800
59200;193;3798
59202;37;1903
59204;37;293
59207;193;3796
59208;193;3798
59209;193;3796
59213;0;35
59213;193;4635
59216;37;288
59218;0;33
59218;35;265
59218;193;3798
59221;193;3795
59229;193;4635
59231;193;3795
59232;193;3800
59233;37;4626
59235;37;292
59239;193;4635
59248;37;298
59249;193;3797
59251;0;32
59251;193;3795
59275;193;4635
59388;39;339
59388;193;3798
59422;37;290
59422;193;3798
59492;38;320
59494;37;299
59506;193;3796
59509;193;3798
59523;38;313
59525;38;311
59540;0;14
59545;243;4680
59607;0;19
59615;35;270
59618;38;326
59643;35;267
59662;38;307
59667;0;14
59678;39;339
59689;35;267
59706;38;311
59722;34;234
59761;35;276
59763;34;251
59763;38;307
59763;43;383
59777;35;261
59777;38;312
59790;0;11
59794;34;3109
59794;38;323
59798;0;14
59805;0;9
59834;38;306
60588;37;289
60831;42;355
60833;42;369
60837;44;396
60863;35;272
60911;35;268
61128;35;270
61128;43;377
61184;35;272
61262;0;24
61262;35;268
61270;35;268
61498;34;248
61528;34;259
61596;34;251
61596;42;357
61681;35;267
61681;43;377
61685;34;242
61685;35;275
61758;35;267
61758;43;373
61872;35;262
61916;35;272
61917;34;4884
61917;45;408
61959;42;366
61965;35;275
62027;34;251
62027;35;2574
62197;35;274
62256;0;12
62268;35;265
62280;0;4182
62281;0;4182
62282;0;29
62300;0;35
62325;0;12
62342;35;274
62484;35;270
62510;243;4682
62560;35;263
62628;42;355
62655;243;4680
62702;34;4884
62702;45;4755
62835;43;374
62884;35;274
62917;35;276
63103;35;272
63152;34;2175
63152;35;267
63183;0;21
63297;35;271
63373;34;234
63398;35;271
63398;42;362
63408;34;4777
63441;42;368
63453;42;368
63485;42;368
63490;42;358
63551;35;270
63723;38;326
63723;42;368
63831;42;366
63939;0;10
64023;0;3
64204;34;244
64290;0;23
64460;0;4182
64688;35;274
64690;35;274
64694;193;3798
64696;0;23
64699;0;34
64704;34;4777
64704;42;367
64707;35;273
64707;193;3798
64713;35;269
64713;193;3797
64717;35;276
64720;36;277
64720;193;3797
64721;36;286
64724;193;3797
64726;36;287
64728;43;385
64729;243;4678
64730;0;22
64730;35;270
64730;42;364
64731;36;281
64733;243;2550
64734;243;4678
64736;39;340
64737;36;280
64739;35;263
64739;43;381
64743;36;282
64744;37;292
64746;34;5057
64746;44;391
64749;36;287
64750;193;3800
64757;43;381
64764;39;332
64764;193;3795
64766;36;284
64766;243;1886
64767;36;284
64768;38;4995
64773;39;330
64779;36;285
64785;36;2577
64788;38;326
64788;193;4635
64790;42;369
64791;36;277
64791;39;331
64792;36;282
64796;193;3796
64798;42;369
64799;34;3917
64799;43;376
64800;0;25
64800;34;249
64800;35;265
64801;35;269
64802;0;23
64802;35;266
64804;35;266
64805;35;268
64809;42;370
64811;35;268
64813;35;274
64819;35;266
64834;38;312
64837;38;324
64840;39;330
64842;36;277
64842;38;327
64870;243;4678
64880;35;263
64883;35;271
64886;35;271
64887;35;267
64888;35;273
64889;0;10
64889;35;266
64890;35;274
64891;38;305
64892;35;266
64893;34;2175
64894;35;276
64896;35;266
64898;35;276
64899;34;249
64899;35;271
64900;35;266
64901;34;1534
64904;34;4848
64904;35;267
64905;35;268
64906;35;269
64906;243;1886
64907;35;265
64909;39;336
64909;243;4682
64911;35;275
64912;35;268
64913;34;2175
64913;35;271
64914;35;272
64915;35;276
64917;35;263
64920;35;271
64924;35;268
64925;35;267
64929;38;324
64932;35;266
64936;35;268
64940;39;339
64941;35;276
64943;35;268
64943;243;1887
64944;39;336
64945;35;273
64950;42;360
64951;41;350
64958;34;251
64959;34;244
64959;243;4682
64960;35;261
64961;34;259
64968;35;273
64969;34;2176
64969;35;268
64970;34;4848
64970;35;272
64974;42;369
64980;34;252
64980;35;272
64983;34;4777
64986;35;272
65014;35;268
65014;243;4678
65052;34;236
65052;44;394
65056;34;4925
65056;43;386
65059;35;271
65060;35;275
65061;0;8
65061;35;267
65065;35;268
65067;35;268
65068;35;261
65070;35;2574
65072;35;262
65074;35;276
65075;35;265
65081;35;262
65096;34;249
65096;243;4765
65104;34;4777
65107;34;243
65107;35;273
65111;35;262
65112;35;262
65116;34;234
65116;35;269
65118;35;261
65119;35;273
65122;34;4884
65122;35;266
65122;243;4680
65125;34;2175
65125;35;267
65133;35;268
65134;35;272
65135;35;270
65136;35;274
65137;34;242
65137;35;262
65137;193;3795
65138;35;2574
65139;35;275
65140;35;272
65141;35;270
65142;35;274
65143;35;266
65144;35;261
65145;0;4838
65145;35;266
65147;34;260
65147;35;270
65148;34;235
65149;35;267
65150;35;2574
65151;35;268
65152;34;236
65153;35;269
65154;34;4778
65156;35;2574
65157;35;269
65158;35;267
65159;35;266
65160;35;274
65161;35;273
65162;34;235
65163;35;262
65164;35;2574
65166;35;271
65168;34;235
65168;35;275
65169;35;269
65171;35;261
65174;35;271
65175;34;2175
65177;34;4627
65177;35;268
65178;34;234
65179;35;261
65180;35;273
65183;34;3918
65186;35;262
65187;34;257
65187;35;274
65189;35;265
65193;34;234
65193;35;269
65194;35;267
65194;243;2550
65195;35;273
65198;35;2574
65198;243;4765
65199;35;261
65199;243;4765
65327;34;243
65475;34;4627
65475;35;269
65594;39;332
65615;34;246
65615;35;268
65616;34;245
65616;35;271
65653;34;4777
65659;42;358
65664;34;2176
65665;34;4848
65665;35;269
65674;42;359
65721;34;259
65762;0;23
65762;34;234
65762;35;274
65823;34;256
65823;35;276
65951;35;273
65951;44;391
66057;34;253
66110;35;276
66204;34;4925
66204;35;268
66208;34;4925
66250;0;12
66250;35;263
66260;0;21
66284;34;253
66371;34;2176
66371;35;273
66610;42;356
66738;34;243
66828;0;4838
66850;41;5001
66854;44;396
66876;34;247
66880;35;272
66885;34;253
66899;35;271
66905;34;243
66905;35;273
67294;38;326
67351;42;368
67718;0;24
67718;35;270
67723;34;256
68449;35;276
68458;0;31
68580;34;253
68580;38;302
69209;43;386
69221;243;4685
69254;43;386
69256;34;253
69256;43;376
69256;44;395
69281;34;2175
69281;45;401
69291;45;408
69292;45;406
69367;43;375
69387;35;271
69387;43;371
69485;34;249
69485;35;270
69522;34;3109
69522;44;389
69526;35;268
69526;43;384
69536;0;10
69538;35;272
69710;39;332
69819;44;398
69829;34;234
69858;44;394
69860;35;268
69860;44;389
69902;45;4755
69906;35;261
69906;45;400
69909;45;402
69938;34;244
69938;35;271
69950;35;2574
69950;43;379
70024;36;286
70024;39;329
70034;43;373
70071;44;396
70071;45;403
70084;43;371
70086;34;242
70086;35;265
70099;35;268
70178;35;263
70178;42;359
70178;243;4682
70181;34;245
70181;35;267
70213;34;244
70213;35;269
70240;0;17
70249;0;21
70302;34;3109
70326;34;234
70326;35;2574
70365;35;261
70365;45;401
70376;34;1534
70376;39;335
70377;35;266
70378;35;266
70446;36;281
70541;35;261
70541;45;402
70541;243;4684
70559;45;406
70574;34;4777
70574;45;407
70597;39;331
70697;34;234
70697;35;270
70848;35;2574
70990;34;253
70992;39;332
71018;243;4682
71053;42;358
71075;35;275
71127;35;266
71565;35;266
71586;41;4847
71702;35;273
71702;243;4678
71777;0;9
71777;35;266
72090;34;246
72369;0;14
72456;0;24
72456;42;368
73460;35;274
73460;38;323
74608;45;5000
74651;0;10
74653;42;361
74653;43;378
74657;35;274
74658;0;29
74660;42;365
74661;0;31
74662;42;370
74663;44;387
74663;193;4635
74665;0;30
74667;0;23
74668;0;24
74671;0;16
74672;42;368
74676;0;23
74676;42;367
74677;45;405
74680;42;4846
74681;0;35
74681;35;271
74681;42;357
74682;42;368
74693;35;267
74693;42;364
74721;0;23
74721;35;262
74724;0;26
74729;0;4182
74731;0;24
74731;42;355
74733;42;359
74734;43;372
74735;0;4838
74736;0;32
74738;0;21
74738;42;362
74739;0;22
74739;42;364
74740;0;4182
74740;42;362
74741;0;23
74742;0;4182
74743;0;32
74743;43;379
74781;41;4847
74781;43;378
74839;39;329
74839;43;372
74845;0;29
74846;43;378
74853;35;276
74853;42;362
74858;0;20
74860;42;360
74861;42;367
74863;35;269
74863;43;384
74892;35;268
74892;42;359
74916;0;11
74929;36;286
74943;0;4182
74998;45;409
75024;43;378
75044;0;23
75051;0;14
75051;43;383
75065;0;25
75065;193;4635
75066;0;26
75069;42;363
75070;42;361
75077;42;366
75080;42;370
75081;38;319
75081;41;4847
75085;45;406
75100;42;361
75103;0;4838
75108;45;404
75109;42;367
75117;0;22
75118;0;0
75136;0;28
75138;0;11
75144;35;262
75152;43;385
75167;43;382
75167;44;389
75169;43;376
75173;37;301
75176;44;391
75177;44;388
75198;0;15
75213;37;289
75219;42;4846
75220;42;369
75233;42;4846
75249;42;358
75255;39;338
75264;39;329
75265;0;16
75271;0;14
75274;0;33
75275;42;364
75279;0;10
75280;0;33
75304;0;17
75304;42;363
75310;42;362
75310;43;373
75312;43;375
75326;43;374
75337;37;296
75342;42;4846
75342;43;374
75363;0;21
75363;43;381
75370;42;357
75372;45;403
75394;42;367
75397;42;361
75397;43;374
75404;42;4846
75405;0;17
75405;43;373
75428;34;249
75430;34;4925
75430;35;275
75432;35;261
75434;35;268
75435;35;274
75435;42;357
75436;42;358
75547;38;309
75621;37;301
75659;34;2176
75659;38;321
75660;38;314
75665;0;20
75671;38;4995
75674;42;4846
75675;39;331
75679;0;15
75686;39;338
75719;38;326
75732;39;331
75768;39;335
75817;38;314
75837;38;322
75848;0;23
75852;0;12
75853;39;331
75856;38;324
76168;44;389
76174;45;407
76212;34;242
76238;35;274
76238;243;4682
76260;38;311
76282;34;2175
76282;35;263
76284;42;362
76284;243;4682
76345;34;251
76391;34;255
76399;41;4763
76405;0;19
76406;34;253
76414;0;19
76414;38;311
76441;243;4678
76442;42;358
76486;43;381
76519;35;2574
76519;42;363
76520;35;270
76520;39;332
76574;42;356
76591;35;261
76591;43;385
77070;0;19
77072;0;25
77073;0;31
77074;0;4838
77075;0;21
77076;0;16
77079;0;35
77083;0;35
77085;0;34
77087;0;3
77087;43;378
77091;0;29
77092;35;267
77093;0;15
77093;35;271
77093;44;391
77100;44;391
77101;0;20
77102;35;273
77102;44;389
77105;35;262
77108;35;274
77110;43;374
77111;35;2574
77114;42;362
77122;42;369
77125;44;387
77128;43;383
77132;44;387
77134;43;379
77136;45;5000
77140;44;398
77142;42;362
77144;44;388
77146;42;360
77147;42;356
77148;42;361
77149;42;355
77151;35;268
77152;35;274
77161;43;372
77165;0;16
77165;35;268
77165;43;383
77173;243;4765
77174;43;383
77175;243;4683
77181;45;408
77184;243;4684
77186;243;1886
77189;35;273
77190;44;388
77191;44;398
77193;243;4682
77905;43;372
77929;243;4765
77931;41;4763
77955;35;268
77956;35;267
77970;0;28
77972;34;4777
77972;35;261
