Game Id;Date Year;Date Month;Date Day;Arena;Attendance;Team Home;Team Away;Score Home;Score Away;Score Home P1;Score Home P2;Score Home P3;Score Home OT;Score Home SO;Score Away P1;Score Away P2;Score Away P3;Score Away OT;Score Away SO;Star 1;Star 2;Star 3;Shots Home;Shots Away;PIM Home;PIM Away;Hits Home;Hits Away;GA Home;GA Away;TA Home;TA Away;FOW Home;FOW Away;SOG Home P1;SOG Home P2;SOG Home P3;SOG Home OT;SOG Away P1;SOG Away P2;SOG Away P3;SOG Away OT;PPG Home;PPO Home;PPG Away;PPO Away;Type;SQ0 Home;SQ1 Home;SQ2 Home;SQ3 Home;SQ4 Home;SQ0 Away;SQ1 Away;SQ2 Away;SQ3 Away;SQ4 Away
14391;2033;11;25;Cumberland County Crown Coliseum;5415;169;175;8;3;3;3;2;0;0;0;1;2;0;0;78614;20135;79040;68;51;19;12;21;14;4;4;10;3;32;25;12;15;10;0;2;9;8;0;1;2;0;2;Regular Season;6;33;10;13;6;16;19;10;5;1
14392;2033;11;25;Von Braun Center;5406;170;167;2;1;1;1;0;0;0;1;0;0;0;0;65169;57449;91433;52;49;6;2;22;21;4;4;2;4;22;27;12;12;3;0;9;8;6;0;0;1;0;3;Regular Season;13;27;8;3;1;12;15;12;7;3
14393;2033;11;25;Pelham Civic Center;2962;4247;172;3;4;1;1;1;0;0;1;1;1;0;1;86178;91239;86332;50;68;20;18;27;19;5;4;7;6;35;25;3;14;6;2;18;8;11;1;0;4;1;5;Regular Season;14;23;7;10;2;11;37;16;5;5
14394;2033;11;26;Carver Arena;6208;1527;174;0;4;0;0;0;0;0;2;2;0;0;0;170791;85590;57834;43;62;8;8;20;16;6;7;5;6;17;37;2;7;7;0;7;13;12;0;0;4;1;4;Regular Season;7;18;12;5;1;6;30;17;9;0
14395;2033;11;26;Pensacola Bay Center;5732;175;169;2;4;0;1;1;0;0;1;2;1;0;0;79040;87012;86338;51;59;13;9;22;14;4;6;4;4;20;36;13;11;7;0;13;17;7;0;0;2;2;4;Regular Season;6;17;12;13;3;6;22;17;10;4
14396;2033;11;27;Pensacola Bay Center;5300;175;167;5;2;4;0;1;0;0;0;2;0;0;0;64882;59203;36675;50;62;17;17;25;12;3;2;1;5;35;31;10;8;14;0;7;21;13;0;0;6;0;6;Regular Season;4;28;8;8;2;3;26;19;10;4
14397;2033;12;2;Pensacola Bay Center;4516;175;170;5;6;4;1;0;0;0;2;1;2;0;1;79127;86927;57648;42;79;12;4;15;26;9;6;3;7;28;34;8;5;4;0;12;22;13;3;1;2;3;6;Regular Season;18;15;8;4;1;10;34;17;16;6
14398;2033;12;2;Macon Coliseum;3954;167;172;3;4;2;1;0;0;0;1;1;1;0;1;59178;78848;78963;59;56;11;13;22;9;4;5;3;15;37;37;5;7;6;0;6;5;15;5;1;4;0;3;Regular Season;16;25;15;7;1;14;27;13;7;0
14399;2033;12;2;Berglund Center;5149;174;3916;4;1;2;2;0;0;0;0;1;0;0;0;91240;85346;59742;70;44;15;15;17;10;0;3;5;5;35;28;17;17;12;0;2;6;9;0;1;5;0;5;Regular Season;6;32;13;13;6;7;21;6;8;2
14400;2033;12;3;Pensacola Bay Center;5190;175;170;0;4;0;0;0;0;0;1;2;1;0;0;37897;57471;57587;48;54;18;10;19;14;2;5;6;5;28;34;10;6;11;0;8;19;11;0;0;5;0;4;Regular Season;4;20;10;12;2;6;21;11;12;4
14401;2033;12;3;Knoxville Civic Coliseum;3351;171;4247;2;6;1;1;0;0;0;1;0;5;0;0;78849;87109;44405;83;56;10;12;15;22;0;2;3;2;44;24;14;18;14;0;4;6;18;0;0;6;2;5;Regular Season;8;43;20;7;5;12;17;14;5;8
14402;2033;12;3;Macon Coliseum;4469;167;172;1;2;1;0;0;0;0;0;0;1;0;1;85594;37018;57155;66;48;9;13;26;18;5;2;6;7;31;27;11;10;14;2;5;7;12;2;0;4;0;2;Regular Season;15;34;14;5;1;7;28;11;3;2
14403;2033;12;3;Berglund Center;5204;174;3916;4;1;1;2;1;0;0;0;0;1;0;0;164903;85675;79232;59;57;4;6;24;16;8;4;6;7;27;37;11;7;15;0;3;17;9;0;2;3;0;2;Regular Season;13;22;15;6;3;8;31;10;7;1
14404;2033;12;4;Knoxville Civic Coliseum;3350;171;4247;2;5;1;1;0;0;0;2;1;2;0;0;86838;87109;85210;58;60;14;6;28;24;2;1;6;1;31;17;9;14;4;0;8;7;10;0;1;3;1;2;Regular Season;5;31;14;7;1;12;31;7;7;3
14405;2033;12;9;TaxSlayer Center;5034;172;174;3;4;1;1;1;0;0;0;3;0;1;0;78801;85229;164903;48;69;8;6;27;25;3;4;1;4;35;34;4;6;7;0;11;15;7;3;1;3;1;4;Regular Season;10;18;12;5;3;11;35;17;4;2
14406;2033;12;9;Von Braun Center;6047;170;4247;2;3;1;1;0;0;0;1;1;0;1;0;71702;74673;91239;62;63;12;22;30;18;3;4;6;3;47;29;16;10;9;1;11;13;6;1;1;6;1;6;Regular Season;7;31;13;9;2;6;32;12;12;1
14407;2033;12;9;Pensacola Bay Center;5706;175;169;1;2;0;0;1;0;0;0;1;1;0;0;78614;59203;58042;55;43;22;8;32;18;8;7;2;10;30;28;13;13;9;0;6;7;10;0;0;4;0;6;Regular Season;10;24;13;5;3;7;18;11;6;1
14408;2033;12;9;Carver Arena;5537;1527;167;3;4;1;1;1;0;0;1;1;2;0;0;91222;85822;78848;51;74;8;6;12;31;3;3;5;2;27;31;5;10;6;0;10;19;11;0;0;3;1;4;Regular Season;15;19;13;3;1;11;37;19;4;3
14409;2033;12;9;Knoxville Civic Coliseum;3393;171;3916;1;6;0;0;1;0;0;1;4;1;0;0;86933;64736;86042;65;58;8;10;33;16;6;5;8;5;29;24;6;11;22;0;11;11;4;0;0;5;1;4;Regular Season;6;24;18;12;5;13;20;13;9;3
14410;2033;12;10;Pelham Civic Center;3500;4247;170;6;5;2;3;0;0;1;3;0;2;0;0;91509;44485;85210;68;61;10;12;16;24;3;5;5;8;33;41;10;15;6;3;10;7;11;1;1;6;0;5;Regular Season;17;22;20;11;3;16;26;11;11;1
14411;2033;12;10;Pensacola Bay Center;5674;175;169;3;1;0;2;1;0;0;0;1;0;0;0;85007;85319;87012;62;53;10;8;21;12;9;7;3;8;33;24;11;15;14;0;7;12;7;0;0;4;0;5;Regular Season;9;26;11;12;4;6;21;16;7;3
14412;2033;12;10;Carver Arena;5723;1527;167;1;7;0;0;1;0;0;0;6;1;0;0;79063;79108;57449;66;71;18;7;22;22;5;1;6;3;22;28;13;8;8;0;4;25;14;0;0;2;1;4;Regular Season;12;30;9;12;3;2;40;15;11;3
14413;2033;12;10;Berglund Center;5447;174;172;4;5;2;0;2;0;0;0;3;1;0;1;59178;91240;57854;59;71;4;2;23;26;2;0;3;5;25;35;8;10;14;1;10;13;10;3;0;1;0;2;Regular Season;18;24;17;10;0;20;30;16;13;2
14414;2033;12;10;Knoxville Civic Coliseum;3638;171;3916;6;5;4;0;2;0;0;1;4;0;0;0;86049;59170;57720;72;69;15;11;22;23;2;7;8;6;33;22;26;8;12;0;7;17;13;0;1;3;3;5;Regular Season;8;37;10;9;8;9;26;16;12;6
14415;2033;12;15;TaxSlayer Center;5657;172;1527;2;3;0;2;0;0;0;1;2;0;0;0;85822;79035;78871;64;64;21;13;22;19;8;8;7;4;35;28;13;10;9;0;7;15;9;0;0;4;0;3;Regular Season;11;32;10;7;4;11;30;14;7;2
14416;2033;12;16;Von Braun Center;6032;170;171;3;2;1;1;1;0;0;1;1;0;0;0;44485;86066;85442;59;50;7;9;19;10;7;5;2;5;30;37;12;14;11;0;10;10;8;0;0;2;0;1;Regular Season;8;25;16;8;2;8;23;8;10;1
14417;2033;12;16;Berglund Center;5061;174;4247;1;4;0;1;0;0;0;0;3;1;0;0;91239;57690;85296;55;51;8;14;13;28;4;3;5;4;22;24;8;7;16;0;8;12;10;0;0;2;2;4;Regular Season;8;28;7;11;1;5;22;10;11;3
14418;2033;12;16;Carver Arena;6412;1527;172;3;4;1;0;2;0;0;1;0;2;1;0;79035;78871;85229;53;73;16;6;21;27;2;13;2;9;32;26;13;10;3;1;5;18;19;3;0;3;1;3;Regular Season;8;28;11;3;3;5;38;10;14;6
14419;2033;12;16;Cumberland County Crown Coliseum;5253;169;3916;3;6;2;1;0;0;0;2;3;1;0;0;79042;85967;78588;54;54;6;6;28;24;3;3;2;3;28;26;8;10;11;0;10;16;4;0;1;3;0;3;Regular Season;9;29;7;7;2;10;25;11;6;2
14420;2033;12;17;The Ford Center;6604;3916;170;6;1;1;3;2;0;0;0;0;1;0;0;85878;86042;85967;82;51;13;13;27;23;5;9;7;12;32;19;15;20;12;0;7;8;6;0;1;4;0;4;Regular Season;6;44;9;19;4;9;26;10;6;0
14421;2033;12;17;Pensacola Bay Center;4602;175;171;2;6;1;1;0;0;0;3;0;3;0;0;86000;86066;91356;51;66;8;6;27;12;2;4;3;6;29;27;5;13;9;0;25;13;9;0;1;3;2;4;Regular Season;4;21;13;9;4;8;28;15;13;2
14422;2033;12;17;Pelham Civic Center;3106;4247;167;3;2;1;1;1;0;0;0;1;1;0;0;71702;91654;91509;57;57;11;9;13;29;7;3;7;1;33;29;10;14;12;0;11;9;11;0;0;2;1;3;Regular Season;9;25;9;10;4;6;27;9;11;4
14423;2033;12;17;Berglund Center;5521;174;172;3;2;2;1;0;0;0;1;1;0;0;0;162834;51942;170791;59;60;6;4;28;18;4;3;4;4;21;36;10;7;17;0;14;15;7;0;1;2;1;3;Regular Season;6;22;20;7;4;9;26;10;13;2
14424;2033;12;17;Cumberland County Crown Coliseum;5074;169;1527;5;0;1;1;3;0;0;0;0;0;0;0;86750;165170;85319;68;44;0;6;18;17;6;9;5;6;27;28;15;15;24;0;10;7;2;0;1;3;0;0;Regular Season;2;33;17;13;3;11;14;9;8;2
14425;2033;12;22;Von Braun Center;5121;170;1527;2;3;1;1;0;0;0;2;0;1;0;0;85993;74673;85709;89;54;2;4;31;10;1;6;3;4;32;29;24;19;13;0;5;4;9;0;1;2;1;1;Regular Season;3;47;17;15;7;17;17;13;3;4
14426;2033;12;23;Cumberland County Crown Coliseum;5320;169;170;0;1;0;0;0;0;0;1;0;0;0;0;35172;86089;91433;55;63;12;8;17;21;7;6;10;8;28;28;13;8;11;0;7;17;12;0;0;4;0;6;Regular Season;6;24;13;9;3;5;31;8;16;3
14427;2033;12;23;TaxSlayer Center;5583;172;174;3;2;1;1;1;0;0;1;0;1;0;0;57854;162834;85156;35;58;12;31;21;28;4;6;4;4;26;29;4;6;4;0;18;13;4;0;1;5;1;6;Regular Season;12;14;5;4;0;7;35;10;4;2
14428;2033;12;23;Pensacola Bay Center;5612;175;167;3;4;0;2;1;0;0;1;1;1;1;0;91222;57553;85470;58;59;20;4;18;28;6;4;10;8;27;22;6;9;12;0;9;9;14;1;0;2;0;5;Regular Season;13;28;10;6;1;4;34;9;7;5
14429;2033;12;23;Pelham Civic Center;2914;4247;1527;4;0;2;1;1;0;0;0;0;0;0;0;78849;78606;85210;61;45;2;22;30;12;5;5;7;3;36;20;18;14;7;0;5;7;6;0;2;6;0;1;Regular Season;5;29;16;10;1;10;22;6;6;1
14430;2033;12;23;Knoxville Civic Coliseum;3604;171;3916;2;3;1;0;1;0;0;1;1;1;0;0;78588;58105;79042;67;55;25;11;18;12;1;5;3;3;40;28;12;10;12;0;8;8;14;0;0;3;0;5;Regular Season;12;29;13;8;5;7;21;14;7;6
14431;2033;12;24;Pelham Civic Center;3500;4247;170;0;3;0;0;0;0;0;1;0;2;0;0;35172;38038;65169;65;72;12;10;14;27;4;8;4;8;29;39;4;16;10;0;9;17;16;0;0;5;1;6;Regular Season;13;31;10;9;2;10;26;16;12;8
14432;2033;12;24;TaxSlayer Center;5495;172;174;4;1;2;0;2;0;0;1;0;0;0;0;79060;59178;86178;61;52;13;15;17;18;4;4;5;8;29;32;15;12;10;0;8;13;7;0;0;5;1;4;Regular Season;6;30;10;13;2;9;23;9;9;2
14433;2033;12;24;The Ford Center;6469;3916;171;3;1;1;1;1;0;0;1;0;0;0;0;74653;86000;78588;51;57;4;2;16;20;2;10;5;6;29;24;9;11;14;0;14;10;7;0;0;1;0;2;Regular Season;5;21;14;9;2;8;18;14;14;3
14434;2033;12;24;Macon Coliseum;4014;167;175;1;6;1;0;0;0;0;1;2;3;0;0;86352;86733;41192;47;66;2;6;17;22;7;5;8;5;21;43;13;6;6;0;10;11;17;0;0;3;0;1;Regular Season;7;17;15;5;3;13;29;13;10;1
14435;2033;12;24;Cumberland County Crown Coliseum;5672;169;1527;4;3;1;2;1;0;0;1;1;1;0;0;79040;87083;86750;77;57;11;18;25;18;6;5;6;6;35;24;21;17;16;0;4;12;10;0;2;5;0;3;Regular Season;4;30;24;13;6;13;23;9;9;3
14436;2033;12;27;Macon Coliseum;4237;167;170;2;0;1;1;0;0;0;0;0;0;0;0;65125;78817;58833;58;58;4;2;19;22;7;5;7;3;21;35;8;10;5;0;14;11;11;0;0;1;0;2;Regular Season;17;20;12;7;2;9;26;9;7;7
14437;2033;12;27;Pelham Civic Center;2957;4247;174;3;5;2;0;1;0;0;2;1;2;0;0;79232;43782;59742;57;47;6;16;30;19;4;3;4;5;36;37;19;13;7;0;7;5;11;0;1;8;1;3;Regular Season;3;32;9;8;5;6;21;12;7;1
14438;2033;12;27;Carver Arena;6162;1527;172;0;4;0;0;0;0;0;0;1;3;0;0;57155;78963;86178;54;77;15;11;17;18;4;3;3;8;35;33;11;7;9;0;10;15;33;0;0;3;2;5;Regular Season;12;16;8;13;5;6;36;17;11;7
14439;2033;12;27;Cumberland County Crown Coliseum;5027;169;3916;1;4;0;1;0;0;0;2;0;2;0;0;85778;20762;78151;63;59;4;14;14;23;4;4;5;7;37;27;8;10;8;0;17;12;11;0;1;2;1;2;Regular Season;10;26;12;14;1;2;29;13;12;3
14440;2033;12;30;Carver Arena;6284;1527;174;7;0;1;3;3;0;0;0;0;0;0;0;85709;86832;57713;58;49;0;4;21;20;3;6;4;4;26;22;16;14;10;0;15;8;7;0;0;2;0;0;Regular Season;5;23;14;11;5;3;25;10;5;6
14441;2033;12;30;Cumberland County Crown Coliseum;5593;169;171;3;4;0;1;2;0;0;0;2;1;0;1;20764;91686;37367;57;75;13;9;24;11;2;7;4;4;30;35;8;7;14;2;8;16;16;0;1;2;0;4;Regular Season;14;24;14;6;3;13;33;15;16;2
14442;2033;12;30;The Ford Center;6868;3916;4247;2;1;0;1;0;0;1;0;1;0;0;0;58250;85296;78588;52;64;4;4;28;21;7;6;8;9;25;18;6;11;7;3;10;7;8;3;0;2;0;2;Regular Season;13;24;6;10;3;13;33;14;5;3
14443;2033;12;30;TaxSlayer Center;5646;172;175;3;2;0;1;1;0;1;0;2;0;0;0;78840;86155;57854;57;54;21;11;12;23;9;6;8;7;28;28;16;4;9;3;5;5;11;1;1;3;0;3;Regular Season;20;27;11;6;0;26;24;6;4;1
14444;2033;12;30;Von Braun Center;5332;170;167;1;2;1;0;0;0;0;2;0;0;0;0;65177;57648;43774;46;54;16;8;23;31;6;3;6;9;29;37;9;15;5;0;11;8;11;0;0;4;0;3;Regular Season;7;22;12;4;1;7;30;7;7;3
14445;2033;12;31;Macon Coliseum;4250;167;170;1;2;1;0;0;0;0;0;1;1;0;0;86183;57269;91433;46;61;18;8;30;19;2;4;3;3;22;37;6;11;4;0;12;10;9;0;1;4;0;4;Regular Season;9;13;15;6;3;9;24;14;11;3
14446;2033;12;31;Carver Arena;5852;1527;174;6;1;2;2;2;0;0;0;0;1;0;0;37890;57713;86736;45;38;10;12;26;17;8;2;7;7;24;21;6;4;8;0;4;5;15;0;2;6;0;5;Regular Season;13;20;7;3;2;0;17;13;7;1
14447;2033;12;31;The Ford Center;6410;3916;4247;6;4;2;2;2;0;0;2;2;0;0;0;86018;85296;78151;50;59;2;6;16;20;6;5;5;7;34;28;12;6;11;0;10;15;6;0;2;3;0;1;Regular Season;2;20;7;19;2;11;29;5;11;3
14448;2033;12;31;Knoxville Civic Coliseum;4123;171;169;2;4;1;1;0;0;0;2;1;1;0;0;86089;78603;57583;51;54;6;4;25;20;1;3;6;4;16;32;6;7;12;0;12;9;8;0;0;2;1;3;Regular Season;7;28;8;4;4;9;23;13;6;3
14449;2033;12;31;TaxSlayer Center;5693;172;175;4;5;1;2;1;0;0;1;2;1;1;0;43801;78840;85007;58;71;4;4;15;20;3;7;7;4;33;32;11;10;8;1;16;13;12;3;0;2;0;2;Regular Season;7;20;13;13;5;6;29;17;16;3
14450;2034;1;1;The Ford Center;6878;3916;169;0;2;0;0;0;0;0;0;2;0;0;0;75856;64692;165170;40;60;16;6;19;14;2;0;8;7;20;29;9;2;8;0;12;11;10;0;0;3;0;3;Regular Season;8;14;11;7;0;10;31;9;9;1
14451;2034;1;1;Berglund Center;4658;174;175;3;5;0;2;1;0;0;3;1;1;0;0;59203;78801;87012;63;51;28;26;13;17;4;6;3;3;30;29;11;20;11;0;8;5;9;0;0;3;2;4;Regular Season;5;30;11;14;3;12;21;9;5;4
14452;2034;1;1;TaxSlayer Center;5291;172;1527;2;1;1;0;1;0;0;0;0;1;0;0;59178;85888;78963;63;54;12;12;14;18;4;9;5;8;27;33;13;18;4;0;3;13;10;0;0;6;0;6;Regular Season;6;27;18;8;4;9;25;14;5;1
14453;2034;1;5;Macon Coliseum;4266;167;172;6;3;1;2;3;0;0;1;1;1;0;0;57683;79108;19786;67;55;13;11;30;7;6;6;6;6;34;32;6;14;18;0;6;12;14;0;1;3;0;4;Regular Season;8;27;15;13;4;7;26;14;6;2
14454;2034;1;6;The Ford Center;6486;3916;170;0;3;0;0;0;0;0;0;1;2;0;0;57471;65169;91433;46;56;0;2;19;33;3;6;4;6;20;22;9;0;10;0;16;7;9;0;0;1;0;0;Regular Season;8;18;15;3;2;3;31;12;6;4
14455;2034;1;6;Knoxville Civic Coliseum;3767;171;169;2;4;1;1;0;0;0;3;1;0;0;0;79040;86425;20135;51;60;8;6;24;19;3;4;3;5;31;33;9;10;7;0;18;8;6;0;1;3;1;4;Regular Season;8;26;11;5;1;10;28;8;9;5
14456;2034;1;6;Pensacola Bay Center;5253;175;167;3;2;1;1;0;1;0;0;0;2;0;0;86352;57449;41192;74;58;19;6;27;16;7;5;4;3;29;30;17;18;3;3;8;3;17;1;0;3;2;4;Regular Season;14;35;17;7;1;11;17;18;12;0
14457;2034;1;6;Pelham Civic Center;2976;4247;172;3;1;0;2;1;0;0;0;0;1;0;0;85210;85012;78606;60;40;2;6;23;15;5;9;8;1;26;27;4;14;17;0;4;7;6;0;1;3;0;1;Regular Season;9;24;18;8;1;7;17;10;5;1
14458;2034;1;6;Berglund Center;5293;174;1527;5;2;2;1;2;0;0;1;1;0;0;0;79232;85892;85675;60;44;16;10;23;19;4;4;0;5;37;32;13;12;10;0;6;9;4;0;1;5;0;3;Regular Season;10;19;15;13;3;10;18;8;6;2
14459;2034;1;7;The Ford Center;6555;3916;169;4;5;2;1;1;0;0;1;3;1;0;0;57583;78588;79057;60;65;4;8;22;14;5;7;4;7;30;32;10;6;13;0;9;9;15;0;1;4;0;2;Regular Season;6;32;12;9;1;12;33;12;5;3
14460;2034;1;7;Knoxville Civic Coliseum;3496;171;175;2;3;0;0;2;0;0;0;1;2;0;0;86352;64716;36675;71;50;7;9;19;27;1;4;6;6;27;33;12;11;20;0;6;15;6;0;0;2;0;1;Regular Season;8;31;13;16;3;9;19;11;9;2
14461;2034;1;7;Von Braun Center;5647;170;167;2;4;1;1;0;0;0;1;2;1;0;0;91222;44485;65125;61;51;11;9;16;22;6;1;6;2;32;30;13;11;18;0;6;10;8;0;2;2;1;3;Regular Season;4;30;11;11;5;10;22;13;5;1
14462;2034;1;7;Pelham Civic Center;3078;4247;172;1;6;0;0;1;0;0;2;1;3;0;0;86065;85594;86178;42;71;4;4;28;21;3;4;4;7;20;19;4;10;6;0;14;9;21;0;1;2;1;2;Regular Season;6;20;7;8;1;8;33;12;11;7
14463;2034;1;7;Berglund Center;5286;174;1527;5;3;1;2;2;0;0;1;2;0;0;0;164903;85748;85590;75;60;0;2;18;19;3;3;4;8;30;24;17;11;13;0;6;18;10;0;0;1;0;0;Regular Season;12;37;14;11;1;6;31;11;10;2
14464;2034;1;13;Cumberland County Crown Coliseum;5781;169;174;2;7;0;1;1;0;0;4;1;2;0;0;79232;85216;91240;48;63;4;4;23;24;10;3;3;5;25;38;7;6;13;0;12;9;18;0;0;2;0;2;Regular Season;10;24;5;5;4;6;33;13;5;6
14465;2034;1;13;Pensacola Bay Center;5209;175;171;2;1;1;1;0;0;0;0;1;0;0;0;59203;37367;57197;48;54;13;15;25;12;5;6;8;8;27;33;14;8;6;0;5;10;10;0;0;5;1;4;Regular Season;6;27;9;5;1;7;16;22;9;0
14466;2034;1;13;TaxSlayer Center;5111;172;4247;2;1;0;0;2;0;0;0;0;1;0;0;85229;43782;57155;40;60;19;15;25;16;4;2;3;3;29;28;6;2;5;0;9;19;12;0;1;5;0;7;Regular Season;11;16;5;5;3;3;22;14;15;6
14467;2034;1;13;Von Braun Center;5791;170;1527;3;2;0;1;2;0;0;2;0;0;0;0;84950;91684;86746;74;40;12;8;17;7;2;6;4;2;29;25;15;13;14;0;4;5;7;0;0;4;0;1;Regular Season;8;28;19;12;7;11;16;6;6;1
14468;2034;1;13;Macon Coliseum;5107;167;3916;4;3;2;1;0;1;0;1;1;1;0;0;57449;86933;57683;61;56;10;12;23;14;5;7;9;4;28;36;11;13;8;1;8;11;8;2;2;6;0;5;Regular Season;8;29;8;13;3;7;22;13;13;1
14469;2034;1;14;Cumberland County Crown Coliseum;5201;169;174;4;7;1;1;2;0;0;3;2;2;0;0;85216;170274;64737;58;77;10;18;16;13;4;3;5;4;40;31;4;9;8;0;23;15;8;0;2;4;0;5;Regular Season;13;27;8;6;4;9;36;22;8;2
14470;2034;1;14;Pensacola Bay Center;4861;175;171;4;3;2;1;1;0;0;1;2;0;0;0;86927;86066;41192;58;56;12;24;24;17;8;8;4;3;39;41;8;21;5;0;10;6;11;0;2;7;2;6;Regular Season;9;23;15;7;4;9;22;11;12;2
14471;2034;1;14;TaxSlayer Center;4974;172;4247;2;4;2;0;0;0;0;2;1;1;0;0;78849;57854;78606;57;66;9;33;23;28;3;8;6;5;25;34;3;20;13;0;15;10;4;0;0;4;0;2;Regular Season;4;26;17;8;2;6;30;21;6;3
14472;2034;1;14;Von Braun Center;5349;170;1527;3;2;1;2;0;0;0;1;1;0;0;0;91433;86654;77117;53;64;2;6;21;9;4;11;6;6;22;32;9;7;16;0;15;10;7;0;1;3;0;1;Regular Season;7;26;10;5;5;8;27;18;9;2
14473;2034;1;14;Macon Coliseum;4572;167;3916;2;3;2;0;0;0;0;1;0;1;0;1;47547;57683;86042;50;77;12;14;23;19;5;5;3;6;25;43;6;9;3;0;14;14;16;2;1;7;1;6;Regular Season;14;20;11;8;2;11;36;12;14;8
14474;2034;1;15;TaxSlayer Center;5387;172;4247;4;1;2;2;0;0;0;0;1;0;0;0;85156;85229;64890;81;59;6;17;18;20;3;4;7;9;34;34;15;16;12;0;6;10;10;0;2;7;1;3;Regular Season;14;38;20;8;1;16;17;11;12;3
14475;2034;1;16;Von Braun Center;6002;170;169;3;2;0;1;1;0;1;0;1;1;0;0;57472;85964;86183;57;54;8;6;27;13;3;1;3;10;34;43;10;8;13;0;7;8;14;5;0;3;1;4;Regular Season;14;32;8;10;1;14;25;8;9;6
14476;2034;1;16;Pensacola Bay Center;4468;175;1527;4;3;2;1;0;0;1;2;0;1;0;0;85202;57662;86155;74;58;12;10;23;13;5;10;6;4;40;34;14;9;25;1;13;5;7;2;1;5;2;6;Regular Season;13;37;18;9;2;15;21;18;7;2
14477;2034;1;19;The Ford Center;6004;3916;175;1;5;0;0;1;0;0;1;0;4;0;0;85007;59203;87012;57;62;12;8;20;19;9;10;11;6;34;39;9;10;11;0;9;9;11;0;1;4;1;6;Regular Season;11;27;8;7;4;14;26;11;9;2
14478;2034;1;20;Knoxville Civic Coliseum;4014;171;170;6;4;1;2;3;0;0;1;1;2;0;0;78600;57648;20764;81;54;4;0;9;22;6;1;6;6;35;28;13;8;19;0;10;12;9;0;0;0;0;2;Regular Season;9;30;20;18;4;7;28;11;6;2
14479;2034;1;20;TaxSlayer Center;5247;172;174;3;2;1;1;1;0;0;1;1;0;0;0;78840;91240;78963;60;46;28;11;24;26;1;1;6;8;29;26;14;8;11;0;8;9;7;0;0;3;0;6;Regular Season;7;26;14;9;4;5;17;15;8;1
14480;2034;1;20;Macon Coliseum;4186;167;4247;1;3;0;1;0;0;0;0;1;2;0;0;85296;91222;91239;52;56;11;9;31;18;2;5;5;4;24;28;5;10;4;0;9;5;15;0;0;2;0;3;Regular Season;9;26;11;6;0;8;22;18;5;3
14481;2034;1;20;Carver Arena;6341;1527;169;4;5;0;0;4;0;0;1;2;2;0;0;78611;86001;78614;57;71;8;6;17;20;4;0;3;6;37;31;5;12;9;0;22;11;15;0;0;3;1;4;Regular Season;10;21;15;8;3;2;33;10;18;8
14482;2034;1;20;Pensacola Bay Center;4716;175;3916;2;3;0;0;2;0;0;2;1;0;0;0;79042;85007;85967;39;79;15;7;13;19;6;5;8;2;33;32;5;7;4;0;14;18;18;0;0;1;2;5;Regular Season;13;16;5;2;3;4;47;13;11;4
14483;2034;1;21;Knoxville Civic Coliseum;4345;171;170;3;4;2;0;1;0;0;3;0;1;0;0;86183;43855;57472;67;59;22;16;24;28;6;3;5;4;38;28;9;10;13;0;11;6;10;0;1;8;0;6;Regular Season;12;30;10;12;3;13;29;10;5;2
14484;2034;1;21;Carver Arena;6250;1527;169;3;4;1;2;0;0;0;2;1;0;1;0;57583;37890;85319;67;59;6;2;26;17;4;5;5;5;32;34;9;8;8;1;9;15;8;3;1;1;0;3;Regular Season;21;21;10;12;3;5;29;15;8;2
14485;2034;1;21;Macon Coliseum;4294;167;175;4;3;0;1;3;0;0;2;0;1;0;0;85470;87012;58833;64;51;2;6;16;29;5;2;6;3;26;33;5;19;15;0;12;4;3;0;0;3;0;1;Regular Season;9;29;13;8;5;9;25;10;5;2
14486;2034;1;21;Berglund Center;5663;174;172;6;5;0;2;3;0;1;2;1;2;0;0;37333;78840;162834;59;66;27;7;15;18;4;4;4;3;32;44;10;13;9;0;11;13;13;5;0;1;2;6;Regular Season;15;28;12;6;4;14;26;12;16;4
14487;2034;1;21;Pelham Civic Center;2849;4247;3916;4;1;0;3;1;0;0;0;1;0;0;0;85296;91509;57783;69;48;6;14;19;21;6;4;9;7;23;34;6;25;11;0;7;5;14;0;1;2;1;3;Regular Season;7;41;13;5;3;6;26;9;4;3
14488;2034;1;22;Knoxville Civic Coliseum;4220;171;170;2;3;1;1;0;0;0;0;2;1;0;0;57472;43855;37897;76;53;12;14;13;26;5;9;4;9;36;38;17;10;19;0;13;17;5;0;0;7;1;6;Regular Season;10;36;17;11;2;6;19;15;7;6
14489;2034;1;27;Berglund Center;5057;174;170;0;2;0;0;0;0;0;0;1;1;0;0;78817;85216;91433;44;62;11;13;9;25;2;5;6;5;24;22;5;6;3;0;11;13;12;0;0;4;1;3;Regular Season;11;12;10;6;5;8;27;12;10;5
14490;2034;1;27;Pelham Civic Center;2899;4247;171;2;1;0;1;1;0;0;0;1;0;0;0;38141;86000;52888;55;55;9;9;19;24;6;2;3;6;23;25;10;6;6;0;8;12;8;0;0;2;0;2;Regular Season;12;19;15;6;3;7;30;10;7;1
14491;2034;1;27;Carver Arena;5574;1527;175;5;3;4;1;0;0;0;1;0;2;0;0;85822;43801;57713;74;53;2;8;15;20;5;3;6;5;24;34;11;14;13;0;9;10;14;0;1;4;0;1;Regular Season;8;30;16;15;5;10;21;9;11;2
