PlayerId;Year;Team Id;League Id;GP;Min;W;L;T/OL;ENG;SO;GA;SA;GR
177155;2033;411;46;14;51608;8;6;0;0;0;30;404;74
177155;2034;411;46;4;14214;1;3;0;1;0;12;116;61
177155;2034;411;46;1;4275;0;0;1;0;0;3;23;46
177156;2036;552;9;1;3600;0;0;1;0;0;2;18;58
177156;2036;552;9;5;17965;4;1;0;0;2;5;113;77
177156;2035;1481;83;2;2255;0;0;0;1;0;1;19;58
177156;2033;142;13;0;0;0;0;0;0;0;0;0;0
177156;2031;142;13;5;18088;2;2;1;1;0;17;172;64
177156;2032;142;13;1;755;0;0;0;0;0;0;5;56
208556;2037;135;13;1;703;0;0;0;0;0;0;11;64
208556;2036;135;13;2;2842;0;0;0;0;0;3;29;57
208556;2035;135;13;1;2412;0;0;0;0;0;4;23;37
1756;2035;1497;54;1;3025;0;0;0;0;0;2;39;95
1756;2033;1443;247;3;10800;3;0;0;0;0;5;47;58
1765;2038;1427;247;0;0;0;0;0;0;0;0;0;0
1765;2037;1427;247;0;0;0;0;0;0;0;0;0;0
1765;2034;1430;247;0;0;0;0;0;0;0;0;0;0
1765;2032;4961;247;1;2665;0;0;0;0;0;2;17;48
1765;2031;4961;247;1;3900;0;0;1;0;0;2;23;57
1765;2024;560;9;0;0;0;0;0;0;0;0;0;0
1765;2022;1461;132;2;7200;0;0;0;0;0;20;104;0
1765;2022;560;9;1;1200;0;0;0;0;0;4;10;0
1765;2021;1461;132;2;7200;0;0;0;0;0;14;105;0
213845;2038;113;11;13;44958;7;5;1;0;1;38;359;61
213845;2037;113;11;11;39535;7;4;0;0;1;28;319;67
213845;2036;113;11;5;19851;1;3;1;0;0;17;161;60
213845;2035;45;9999;2;7200;0;2;0;0;0;10;70;53
213845;2035;45;9999;2;7200;0;2;0;0;0;8;81;65
208575;2038;142;13;1;2179;0;0;0;0;0;3;20;43
208575;2036;142;13;0;0;0;0;0;0;0;0;0;0
208575;2035;142;13;1;1630;0;0;0;0;0;0;10;61
213846;2038;46;9999;0;0;0;0;0;0;0;0;0;0
213846;2037;46;9999;3;7923;1;2;0;0;0;12;97;55
213846;2035;45;9999;1;3600;0;1;0;0;0;3;45;81
213846;2035;45;9999;1;3600;1;0;0;0;0;1;31;84
213846;2034;44;9999;2;7200;2;0;0;0;1;1;53;79
213849;2037;46;9999;1;2847;0;0;0;0;0;1;48;98
187578;2038;26;0;2;4109;0;1;0;0;0;6;43;50
187578;2034;135;13;7;24806;3;4;0;0;1;24;237;67
187578;2037;10;0;5;18267;1;3;1;0;0;18;196;73
171930;2036;422;46;3;7709;0;3;0;0;0;9;81;57
171930;2035;422;46;3;11513;1;2;0;0;0;12;102;62
171930;2035;422;46;12;42394;9;3;0;0;2;29;372;77
171930;2034;422;46;1;3600;0;1;0;0;0;4;29;59
171930;2034;422;46;0;0;0;0;0;0;0;0;0;0
171930;2033;422;46;1;3600;0;1;0;0;0;4;22;38
171930;2033;422;46;0;0;0;0;0;0;0;0;0;0
171930;2029;21;9999;5;18258;4;1;0;0;0;16;192;69
171930;2029;21;9999;0;0;0;0;0;0;0;0;0;0
192862;2038;187;14;1;3600;0;1;0;0;0;5;33;49
192862;2037;187;14;1;3527;0;1;0;1;0;4;31;58
192862;2034;187;14;0;0;0;0;0;0;0;0;0;0
192862;2034;187;14;0;0;0;0;0;0;0;0;0;0
192862;2033;21;9999;3;10800;1;2;0;0;0;10;82;56
1957;2038;742;2;15;54874;10;5;0;1;2;31;483;81
1957;2027;744;2;12;46511;7;5;0;0;1;31;347;67
1957;2027;744;9999;4;15813;4;0;0;0;0;9;128;82
1957;2028;734;2;5;17347;1;4;0;1;0;21;156;57
1957;2029;734;2;9;30589;5;4;0;0;0;26;284;69
1957;2030;734;2;1;422;0;0;0;0;0;1;5;44
1957;2031;745;2;1;1370;0;0;0;0;0;2;16;49
1957;2032;734;2;17;63466;11;5;1;0;3;40;506;72
1957;2035;734;2;5;17328;1;2;2;0;0;18;148;60
1957;2036;738;2;0;0;0;0;0;0;0;0;0;0
1957;2037;1880;2;7;24435;3;4;0;1;0;23;255;70
166741;2029;177;14;0;0;0;0;0;0;0;0;0;0
166741;2030;177;14;0;0;0;0;0;0;0;0;0;0
166741;2031;177;14;0;0;0;0;0;0;0;0;0;0
166741;2031;177;14;0;0;0;0;0;0;0;0;0;0
166741;2032;177;14;0;0;0;0;0;0;0;0;0;0
166750;2029;4949;14;0;0;0;0;0;0;0;0;0;0
166751;2038;883;4;5;18338;1;3;1;1;0;13;175;76
166751;2037;883;4;1;2546;0;0;0;0;0;1;25;69
166751;2028;113;11;16;56678;9;4;2;0;1;55;435;55
166751;2029;113;11;7;23182;3;2;1;0;1;19;204;65
166751;2030;113;11;9;33296;4;5;0;0;0;35;321;63
166751;2031;5;0;0;0;0;0;0;0;0;0;0;0
166751;2032;5;0;0;0;0;0;0;0;0;0;0;0
2037;2037;1425;247;1;3046;0;0;0;0;0;1;20;70
2037;2036;4742;247;0;0;0;0;0;0;0;0;0;0
2037;2035;560;9;0;0;0;0;0;0;0;0;0;0
229571;2037;44;9999;2;4723;0;2;0;0;0;6;68;67
213870;2038;46;9999;4;14893;2;1;1;1;1;8;119;75
213870;2034;44;9999;2;7200;1;1;0;0;0;5;62;63
166753;2030;434;46;0;0;0;0;0;0;0;0;0;0
166753;2031;187;14;0;0;0;0;0;0;0;0;0;0
203368;2032;44;9999;1;4234;1;0;0;0;0;2;24;52
2059;2038;3797;193;6;20202;2;4;0;0;0;25;195;57
2059;2023;39;9999;2;7176;0;2;0;0;0;9;64;54
2059;2023;39;9999;4;14346;3;1;0;0;1;7;48;51
2059;2024;138;13;0;0;0;0;0;0;0;0;0;0
2059;2024;138;13;1;895;0;1;0;0;0;1;9;52
2059;2025;138;13;8;27881;4;4;0;0;0;33;277;62
2059;2026;138;13;22;79022;15;7;0;1;4;56;643;70
2059;2029;54;1;3;9492;1;2;0;0;0;13;91;52
2059;2030;54;1;13;45997;7;6;0;0;1;36;415;70
2059;2031;47;1;2;7170;0;2;0;1;0;6;81;80
2059;2032;47;1;2;7200;1;1;0;0;0;7;92;83
166767;2032;422;46;8;28850;6;1;1;0;1;20;196;69
166767;2032;422;46;1;3513;0;1;0;0;0;3;31;76
166767;2033;422;46;5;17967;2;3;0;1;1;11;118;66
166767;2033;422;46;2;7200;2;0;0;0;1;2;58;87
166767;2034;422;46;2;7200;2;0;0;0;0;2;54;76
166767;2034;422;46;7;27014;6;1;0;0;0;11;185;72
198147;2034;46;9999;3;5110;0;3;0;0;0;10;70;47
198147;2032;45;9999;3;12113;1;2;0;0;0;10;125;76
198147;2032;45;9999;3;7913;1;2;0;0;0;14;109;54
2140;2038;622;16;0;0;0;0;0;0;0;0;0;0
2140;2037;622;16;15;54082;11;3;1;1;1;29;474;82
2140;2037;622;9999;6;19225;2;4;0;0;0;24;213;64
2140;2036;553;9;2;7144;0;1;1;0;0;5;65;78
2140;2036;553;9;10;35921;7;3;0;0;2;22;282;75
2140;2035;553;9;4;14433;3;1;0;0;0;12;146;77
2140;2035;553;9;12;40058;9;3;0;1;0;28;370;73
2140;2034;1093;54;11;41080;6;4;1;2;2;20;267;72
