Game Id;Period;Time;Scorer;Assist 1;Assist 2;TeamId;Note;SQ
15465;2;178;8960;28844;85308;880;PP;4
15465;2;441;9192;163894;91606;966;ES;4
15466;1;426;85794;83087;11314;878;PP;3
15466;1;576;170235;43889;147443;994;ES;1
15466;2;468;11314;11071;39053;878;ES;1
15466;2;916;60975;11071;6634;878;ES;2
15466;2;1064;3097;11931;;994;ES;1
15466;2;1156;-1;146366;56033;878;ES;3
15466;3;477;27800;175154;6634;878;ES;4
15466;3;681;174014;147013;86480;878;ES;2
15466;3;745;147013;86480;;878;ES;4
15466;3;941;11071;6634;175154;878;ES;2
15466;3;1029;11314;151909;85794;878;ES;2
15467;1;292;73551;6307;68014;965;ES;1
15467;1;407;78847;44350;14793;874;ES;4
15467;2;383;6883;78847;14793;874;ES;1
15467;2;791;6883;80836;85276;874;PP;1
15467;3;484;14793;146411;85276;874;PP;2
15467;3;498;78847;146279;77103;874;ES;4
15467;3;764;4515;147304;62719;965;ES;1
15467;3;1185;146801;6307;147304;965;ES;1
15468;1;595;5914;75220;175098;1415;ES;2
15468;2;81;11710;175098;;1415;PP;1
15468;2;1085;46959;35860;146685;1415;ES;2
15468;2;1191;146974;;;1415;ES;3
15468;3;119;6451;64703;147450;879;ES;2
15469;1;409;146411;6883;44350;874;ES;3
15469;1;1094;85276;78847;81398;874;ES;4
15469;3;172;166691;91452;;890;ES;1
15469;3;582;83294;390;;874;ES;4
15469;3;715;10027;8099;;890;PP;1
15469;3;844;10027;66232;9713;890;PP;3
15470;1;232;170235;43889;60609;994;ES;4
15470;2;234;147250;9354;;983;ES;1
15470;2;341;91468;9354;73438;983;PP;4
15470;3;124;91468;73438;9354;983;ES;2
15470;3;480;146399;15914;9354;983;ES;2
15471;1;912;9187;79130;163068;966;ES;4
15471;2;548;142494;163894;79151;966;ES;1
15471;2;831;6164;71870;;885;PP;3
15471;2;1110;163894;142494;79151;966;ES;3
15471;3;229;8528;6164;71870;885;ES;2
15471;3;1001;3706;77125;143559;885;ES;3
15471;OT1;107;147215;8528;71870;885;ES;4
15472;2;39;83087;27800;147013;878;ES;3
15472;2;193;74383;85276;;874;PP;3
15472;3;82;85794;11314;;878;PP;1
15472;3;205;11314;86480;;878;PP;3
15472;3;234;85276;74658;390;874;ES;3
15472;3;841;44350;80836;86218;874;PP;1
15473;1;874;146979;151932;19742;945;ES;3
15473;2;532;146979;151932;54066;945;ES;3
15473;2;1015;17194;146801;147304;965;PP;3
15473;3;810;62555;85021;146821;945;PP;1
15473;3;919;88897;46955;38289;965;ES;3
15474;2;60;142916;81437;8956;894;ES;3
15474;2;157;73608;9713;8099;890;ES;2
15475;1;813;85684;91687;85308;880;PP;2
15475;2;553;85684;85308;56701;880;ES;4
15475;2;574;151901;85684;85308;880;ES;3
15475;2;969;166550;248;168590;978;PP;2
15475;3;512;91687;165282;85684;880;ES;3
15475;3;801;141987;10999;3454;978;ES;3
15475;3;821;45282;5672;;880;ES;2
15476;1;595;78875;146821;19742;945;ES;3
15476;1;932;146399;69897;9354;983;PP;4
15476;2;315;41240;147250;;983;ES;3
15476;3;718;62827;9354;147198;983;ES;1
15477;1;58;83087;86480;147013;878;ES;3
15477;1;1012;60975;86482;174014;878;PP;2
15477;1;1106;174014;83087;27800;878;ES;3
15477;3;51;147013;86482;86480;878;ES;1
15477;3;760;6634;151909;83087;878;ES;3
15478;1;198;167947;164654;166550;978;ES;1
15478;2;339;142916;19287;142569;894;ES;1
15478;2;512;176064;3416;3090;894;ES;3
15478;2;519;653;176064;175994;894;ES;3
15478;3;303;19328;91458;171809;894;ES;2
15478;3;1005;81897;141987;10943;978;ES;3
15478;3;1143;142569;142916;;894;ES, ENG;2
15479;3;586;18135;79044;163068;966;ES;4
15480;1;149;83535;60609;3614;994;ES;3
15480;1;352;170235;43889;;994;ES;4
15480;2;102;83535;27771;;994;ES;3
15480;2;574;19259;89859;147228;994;ES;3
15480;2;792;89859;66204;4323;994;ES;3
15480;2;937;45342;60609;;994;ES;4
15480;2;1160;8532;43889;19259;994;ES;3
15480;3;569;46955;146572;7139;965;ES;3
15481;1;139;56701;85129;;880;ES;3
15481;1;1008;77103;44350;14793;874;ES;4
15481;2;61;6883;64693;14793;874;ES;1
15481;2;333;175999;5672;146555;880;ES;3
15481;2;483;74658;84030;;874;ES;3
15481;3;571;175999;5672;5670;880;ES;4
15482;1;526;175561;11492;3159;885;ES;2
15482;1;693;71870;175561;6164;885;PP;1
15482;2;949;164662;48606;;890;ES;3
15482;3;307;8099;9713;163130;890;PP;3
15482;3;767;10027;166691;163130;890;ES;2
15482;3;780;163130;66232;166691;890;ES;4
15482;3;794;66232;10027;163130;890;ES;1
15621;2;121;142494;91246;;966;ES;4
15621;2;147;163068;79130;18135;966;ES;2
15621;3;8;79044;18135;147615;966;PP;3
15621;3;12;91246;163894;;966;ES;4
15621;3;737;91606;86296;87148;966;ES;3
15621;3;1059;75377;163068;86296;966;PP;2
15621;3;1150;86480;11071;60975;878;PP;3
15623;1;91;62555;143257;85021;945;PP;1
15623;1;237;146821;9202;15714;945;ES;4
15623;1;430;80197;143257;;945;ES;4
15623;2;161;6883;163460;74383;874;PP;3
15623;2;477;74383;84030;6883;874;PP;4
15623;2;493;143257;54066;;945;ES;3
15623;2;933;62276;81398;74383;874;PP;1
15623;2;1154;146821;62844;85021;945;ES;3
15623;3;337;63545;6883;81398;874;ES;1
15623;3;681;74383;78847;163460;874;PP;3
15623;3;1006;78875;25059;62844;945;ES;3
15625;2;635;8956;91458;173055;894;ES;4
15625;3;149;171809;175994;19287;894;ES;3
15625;3;676;3416;19328;3090;894;PP;2
15625;3;779;146685;147226;146540;1415;ES;4
15627;1;640;9354;91468;41240;983;PP;3
15627;3;115;73438;7134;62827;983;ES;2
15627;3;140;147387;28844;86883;880;ES;1
15629;1;549;72204;175561;77125;885;ES;3
15629;2;1115;72204;56655;143559;885;ES;3
15631;2;83;147450;61828;6451;879;PP;2
15631;2;683;49138;72992;;879;ES;3
15631;2;696;89438;43889;;994;ES;1
15631;3;175;46886;3146;;879;ES;3
15633;1;971;141987;10943;167947;978;ES;3
15633;3;576;73608;1395;91452;890;ES;4
15635;1;31;43889;170235;19259;994;ES;3
15635;2;252;83535;3097;19259;994;PP;3
15635;2;1159;3146;147607;46886;879;ES;3
15635;3;69;89438;147443;170235;994;ES;1
15635;3;823;89672;49138;;879;ES;3
15635;3;1155;3146;147607;46248;879;ES;4
15635;OT1;11;4323;60609;170235;994;ES;3
15637;1;10;142569;3416;171809;894;ES;4
15637;1;258;86296;91606;;966;PP;1
15637;1;1042;142916;91458;8956;894;ES;3
15637;1;1144;163068;79044;79130;966;ES;4
15637;2;385;18135;74991;56104;966;ES;4
15637;2;579;91606;9187;;966;ES;3
15637;3;861;142494;18135;;966;ES;1
15637;3;1136;653;151895;;894;ES;1
15639;1;477;44152;37922;85308;880;ES;1
15639;2;655;146966;62555;62844;945;PP;3
15639;2;1179;78875;80197;147636;945;ES;3
15641;1;23;9354;59690;73438;983;ES;4
15641;1;213;6164;72204;35;885;PP;4
15641;1;508;35;6935;75270;885;ES;4
15641;1;710;146399;73438;;983;PP;1
15641;2;1089;147250;146627;;983;ES;2
15641;3;361;15914;69897;146399;983;ES;3
15641;3;366;7134;15914;;983;ES;3
15641;3;1081;147198;91468;41240;983;ES;3
15643;1;17;66232;8099;;890;ES;1
15643;1;588;17194;38289;;965;PP;2
15643;1;1002;73551;6307;88897;965;SH;4
15643;2;389;7139;146801;43802;965;ES;3
15643;3;989;147012;88897;46955;965;ES;1
15645;2;202;85276;390;;874;ES;4
15645;2;511;46959;72546;75220;1415;PP;4
15645;3;128;175098;43072;11710;1415;ES;3
15645;3;1010;146685;151832;6687;1415;ES;2
15647;1;137;83087;11071;11314;878;PP;4
15647;2;14;89669;1534;27800;878;ES;2
15647;2;206;168590;10943;28842;978;ES;3
15647;2;1089;83087;174014;11314;878;ES;3
15647;3;629;167947;141407;168590;978;PP;4
15647;3;846;167947;167127;141407;978;PP;1
15647;OT1;87;86480;11314;;878;ES;4
15649;1;291;46398;91458;;894;ES;4
15649;2;171;83087;71866;11314;878;ES;3
15649;2;454;6634;11071;56033;878;ES;3
15649;3;105;86482;151909;;878;ES;1
15649;3;444;175154;11314;11071;878;ES;4
15649;3;1015;11314;86480;11071;878;PP;2
15649;3;1165;11314;83087;174014;878;ES;3
15651;1;263;46886;27862;49138;879;ES;3
15651;1;349;85811;26120;6883;874;ES;1
15651;1;388;46248;72992;147607;879;ES;3
15651;1;1146;74658;84030;77103;874;ES;4
15651;2;101;163460;74383;84030;874;PP;1
15651;2;295;151825;72992;164685;879;ES;2
15651;2;465;147450;72992;61828;879;PP;3
15651;2;892;163460;78847;;874;PP;1
15653;1;525;10027;8099;1395;890;PP;4
15653;2;866;70870;168667;10027;890;ES;1
15653;2;1001;59690;62827;71530;983;ES;3
15653;3;429;8099;9713;;890;ES;3
15655;3;378;3097;11931;89859;994;ES;1
15657;2;191;87148;146804;79151;966;ES;3
15657;2;353;142494;91606;9187;966;ES;2
15657;2;401;79130;147606;142494;966;ES;2
15657;3;524;75377;146804;79044;966;ES;2
15657;3;664;91246;75377;;966;ES;4
15657;3;839;87148;9192;163068;966;ES;3
15659;1;763;37294;17194;147304;965;ES;2
15659;2;356;147012;38289;147304;965;PP;4
15659;2;694;81897;141407;248;978;PP;3
15659;2;1107;88897;37294;62719;965;SH;4
15659;3;119;88897;43802;;965;ES;1
15659;3;503;17194;73551;;965;PP;2
15661;1;272;11492;35;;885;PP;3
15661;3;1182;147636;28766;;945;ES;1
15661;OT1;190;1569;72204;146632;885;ES;2
15663;3;747;46886;12989;;879;ES;3
15663;3;921;85811;85276;390;874;ES;3
15663;3;944;147450;6586;49138;879;ES;3
15665;1;65;86296;91606;79044;966;PP;2
15665;1;366;91246;9187;;966;SH;3
15665;2;334;11931;83535;60609;994;ES;1
15665;2;1002;147606;79151;163894;966;ES;4
15665;3;337;11931;4323;89438;994;ES;4
15665;3;497;79130;18135;;966;ES;4
15667;2;836;7489;147304;89249;965;ES;2
15667;2;1083;248;14255;;978;ES;4
15667;3;287;147232;146572;146550;965;ES;2
15669;1;1046;25059;78875;6693;945;ES;2
15669;2;251;85021;62555;147636;945;PP;1
15669;2;704;35;72204;175561;885;PP;4
15669;3;485;56458;3159;;885;ES;1
15669;3;514;146979;54066;151932;945;ES;1
15671;1;144;3416;175994;91458;894;PP;2
15671;1;724;1395;166691;10027;890;ES;4
15671;2;140;70870;9713;62044;890;ES;2
15671;3;398;9713;163130;62182;890;ES;4
15673;1;223;5672;85308;37922;880;PP;3
15673;1;310;8960;45282;151901;880;ES;1
15673;1;935;56701;5672;146555;880;ES;3
15673;1;959;86482;147013;71866;878;ES;2
15673;1;1104;86480;27800;86482;878;ES;2
15673;3;371;83087;174014;175154;878;ES;1
15675;1;254;91468;73438;;983;ES;3
15675;1;386;73438;146399;;983;PP;1
15675;2;779;9354;3149;;983;ES;1
15675;2;901;35860;146685;;1415;ES;1
15675;3;136;146399;9354;;983;PP;3
15675;3;150;41240;3149;;983;ES;1
15675;3;244;151832;146685;46959;1415;PP;2
15675;3;1032;3149;9354;15914;983;ES;2
15677;2;916;89672;164685;;879;PP;1
15679;1;349;59690;146399;;983;ES;1
15679;1;561;86913;141987;28842;978;ES;1
15679;1;851;86913;86446;;978;ES;4
15679;2;542;91468;28686;3149;983;ES;4
15679;2;1051;86913;141987;28842;978;ES;3
15679;3;13;41240;6727;;983;ES;2
15681;1;159;91452;86476;66232;890;PP;1
15681;1;885;175994;91458;151895;894;ES;1
15681;1;1089;9713;163130;;890;SH;1
15681;1;1181;175994;171809;176064;894;PP;3
15681;2;528;66898;8099;;890;ES;2
15681;2;660;66898;5469;73608;890;ES;3
15681;2;688;8099;1395;5469;890;ES;1
15681;3;569;5469;8099;;890;ES;4
15683;2;65;3097;19259;89859;994;ES;2
15683;2;93;78875;18618;;945;ES;1
15683;3;449;4323;170235;11931;994;PP;1
15683;3;791;85021;54066;;945;PP;1
15685;1;162;85811;6883;;874;ES;4
15685;1;480;11314;86482;86480;878;ES;3
15685;1;933;41235;11314;86482;878;ES;4
15685;2;485;85811;6883;163460;874;ES;3
15685;2;904;83087;11314;39053;878;PP;2
15685;3;70;147013;146366;83087;878;ES;2
15685;3;167;390;78847;84030;874;ES;2
15685;3;1074;26120;77103;74658;874;ES;3
15685;3;1147;86480;83087;11314;878;PP;3
15687;1;604;87148;79151;;966;ES;3
15687;1;647;146622;146685;34727;1415;PP;2
15687;1;717;175098;75220;35860;1415;ES;2
15687;2;37;146685;146622;34727;1415;PP;3
15687;2;112;175098;146622;6687;1415;ES;3
15687;2;434;79151;142494;62268;966;ES;2
15687;2;727;147226;72546;75220;1415;ES;1
15687;3;282;79130;142494;163068;966;ES;4
15687;3;845;46946;46959;1193;1415;ES;3
15689;1;283;143559;11492;62301;885;ES;1
15689;1;380;147387;28844;85684;880;ES;4
15689;1;515;143559;56655;11492;885;ES;1
15689;2;296;11492;17847;72204;885;ES;4
15689;3;127;146632;56655;;885;ES;1
15691;2;206;18135;91606;;966;ES;1
15691;2;553;9192;147615;79130;966;ES;2
15691;3;404;17847;146674;162974;885;ES;4
15691;3;604;91606;147615;14281;966;ES;3
15691;3;1151;77125;;;885;ES;1
15691;3;1182;162974;17847;62301;885;ES;3
15691;OT1;152;1569;56458;;885;PP;3
15693;1;357;146572;46955;68014;965;ES;4
15693;1;744;5672;83490;37922;880;PP;2
15693;2;177;17194;147304;146572;965;ES;2
15693;3;919;147304;17194;147012;965;PP;1
15693;3;1185;83490;44152;34841;880;ES;3
15695;1;280;11314;151909;;878;PP;3
15695;1;557;46886;147450;12989;879;ES;3
15695;1;1187;151909;11314;85794;878;ES;1
15695;3;938;46248;61828;6451;879;ES;1
15697;1;76;74383;85276;26120;874;ES;3
15697;1;843;86913;3454;28842;978;ES;1
15697;2;1129;84030;147256;83294;874;ES;3
15697;3;911;163460;83294;78847;874;ES;2
15699;1;19;9713;5469;8099;890;ES;2
15699;1;33;175098;43072;72546;1415;ES;3
15699;1;422;146540;175098;5914;1415;ES;4
15699;1;861;1395;8099;91452;890;PP;2
15699;1;1150;91452;164662;;890;ES;3
15701;1;334;16903;66204;4323;994;ES;1
15701;1;1047;170235;60609;4323;994;PP;3
15701;3;109;170235;19259;56270;994;ES;3
15701;3;209;147443;83535;;994;ES;3
15701;3;1097;9354;59690;;983;ES;4
15703;1;541;19287;171809;;894;PP;3
15703;2;188;25059;54066;78875;945;ES;1
15703;2;473;151932;62555;88865;945;ES;3
15703;3;843;78875;62844;25059;945;ES;1
15703;3;1137;143257;146821;147636;945;PP, ENG;1
15705;1;761;11314;85794;;878;PP;1
15705;2;790;85794;11314;83087;878;ES;2
15705;3;132;175561;75270;3706;885;ES;4
15705;3;892;56033;151909;71866;878;ES;3
15707;1;157;78875;28766;80197;945;ES;1
15707;1;646;63545;74658;81398;874;ES;4
15707;2;603;146821;54066;85021;945;ES;4
15707;3;140;84030;78847;;874;ES;2
15707;3;458;86218;74658;;874;ES;2
15707;3;562;83294;74383;163460;874;PP;4
15707;3;737;62276;77103;78847;874;ES;2
15707;3;1096;83294;390;85811;874;ES;3
15709;1;1164;16510;3416;;894;ES;2
15709;2;335;653;142916;;894;ES;4
15709;2;472;164685;89672;147607;879;ES;4
15709;2;1040;27862;61828;147450;879;ES;2
15709;3;38;49138;89672;8182;879;ES;3
15711;1;288;248;10999;81897;978;ES;2
15711;1;843;38289;147304;146550;965;ES;2
15711;2;102;141407;6684;81897;978;PP;4
15711;3;254;147304;147232;;965;ES;3
15713;2;197;37922;5672;83490;880;PP;3
15713;2;843;91452;164662;73608;890;ES;3
15713;3;655;83490;175999;5672;880;PP;4
15713;3;745;66898;168667;10027;890;PP;3
15713;3;926;70870;91452;168667;890;PP;3
15715;1;127;147226;35860;75220;1415;ES;2
15715;2;601;56270;43889;89859;994;ES;4
15715;3;397;146685;175098;146622;1415;PP;2
15717;2;726;91468;28686;;983;ES;3
15717;2;858;3452;147250;69897;983;ES;3
15717;2;990;56104;91606;146804;966;ES;4
15717;3;779;147250;69897;6727;983;ES;4
15717;3;1179;147198;9354;;983;ES, ENG;1
15718;1;1117;180210;178103;176372;3721;ES;4
15718;3;56;34712;4964;181911;760;ES;3
15719;2;1161;142696;61269;;4989;ES;1
15719;3;135;148646;63476;139;4989;ES;4
15719;3;1020;5745;67298;139;4989;ES;4
15720;1;291;187139;171434;18007;3730;ES;1
15720;1;379;413;187139;;3730;PP;3
15720;1;1128;68285;161338;171434;3730;ES;1
15720;2;124;169725;171245;;772;ES;3
15720;3;611;31591;161341;18007;3730;ES;2
15720;3;881;61312;-1;;772;ES;1
15720;3;1192;174864;413;;3730;ES, ENG;1
15721;1;744;65756;162481;;754;PP;3
15721;2;144;66053;310;162481;754;ES;1
15721;2;739;33717;13284;82240;754;ES;2
15721;3;598;149273;57244;;2197;ES;3
15722;1;189;50130;50055;164408;758;PP;3
15722;1;321;161745;162188;185357;762;ES;2
15722;1;867;172565;171102;3318;758;SH;4
15722;3;239;546;53654;94510;758;PP;1
15722;3;921;3318;50130;53654;758;PP;1
15723;1;176;61190;165898;148822;1492;ES;2
15723;1;313;181027;145459;149069;1093;ES;3
15723;1;355;148619;148664;63513;1093;PP;4
15724;1;631;5808;35036;;4924;ES;1
15724;1;743;67077;78138;62200;755;ES;3
15724;2;965;181926;148590;170533;4924;ES;3
15724;3;225;142619;62200;25030;755;ES;3
15724;3;857;142619;12605;148944;755;ES;4
15724;3;877;12481;12605;142619;755;ES;3
15725;1;374;46438;49654;81121;1497;ES;3
15725;1;897;49654;1523;3246;1497;ES;3
15725;2;216;1523;148889;;1497;PP;3
15725;2;676;142649;71038;;1497;ES;1
15725;2;839;67335;1523;148889;1497;PP;3
15725;2;1186;49654;149225;148840;1497;SH;4
15725;3;424;165902;174873;;1497;PP;4
15726;2;167;455;66775;;911;ES;1
15726;2;664;148659;165895;61340;767;ES;3
15726;2;1058;6304;61256;1044;767;ES;3
15727;1;864;67117;10236;;3913;PP;2
15727;1;1190;176372;185327;180210;3721;PP;3
15727;2;414;169628;180156;1311;3721;ES;3
15727;2;535;165308;67117;149318;3913;ES;3
15727;3;650;180210;95860;78459;3721;ES;2
15727;3;909;10236;5806;67383;3913;PP;1
15728;1;720;145162;10522;148795;774;ES;3
15728;2;887;67372;85536;195;774;PP;2
15728;3;82;174866;153;67384;768;ES;3
15728;3;140;153;67384;763;768;PP;2
15728;3;722;62309;49930;195;774;ES;3
15729;1;915;38273;63699;192;746;PP;3
15729;1;1019;17515;8772;63782;746;ES;3
15729;1;1131;38273;192;8772;746;ES;2
15729;2;205;38273;192;1451;746;ES;3
15729;2;706;192;8772;49641;746;ES;2
15729;3;648;148797;34712;;760;ES;3
15729;3;753;49850;68449;;746;ES;1
15729;3;896;63723;152059;21016;746;ES;2
15730;1;576;85513;93760;148515;1503;PP;3
15730;1;655;55278;165889;85513;1503;ES;4
15730;1;951;85513;55278;66284;1503;ES;2
15730;2;458;148693;1883;67394;2545;PP;3
15730;2;542;30702;68069;7546;2545;PP;3
15730;3;1118;30702;68069;164473;2545;PP;4
15731;1;731;148646;63476;;4989;ES;1
15731;1;880;148773;30162;148646;4989;ES;3
15731;2;204;10334;50110;49441;4989;ES;2
15731;2;363;6380;59925;4674;762;ES;2
15731;2;528;61269;160092;46435;4989;ES;3
15731;2;1070;4674;70821;142745;762;PP;3
15731;3;841;185357;68087;;762;ES;3
15732;1;7;148850;148766;;750;ES;1
15732;2;621;148850;149276;927;750;ES;3
15732;2;814;165902;1523;148889;1497;PP;3
15732;3;1194;46438;67335;9640;1497;ES;3
15733;1;144;10317;65657;180209;775;ES;4
15733;2;989;180209;93260;49738;775;PP;1
15733;2;1141;93260;10317;84194;775;ES;4
15733;3;370;50130;53654;;758;PP;3
15733;3;646;172565;162247;546;758;ES;2
15733;3;929;546;172565;149125;758;PP;3
15733;3;1045;546;82211;172565;758;ES;4
15734;1;551;49836;148664;;1093;ES;2
15734;1;827;181027;161084;;1093;ES;3
15734;2;140;-1;62200;188570;755;ES;2
15734;2;427;62200;161083;;755;ES;4
15734;3;677;165325;148977;148619;1093;ES;4
15735;2;218;149293;588;169682;1492;PP;3
15735;3;90;174860;148748;405;1492;ES;3
15735;3;394;94589;165317;93636;4924;ES;1
15735;3;562;66778;64557;148590;4924;ES;3
15735;OT1;187;5808;35036;169689;4924;ES;4
15736;1;970;169646;82739;186834;4923;ES;4
15736;2;241;81137;28745;6173;4923;ES;3
15736;2;940;148872;68240;;2199;PP;1
15737;1;29;869;31417;15150;759;ES;4
15737;1;1063;326;31417;174890;759;ES;3
15737;2;389;149059;67888;;1503;ES;4
15737;2;408;180145;796;176360;759;ES;3
15737;3;276;180145;176360;57964;759;ES;2
15737;3;726;148515;82749;55278;1503;ES;1
15737;3;1114;152080;50040;185355;759;ES;3
15738;1;235;-1;149171;93757;769;ES;3
15738;1;392;180156;1332;;3721;ES;1
15738;1;585;178099;148517;24795;769;ES;1
15738;1;715;142834;65701;49454;769;ES;4
15738;3;101;180210;185327;72684;3721;PP;3
15739;1;245;74312;897;145162;774;ES;3
15739;1;744;172875;63380;52232;766;ES;4
15739;3;22;897;67372;74312;774;ES;3
15739;3;1148;6306;195;67372;774;ES;2
15740;1;490;152059;49641;;746;ES;3
15740;1;586;10236;67117;5806;3913;ES;1
15740;1;923;8772;190551;;746;ES;2
15740;1;1190;1451;149648;21;746;PP;1
15740;2;208;63782;63701;149648;746;ES;3
15740;2;436;17515;68449;21;746;ES;1
15740;2;785;67117;5806;63432;3913;PP;4
15740;2;843;17515;149648;190551;746;ES;4
15740;2;961;152059;21016;17515;746;ES;3
15741;1;622;1883;148693;;2545;ES;3
15741;1;1015;49796;861;149031;760;ES;3
15741;3;997;30702;67394;6028;2545;ES;4
15742;1;271;148872;68240;185387;2199;ES;2
15742;1;646;67442;49897;176697;750;ES;1
15742;1;711;171428;33140;148872;2199;ES;3
15742;1;1122;142640;71019;;2199;ES;4
15742;3;514;49974;73004;49576;750;ES;3
15742;3;1057;32985;49576;73004;750;PP;1
15743;2;523;1523;148889;142649;1497;ES;3
15743;3;92;2122;66278;;2197;ES;3
15743;3;882;158113;102;148996;2197;ES;2
15743;3;912;65661;158113;148996;2197;ES;4
15743;3;1005;149134;66278;102;2197;ES;2
15744;1;27;148619;148664;50028;1093;ES;3
15744;2;700;49836;149069;63513;1093;PP;3
15744;3;471;49836;91292;;1093;ES;1
15744;3;726;91292;180994;63513;1093;ES;4
15745;2;28;4522;792;61312;772;PP;3
15745;2;962;80;4522;18814;772;ES;2
15745;3;1069;-1;165292;162494;772;PP;3
15746;1;275;82739;28745;49775;4923;ES;1
15746;1;305;169646;149163;186834;4923;ES;3
15746;1;1081;2096;1044;;767;ES;4
15746;2;1097;1044;61256;2096;767;ES;3
15746;3;395;148923;82671;61339;4923;ES;3
15746;3;800;50348;94010;;4923;ES;3
15746;3;1137;164444;66962;81137;4923;ES, ENG;2
15746;3;1174;2096;61256;6304;767;ES;3
15747;1;148;326;176360;174890;759;ES;4
15747;2;443;185355;46525;24269;759;ES;3
15747;2;505;180145;3648;50040;759;ES;4
15747;2;540;164458;166225;6902;760;ES;4
15747;2;941;49495;1236;52202;760;PP;3
15748;1;664;10892;174866;67384;768;PP;1
15748;1;1129;343;63452;1249;766;ES;3
15748;2;436;52232;148639;172625;766;ES;4
15748;3;1062;343;63380;12182;766;PP;2
15749;1;261;165889;85513;55278;1503;ES;4
15749;1;926;148515;8040;15900;1503;ES;3
15749;2;201;6435;66284;85513;1503;PP;1
15749;3;179;8040;145430;148515;1503;ES;4
15749;3;714;152100;52229;170532;1503;SH;4
15749;3;728;172861;180156;78459;3721;PP;3
15749;3;995;78459;172861;180210;3721;PP;2
15750;1;52;49850;9791;68449;746;ES;4
15750;2;861;38273;192;9791;746;ES;3
15750;3;428;63701;178100;602;746;ES;3
15750;3;472;63701;178100;;746;ES;2
15750;3;924;152059;190551;8772;746;ES;3
15750;3;1009;192;38273;21016;746;ES;1
15751;1;534;7546;30702;164473;2545;PP;3
15751;2;844;169661;148693;;2545;PP;3
15751;3;443;91525;66788;6906;3913;ES;4
15751;3;693;10236;165308;91525;3913;PP;2
15752;1;6;4674;84178;49786;762;ES;4
15752;1;692;180091;588;16478;1492;PP;1
15752;2;174;149293;148822;52599;1492;ES;1
15752;2;236;171103;149293;152615;1492;ES;1
15752;2;529;588;7971;180091;1492;ES;3
15752;2;856;61190;7971;588;1492;ES;3
15752;2;954;70821;142745;80183;762;PP;1
15752;3;1085;4703;148822;;1492;ES;4
15753;1;877;49673;63490;;767;ES;4
15754;1;407;158113;149273;149113;2197;ES;1
15754;1;548;148918;2122;148905;2197;ES;4
15754;1;1054;192060;2122;148905;2197;PP;3
15754;2;186;169732;191472;14076;2199;ES;4
15755;1;6;63476;148646;30162;4989;ES;2
15755;2;140;50130;149125;50055;758;ES;3
15755;2;548;63476;176676;;4989;PP;4
15755;2;976;49441;50110;67298;4989;ES;4
15755;3;321;149125;161351;50055;758;ES;4
15755;3;887;4256;142696;;4989;ES;4
15755;3;1127;546;171427;50130;758;ES;3
15756;1;52;94685;61312;49558;772;ES;4
15756;1;579;170517;171245;94685;772;ES;2
15756;2;610;172870;148664;91292;1093;ES;3
15756;2;1096;4522;;;772;PP;3
15756;3;366;149204;169622;-1;772;ES;4
15756;3;383;169633;909;;1093;ES;4
15756;3;520;169633;63513;148619;1093;ES;4
15756;3;711;94685;49558;61312;772;ES;4
15757;1;585;5665;-1;;3730;PP;1
15757;3;40;171123;93636;153757;4924;ES;3
15757;3;324;82238;-1;;3730;ES;2
15758;1;339;162481;310;;754;ES;3
15758;2;291;80775;166206;3246;1497;ES;3
15758;2;1036;149632;65756;162481;754;PP;1
15758;3;1177;174922;13284;;754;ES, ENG;1
15759;1;954;43736;28745;49775;4923;PP;1
15759;1;1170;164444;-1;;4923;ES;2
15759;2;1105;5235;175787;9191;911;ES;3
15760;2;89;67117;181928;5806;3913;ES;4
15760;2;430;148489;67117;5806;3913;ES;1
15760;3;166;15150;180145;57964;759;ES;3
15760;3;175;57964;15150;180145;759;ES;3
15761;1;75;190551;49850;21;746;ES;2
15761;3;81;21;38273;1451;746;PP;4
15761;3;108;63419;49850;68449;746;PP;2
15761;3;933;3914;683;65749;746;ES;4
15762;1;594;148980;49968;75;769;PP;1
15762;1;1102;17702;49790;;769;ES;2
15762;2;25;1883;148789;69554;2545;ES;2
15763;1;278;149293;171103;;1492;ES;1
15763;1;583;4703;94203;;1492;ES;4
15763;1;813;148748;180091;;1492;ES;3
15763;2;1122;6871;149278;67496;775;ES;1
15763;3;699;14033;49738;6871;775;ES;1
15764;1;656;149022;180212;149214;911;ES;1
15764;1;1161;149022;149214;;911;ES;3
15764;2;116;172868;148766;72455;750;PP;4
15765;1;227;67077;78138;25030;755;ES;2
15765;1;683;142745;70821;4674;762;PP;4
15765;2;854;12605;188570;;755;ES;4
15765;2;1029;57902;68087;185357;762;SH;4
15765;3;1002;6380;63703;185357;762;ES;4
15766;2;434;142612;192060;164496;2197;SH;4
15767;1;78;5584;56801;310;754;ES;2
15767;2;805;188316;33717;;754;ES;4
15767;3;635;186820;169732;148597;2199;ES;2
15767;3;872;887;142640;71019;2199;ES;4
15768;1;731;63384;82740;49454;769;ES;4
15768;1;1061;173119;326;;759;ES;1
15768;2;487;82707;796;31417;759;ES;4
15769;1;1036;176354;148994;180156;3721;ES;2
15769;2;366;195;897;;774;ES;3
15769;3;395;185327;172861;78459;3721;PP;4
15770;2;831;158086;405;148822;1492;ES;3
15770;3;247;50130;53654;50055;758;PP;1
15770;3;305;-1;171102;53654;758;ES;1
