PlayerId;TeamId;FranchiseId;Games Played;Minutes Played;Wins;Losses;OT;Shots Against;Saves;Goals Against;Goals Against Average;Shutouts;Save Percentage;Game Rating
189773;231;231;5;201;1;2;0;86;75;11;3.28;0;.872;54
24593;642;642;39;2320;18;19;1;1222;1116;106;2.74;2;.913;71
179127;422;422;9;553;8;1;0;220;204;16;1.73;1;.927;72
195392;125;125;23;1074;5;13;0;654;578;76;4.25;0;.884;61
179143;423;423;10;628;2;6;2;442;404;38;3.63;0;.914;73
174241;421;421;13;792;11;1;1;278;253;25;1.89;0;.910;63
200985;646;646;18;916;4;11;1;568;510;58;3.80;0;.898;62
179151;718;718;17;1031;11;4;2;384;345;39;2.27;0;.898;61
171608;45;45;7;329;4;2;0;167;154;13;2.36;0;.922;67
171615;75;75;16;930;11;4;0;423;375;48;3.10;0;.887;59
179154;26;26;43;2576;22;15;5;1268;1163;105;2.44;4;.917;72
171673;778;778;28;1674;19;7;2;764;702;62;2.22;3;.919;70
171730;1097;1097;13;678;6;4;1;363;320;43;3.80;0;.882;58
-1;1371;1371;8;473;5;2;0;252;234;18;2.28;0;.929;78
-1;41;41;20;996;0;15;2;786;711;75;4.52;0;.905;68
-1;711;711;7;423;4;2;1;129;116;13;1.84;1;.899;58
179169;209;209;10;555;3;7;0;306;271;35;3.78;0;.886;57
-1;644;625;7;425;2;3;1;165;143;22;3.10;0;.867;48
-1;648;648;36;2209;22;11;3;1049;950;99;2.69;1;.906;64
-1;203;203;33;1947;10;20;2;1049;948;101;3.11;0;.904;67
-1;2164;2164;10;522;3;4;1;361;333;28;3.21;1;.922;77
-1;2162;2162;22;1189;3;17;2;708;643;65;3.28;1;.908;64
-1;676;676;5;300;2;2;1;125;113;12;2.40;0;.904;67
179215;418;418;12;679;7;4;1;390;357;33;2.91;1;.915;68
-1;227;227;29;1638;13;9;4;869;785;84;3.08;0;.903;64
-1;413;413;11;635;4;4;2;331;300;31;2.93;0;.906;71
189885;225;225;28;1672;10;14;3;1068;975;93;3.34;1;.913;74
-1;216;216;23;1266;12;7;3;627;566;61;2.89;1;.903;63
-1;554;554;24;1459;18;4;2;605;557;48;1.97;5;.921;70
-1;165;165;16;919;8;5;3;475;419;56;3.65;0;.882;63
201075;736;736;25;1311;8;14;0;819;746;73;3.34;1;.911;70
174325;197;197;19;788;1;9;1;583;525;58;4.42;0;.901;62
-1;189;189;31;1796;10;20;1;1098;1002;96;3.21;1;.913;73
-1;157;157;13;788;9;3;1;321;294;27;2.06;0;.916;70
174334;1813;1813;36;2163;16;17;3;1145;1042;103;2.86;2;.910;70
179259;4849;4849;13;789;6;6;1;475;433;42;3.19;1;.912;70
189902;204;204;37;2172;20;15;1;1101;990;111;3.07;2;.899;66
26308;1825;1825;30;1739;7;18;4;1176;1065;111;3.83;0;.906;70
26336;829;829;30;1749;14;14;1;797;717;80;2.74;0;.900;63
-1;635;635;37;2172;8;24;4;1393;1248;145;4.01;0;.896;65
179306;61;18;11;612;6;3;1;258;232;26;2.55;0;.899;58
174386;428;428;16;958;10;5;1;536;499;37;2.32;1;.931;78
174407;571;571;22;1290;13;8;1;580;531;49;2.28;4;.916;68
174420;439;439;3;168;2;0;0;54;46;8;2.84;0;.852;48
189944;144;144;36;2134;21;14;1;1210;1096;114;3.20;1;.906;72
184610;222;222;34;1918;14;17;2;990;888;102;3.19;2;.897;63
174581;518;518;7;347;1;4;1;218;192;26;4.49;0;.881;61
201174;798;798;5;249;1;4;0;133;112;21;5.06;0;.842;45
179344;3;3;9;339;1;3;0;196;171;25;4.42;0;.872;53
174718;4619;25;31;1720;20;9;0;887;815;72;2.51;3;.919;71
174736;1918;1918;24;1410;11;11;2;771;696;75;3.19;0;.903;68
179350;4840;4840;25;1468;8;15;1;1116;1038;78;3.19;0;.930;80
174806;1825;1825;15;764;6;6;0;512;471;41;3.22;0;.920;70
184648;196;196;32;1899;11;14;5;1162;1067;95;3.00;2;.918;76
195618;1430;1430;7;386;3;2;1;233;208;25;3.89;0;.893;61
174894;760;760;27;1548;12;11;2;799;725;74;2.87;1;.907;65
174898;2591;2591;17;944;5;8;2;550;514;36;2.29;2;.935;79
175084;65;22;17;969;5;5;6;485;432;53;3.28;0;.891;62
175092;9;9;30;1712;9;19;1;1069;961;108;3.78;2;.899;67
179388;182;182;13;774;6;7;0;432;392;40;3.10;0;.907;69
184677;197;197;3;179;0;2;1;127;112;15;5.01;0;.882;57
179406;78;78;17;822;7;6;1;450;404;46;3.36;0;.898;61
179411;151;151;17;797;3;10;3;506;448;58;4.36;0;.885;58
184712;204;204;10;471;5;2;1;261;241;20;2.54;1;.923;65
201288;957;957;9;532;2;5;1;262;233;29;3.27;0;.889;62
175354;228;228;21;1171;14;6;0;545;495;50;2.56;2;.908;67
175370;199;199;21;1250;11;7;2;543;488;55;2.64;0;.899;62
190034;217;217;27;1573;14;13;0;917;842;75;2.86;1;.918;72
175423;77;77;18;1037;8;8;1;550;500;50;2.89;1;.909;69
190041;217;217;18;1082;10;6;1;593;554;39;2.16;2;.934;77
195761;632;632;1;59;0;1;0;28;26;2;2.03;0;.929;72
28701;882;882;4;223;0;3;0;133;117;16;4.30;0;.880;59
28831;881;881;5;298;2;3;0;137;122;15;3.01;0;.891;59
28833;3965;3965;18;996;10;7;0;559;513;46;2.77;0;.918;74
179452;226;226;18;1052;11;5;2;455;413;42;2.39;0;.908;66
175593;499;499;39;2350;18;20;1;1279;1177;102;2.60;5;.920;75
175651;4715;4715;11;627;5;4;2;291;250;41;3.92;0;.859;51
175658;4919;4919;23;1333;14;5;2;663;602;61;2.74;1;.908;68
175660;27;27;21;1227;16;2;2;550;499;51;2.49;1;.907;67
184770;22;22;9;501;7;1;1;181;163;18;2.15;3;.901;64
175712;717;717;18;1017;11;4;1;507;461;46;2.71;0;.909;66
179478;432;432;17;854;6;5;2;422;378;44;3.09;1;.896;60
175723;440;440;9;555;4;5;0;258;225;33;3.57;0;.872;52
175757;755;755;20;1036;4;13;1;653;590;63;3.65;1;.904;67
175764;729;20;5;288;4;0;0;146;137;9;1.87;1;.938;77
175912;14;14;10;536;6;3;0;250;224;26;2.91;0;.896;62
184788;198;198;13;785;7;5;1;344;306;38;2.90;0;.890;61
190095;218;218;13;757;6;6;0;432;395;37;2.93;0;.914;69
190106;46;9;28;1665;18;7;2;728;671;57;2.05;1;.922;69
195867;732;732;3;173;2;0;0;88;83;5;1.73;0;.943;77
175989;410;410;17;951;6;9;0;434;384;50;3.15;1;.885;58
190125;184;184;36;2146;18;12;6;1008;914;94;2.63;3;.907;68
176060;151;151;28;1443;8;12;1;887;804;83;3.45;0;.906;68
176136;76;76;16;808;5;6;1;444;401;43;3.19;0;.903;64
176196;457;457;1;55;1;0;0;35;34;1;1.07;0;.971;92
176206;2167;2167;12;546;1;5;1;340;292;48;5.27;0;.859;51
201495;213;213;28;1663;8;15;5;833;755;78;2.81;0;.906;66
201524;205;205;15;883;9;4;0;367;339;28;1.90;4;.924;71
201530;136;136;28;1584;14;7;4;834;750;84;3.18;1;.899;64
179602;571;571;20;1127;12;3;3;471;440;31;1.65;6;.934;74
30431;839;839;24;1431;15;7;0;704;636;68;2.85;1;.903;67
201560;202;202;31;1868;18;9;4;852;782;70;2.25;2;.918;68
201562;2620;2620;14;856;6;5;3;351;317;34;2.38;2;.903;62
195942;783;783;4;174;1;1;0;71;66;5;1.72;0;.930;63
201585;197;197;32;1692;8;21;1;1265;1153;112;3.97;0;.911;72
30696;2508;2508;27;1382;8;12;2;937;850;87;3.78;1;.907;68
176686;4923;4923;24;1444;13;10;1;600;540;60;2.49;1;.900;62
176765;880;880;33;1919;15;14;2;904;811;93;2.91;2;.897;65
176770;81;81;18;1023;4;9;3;607;552;55;3.22;0;.909;69
176860;44;44;21;1157;14;6;0;582;533;49;2.54;2;.916;70
179646;211;211;9;529;1;7;0;355;314;41;4.64;0;.885;65
179647;195;195;32;1844;21;9;1;759;691;68;2.21;7;.910;67
179657;441;441;16;967;4;11;1;582;523;59;3.66;0;.899;69
176915;54;54;27;1516;8;12;4;934;849;85;3.36;1;.909;69
176932;176;176;15;888;5;6;4;504;459;45;3.04;0;.911;70
206731;124;124;18;943;4;10;2;512;443;69;4.39;0;.865;51
176938;62;62;20;1186;14;5;0;532;487;45;2.27;1;.915;69
31165;2473;2473;27;1625;15;10;2;671;613;58;2.14;4;.914;68
179668;184;184;9;519;3;5;0;269;241;28;3.23;0;.896;68
176963;878;878;13;731;6;6;1;369;338;31;2.54;3;.916;69
212039;126;126;33;1954;27;3;3;836;758;78;2.39;4;.907;65
179679;212;212;11;542;4;4;1;303;281;22;2.44;1;.927;70
-1;183;183;22;1150;8;10;1;712;653;59;3.08;1;.917;70
179689;415;415;15;918;9;5;1;486;442;44;2.87;1;.909;67
184907;4959;4959;14;788;6;2;4;408;377;31;2.36;1;.924;71
179691;232;232;20;983;8;9;0;453;393;60;3.66;0;.868;53
-1;504;504;37;2129;13;22;2;1330;1221;109;3.07;2;.918;72
179702;208;208;20;1147;8;10;2;660;596;64;3.35;1;.903;67
31439;2488;2488;20;1095;12;6;0;478;438;40;2.19;6;.916;71
-1;628;628;13;742;6;4;2;372;326;46;3.72;1;.876;57
-1;639;639;4;228;1;2;0;109;96;13;3.42;0;.881;55
-1;648;648;8;350;4;0;1;122;113;9;1.54;0;.926;62
201666;1340;1340;26;1399;18;5;1;515;453;62;2.66;1;.880;58
201673;141;141;25;1458;16;7;1;668;593;75;3.09;1;.888;62
196005;966;882;18;1059;9;9;0;530;489;41;2.32;3;.923;69
190235;481;481;12;721;6;5;1;344;308;36;2.99;2;.895;66
196012;128;128;30;1633;13;11;3;860;761;99;3.64;1;.885;59
196055;106;106;20;1169;10;8;2;666;598;68;3.49;1;.898;66
-1;192;192;36;2164;20;12;4;1037;952;85;2.36;1;.918;69
201739;101;101;23;1173;10;9;1;689;619;70;3.58;1;.898;62
-1;4840;4840;6;239;3;1;0;171;158;13;3.26;0;.924;71
206864;127;127;18;1066;6;12;0;575;500;75;4.22;0;.870;55
-1;419;419;5;307;4;1;0;99;87;12;2.34;0;.879;56
-1;642;642;4;101;0;2;0;79;69;10;5.92;0;.873;56
32347;543;543;19;1075;9;8;2;567;511;56;3.12;0;.901;65
-1;194;194;17;961;4;10;2;619;558;61;3.81;1;.901;66
-1;425;425;18;1023;11;5;1;381;343;38;2.23;3;.900;62
-1;203;203;14;716;8;4;0;381;352;29;2.43;0;.924;68
-1;4992;4992;18;980;5;11;1;546;469;77;4.71;1;.859;49
-1;207;207;30;1710;10;18;1;1001;901;100;3.51;0;.900;63
-1;4794;4794;19;1026;2;14;1;741;648;93;5.43;0;.874;57
201792;89;89;28;1335;10;9;2;720;634;86;3.86;0;.881;56
185034;231;231;42;2459;36;3;2;863;793;70;1.71;10;.919;68
-1;417;417;12;650;6;3;1;312;282;30;2.77;1;.904;63
-1;721;721;18;1005;3;12;2;711;641;70;4.18;0;.902;68
-1;504;504;9;459;3;2;1;265;245;20;2.61;1;.925;71
32712;611;611;6;361;2;2;1;177;160;17;2.82;0;.904;69
-1;4839;4839;10;605;1;8;1;342;297;45;4.46;0;.868;52
-1;561;561;2;120;1;1;0;55;50;5;2.50;1;.909;68
32819;1425;1425;32;1789;21;7;1;940;841;99;3.32;2;.895;62
33044;739;739;11;639;3;6;1;347;313;34;3.19;0;.902;63
-1;833;833;12;594;3;6;1;349;317;32;3.23;0;.908;68
190423;1918;570;12;706;7;4;0;375;346;29;2.46;1;.923;73
179950;4838;4838;2;120;1;1;0;81;72;9;4.50;0;.889;69
201876;86;86;4;202;1;1;1;86;75;11;3.26;0;.872;57
212343;96;96;27;1438;9;11;2;821;730;91;3.80;0;.889;60
180053;1836;1836;3;128;2;0;0;42;38;4;1.86;0;.905;52
212368;100;100;16;785;8;3;1;352;312;40;3.06;0;.886;56
180110;1880;1880;5;297;0;4;1;154;138;16;3.23;0;.896;65
201888;90;90;14;743;8;3;1;374;342;32;2.58;0;.914;65
201892;191;191;14;819;10;3;0;312;284;28;2.05;2;.910;67
180154;755;755;31;1797;10;16;3;999;909;90;3.00;1;.910;69
190465;33;33;19;1056;8;5;2;573;520;53;3.01;2;.908;68
180177;3965;3965;18;1057;7;9;1;612;567;45;2.55;1;.926;75
180188;4636;4636;26;1552;13;12;1;645;585;60;2.32;5;.907;67
196287;132;132;14;779;6;4;2;371;332;39;3.00;1;.895;60
180279;845;845;29;1693;17;11;1;744;657;87;3.08;0;.883;58
180287;847;847;37;2133;18;14;3;1190;1080;110;3.09;3;.908;69
180311;2517;2517;33;1996;22;7;4;904;830;74;2.22;1;.918;70
180316;52;20;17;980;11;4;1;505;453;52;3.18;0;.897;64
180377;228;228;26;1481;15;7;2;735;673;62;2.51;3;.916;70
34168;563;563;3;139;2;0;0;49;42;7;3.01;0;.857;54
190508;4538;4538;23;1277;9;12;1;722;647;75;3.52;1;.896;65
196299;202;202;14;807;5;6;2;384;351;33;2.45;1;.914;68
201933;774;774;1;52;1;0;0;21;20;1;1.14;0;.952;68
196324;110;110;20;1179;13;5;1;538;473;65;3.31;0;.879;59
180606;1497;1497;9;540;3;3;2;298;276;22;2.44;0;.926;73
185220;583;583;26;1510;10;14;1;823;734;89;3.53;0;.892;63
34959;2319;2319;26;1523;15;9;2;684;606;78;3.07;3;.886;61
180731;649;649;39;2411;22;15;2;1052;950;102;2.54;4;.903;67
180738;555;555;24;1285;3;18;2;991;902;89;4.15;1;.910;73
35052;585;585;26;1418;5;17;3;857;772;85;3.59;1;.901;65
185240;582;582;7;413;6;1;0;158;143;15;2.18;1;.905;64
180781;423;423;12;718;3;9;0;430;389;41;3.42;1;.905;70
196372;108;108;25;1404;16;6;1;680;612;68;2.90;2;.900;62
196414;118;118;34;1956;14;19;1;1135;999;136;4.17;1;.880;61
180873;77;77;20;1206;8;9;3;625;551;74;3.68;0;.882;58
196445;140;140;18;915;5;11;0;485;430;55;3.61;0;.887;59
35520;578;578;10;550;3;5;1;312;283;29;3.16;0;.907;67
180929;715;715;19;1113;9;8;1;542;476;66;3.56;0;.878;56
196456;142;142;32;1689;15;14;1;818;722;96;3.41;0;.883;58
180965;418;418;11;663;4;5;1;348;320;28;2.53;3;.920;74
180990;775;775;44;2607;24;18;1;1427;1315;112;2.58;2;.922;74
202059;133;133;26;1533;20;4;1;698;627;71;2.78;1;.898;64
181100;442;442;14;773;6;8;0;480;430;50;3.88;1;.896;62
181102;219;219;24;1357;9;12;2;757;678;79;3.49;1;.896;64
181135;430;430;15;827;6;7;0;458;407;51;3.70;0;.889;60
36115;555;555;12;593;3;3;2;437;405;32;3.24;0;.927;76
196495;87;87;33;1939;21;9;2;1001;897;104;3.22;0;.896;64
181269;1443;1443;6;360;5;1;0;127;113;14;2.33;1;.890;59
202161;115;115;24;1362;10;10;2;695;610;85;3.74;1;.878;56
196525;94;94;29;1723;9;19;1;1024;917;107;3.72;1;.896;66
181338;230;230;4;240;4;0;0;62;55;7;1.75;1;.887;62
181341;4620;4620;9;541;4;4;1;279;244;35;3.88;0;.875;59
181346;414;414;11;628;8;1;2;310;286;24;2.29;2;.923;70
196532;92;92;21;1173;14;3;2;585;531;54;2.76;1;.908;64
36755;882;882;32;1883;14;16;2;1137;1052;85;2.71;4;.925;80
181431;198;198;32;1894;22;8;1;877;803;74;2.34;2;.916;67
181446;2188;2188;27;1574;17;10;0;789;718;71;2.71;3;.910;70
190702;3737;3737;32;1859;15;11;5;986;899;87;2.81;1;.912;68
36946;4742;4742;15;874;5;8;1;480;427;53;3.64;1;.890;64
207439;115;115;23;1246;13;5;3;669;586;83;3.99;0;.876;55
37070;714;714;31;1860;16;15;0;1025;941;84;2.71;3;.918;74
37077;513;513;31;1847;13;15;2;892;800;92;2.99;1;.897;61
207493;121;121;26;1349;11;12;1;814;711;103;4.58;1;.873;57
185413;4636;4636;18;1042;11;6;0;460;425;35;2.01;2;.924;69
196571;177;177;32;1910;12;18;2;1025;932;93;2.92;3;.909;71
185442;495;495;8;485;5;2;1;243;226;17;2.10;1;.930;73
202246;112;112;24;1326;9;13;1;755;657;98;4.43;0;.870;56
37638;3797;3797;6;270;2;3;0;168;147;21;4.66;0;.875;53
37786;174;174;8;483;3;4;1;253;230;23;2.85;0;.909;67
37818;29;29;31;1827;10;19;1;1021;924;97;3.18;0;.905;69
37857;4245;52;19;1118;10;9;0;597;535;62;3.32;1;.896;67
181874;4998;4998;11;494;3;4;0;241;215;26;3.15;0;.892;59
37897;4714;4714;5;215;1;1;1;121;108;13;3.63;0;.893;62
181910;497;497;5;302;1;4;0;190;174;16;3.17;0;.916;76
202279;121;121;26;1241;7;11;1;665;597;68;3.29;0;.898;62
38124;58;58;17;913;8;7;0;486;446;40;2.63;2;.918;70
182006;176;176;30;1794;16;12;1;926;843;83;2.78;3;.910;72
38209;149;149;18;1058;12;5;0;483;440;43;2.44;2;.911;68
38276;62;62;11;627;6;4;1;318;290;28;2.68;1;.912;69
38277;476;476;6;368;4;2;0;168;149;19;3.09;0;.887;60
182049;4921;4921;25;1466;5;17;3;954;855;99;4.05;0;.896;69
182089;183;183;26;1503;8;17;0;926;824;102;4.07;0;.890;62
182093;432;432;10;545;4;6;0;271;237;34;3.74;0;.875;56
182097;4992;4992;13;648;5;4;1;348;300;48;4.44;0;.862;55
182116;836;836;34;1967;18;16;0;1235;1132;103;3.14;2;.917;76
182128;215;215;22;1249;7;10;2;741;667;74;3.55;1;.900;65
185506;2508;2508;22;1033;5;10;3;665;603;62;3.60;1;.907;66
182180;443;443;12;729;3;7;2;350;313;37;3.04;1;.894;59
182210;439;439;20;1158;17;3;0;352;330;22;1.14;5;.938;70
182225;431;431;16;975;9;4;3;523;481;42;2.58;1;.920;73
202314;127;127;27;1569;15;11;0;795;713;82;3.14;1;.897;62
-1;480;480;5;246;3;1;0;80;68;12;2.92;0;.850;48
-1;707;707;17;936;5;7;3;475;433;42;2.69;2;.912;67
-1;633;633;38;2186;22;15;0;1081;976;105;2.88;2;.903;63
-1;181;181;37;2168;16;16;4;1141;1047;94;2.60;5;.918;71
-1;220;220;18;1061;10;7;0;551;511;40;2.26;4;.927;76
-1;205;205;31;1776;18;10;3;838;767;71;2.40;3;.915;68
-1;206;206;26;1475;12;9;3;798;717;81;3.29;0;.898;64
-1;505;505;2;120;1;1;0;51;44;7;3.50;0;.863;50
-1;412;412;18;1097;11;7;0;566;522;44;2.40;1;.922;71
-1;179;179;29;1753;17;10;2;787;714;73;2.50;2;.907;67
-1;2620;2620;30;1822;21;6;3;745;676;69;2.27;2;.907;65
-1;429;429;10;600;7;3;0;244;221;23;2.30;1;.906;66
-1;225;225;19;989;5;10;2;576;523;53;3.21;1;.908;68
-1;583;583;9;474;4;4;0;218;188;30;3.79;0;.862;52
-1;1836;1836;38;2281;28;9;1;894;810;84;2.21;6;.906;65
-1;442;442;12;632;2;3;4;366;336;30;2.85;0;.918;68
-1;413;413;14;819;6;8;0;452;405;47;3.44;0;.896;67
-1;433;433;16;930;6;10;0;457;420;37;2.39;1;.919;67
196698;741;741;6;254;3;1;0;99;89;10;2.36;0;.899;55
185743;201;201;37;2254;19;15;3;1239;1137;102;2.72;1;.918;73
185744;582;582;19;1101;14;1;3;462;405;57;3.11;0;.877;60
185775;1440;1440;23;1154;7;10;3;774;694;80;4.16;0;.897;64
185778;186;186;12;704;8;1;3;317;299;18;1.53;3;.943;77
185800;229;229;21;1183;6;11;2;719;647;72;3.65;0;.900;67
185812;4997;4997;11;632;4;7;0;393;351;42;3.99;0;.893;63
185840;224;224;8;460;4;2;1;265;242;23;3.00;1;.913;69
185851;222;222;14;736;6;4;1;504;459;45;3.66;0;.911;70
185960;229;229;25;1470;7;17;1;841;752;89;3.63;2;.894;64
40087;579;579;11;555;4;3;1;263;233;30;3.24;1;.886;58
40088;1928;1928;22;1306;16;6;0;533;494;39;1.79;4;.927;72
186076;420;420;14;785;4;7;1;469;428;41;3.13;1;.913;69
186205;209;209;36;2098;20;12;2;1092;998;94;2.69;1;.914;67
186219;4924;4924;24;1366;6;16;1;797;722;75;3.29;0;.906;64
186234;496;496;24;1460;9;11;4;653;597;56;2.30;1;.914;65
191026;172;172;20;1184;9;8;2;663;603;60;3.04;0;.910;71
196809;132;132;32;1869;20;11;1;956;849;107;3.43;0;.888;60
196812;140;140;32;1787;7;20;2;1027;914;113;3.79;0;.890;62
202497;2182;2182;3;108;1;0;0;47;44;3;1.67;0;.936;64
186451;193;193;20;1210;12;6;2;502;455;47;2.33;4;.906;67
186495;230;230;40;2420;33;4;3;865;797;68;1.69;7;.921;69
186520;4245;4245;20;1064;10;5;2;594;544;50;2.82;1;.916;71
186527;171;171;1;60;0;1;0;29;26;3;3.00;0;.897;74
186549;1505;1505;34;2050;18;13;3;858;783;75;2.19;6;.913;66
186641;212;212;36;2126;21;10;4;1003;910;93;2.62;3;.907;69
191118;196;196;15;768;2;11;1;501;451;50;3.91;0;.900;66
191120;223;223;26;1461;7;15;3;925;834;91;3.74;0;.902;67
187118;223;223;21;1193;10;8;1;692;632;60;3.02;1;.913;70
187240;216;216;24;1395;13;9;0;623;552;71;3.05;0;.886;58
187263;434;434;18;1081;15;3;0;358;330;28;1.55;7;.922;68
187295;200;200;39;2203;15;20;3;1309;1185;124;3.38;2;.905;70
187362;221;221;28;1669;13;12;3;1027;952;75;2.70;1;.927;79
187391;4246;4246;15;854;8;7;0;433;374;59;4.14;0;.864;53
187443;220;220;27;1627;17;6;4;771;724;47;1.73;2;.939;78
-1;502;502;1;59;0;1;0;29;27;2;2.02;0;.931;88
-1;1813;1813;4;200;1;0;2;107;98;9;2.69;0;.916;65
191218;59;15;6;368;3;2;1;158;142;16;2.60;0;.899;64
-1;185;185;20;1129;7;9;2;593;531;62;3.29;0;.895;62
-1;98;98;35;2004;15;17;1;1175;1063;112;3.35;1;.905;69
-1;207;207;18;927;9;6;0;477;439;38;2.46;2;.920;67
-1;180;180;31;1862;20;11;0;883;806;77;2.48;2;.913;69
197010;110;110;24;1357;16;6;1;607;544;63;2.79;0;.896;62
-1;214;214;29;1715;12;12;4;939;860;79;2.76;2;.916;71
-1;130;130;22;1183;6;11;1;778;702;76;3.85;0;.902;64
-1;112;112;25;1216;10;5;4;678;614;64;3.16;0;.906;66
197038;109;109;27;1399;7;14;1;910;819;91;3.90;0;.900;67
197047;114;114;30;1773;17;7;5;809;719;90;3.04;2;.889;62
197059;113;113;24;1055;6;10;1;656;567;89;5.06;0;.864;51
-1;94;94;12;678;4;6;1;395;356;39;3.45;0;.901;65
43064;627;627;38;2282;16;13;9;1191;1080;111;2.92;3;.907;71
43158;676;676;34;2044;25;8;1;895;830;65;1.91;1;.927;72
191518;214;214;16;967;5;6;5;495;450;45;2.79;1;.909;68
43730;505;505;41;2485;25;13;3;1073;992;81;1.96;6;.925;72
191813;4619;25;9;507;4;4;0;254;219;35;4.14;0;.862;54
43896;516;516;18;1074;10;7;1;466;423;43;2.40;0;.908;66
191849;195;195;14;804;11;2;0;370;341;29;2.16;1;.922;70
191861;436;436;9;482;5;3;0;171;150;21;2.61;0;.877;53
43925;712;712;20;1144;9;9;0;548;482;66;3.46;1;.880;60
43928;39;39;5;249;3;1;0;98;89;9;2.17;1;.908;66
43971;768;768;38;2296;29;7;2;917;848;69;1.80;3;.925;72
44134;632;632;1;60;0;1;0;23;19;4;4.00;0;.826;41
44141;519;519;3;185;2;0;1;123;119;4;1.30;0;.967;93
44189;4247;4247;18;1040;9;6;2;532;485;47;2.71;1;.912;71
44200;711;711;23;1382;18;4;1;445;408;37;1.61;3;.917;66
44203;170;170;15;891;6;9;0;517;467;50;3.36;2;.903;71
192030;3737;3737;8;445;4;3;0;227;208;19;2.56;0;.916;67
192036;796;796;5;216;1;2;0;109;99;10;2.77;0;.908;60
44405;566;566;35;2102;14;19;2;1142;1045;97;2.77;4;.915;72
44487;1475;1475;33;1823;8;21;2;946;847;99;3.26;2;.895;64
44526;734;734;42;2528;24;15;3;1321;1205;116;2.75;3;.912;71
192457;63;3;7;398;4;2;0;200;178;22;3.31;0;.890;61
192461;210;210;36;2157;25;10;1;918;840;78;2.17;4;.915;70
192547;190;190;20;1075;3;13;1;799;725;74;4.13;1;.907;68
192552;181;181;10;487;3;4;1;311;280;31;3.81;0;.900;64
