TeamId;LeagueId;Name;Nickname;Abbr;Parent Team 1;Parent Team 2;Parent Team 3;Parent Team 4;Parent Team 5;Parent Team 6;Parent Team 7;Parent Team 8;Primary Color;Secondary Color;Text Color;Conference Id;Division Id
2436;138;Chuo University;;CHU;-1;-1;-1;-1;-1;-1;-1;-1;#d93237;#000000;#fefef4;-1;-1
2437;138;Ryukoku University;;RYU;3405;-1;-1;-1;-1;-1;-1;-1;#f50000;#f50000;#fefef4;-1;-1
2438;139;Kushiro IHC;Public Welfare;KUS;-1;-1;-1;-1;-1;-1;-1;-1;#ff0000;#000000;#fefef4;0;-1
2439;139;Sapporo HC;;SHC;-1;-1;-1;-1;-1;-1;-1;-1;#ff0000;#0000ff;#fefef4;0;-1
2440;139;Obihiro;TADANO;TAD;-1;-1;-1;-1;-1;-1;-1;-1;#004295;#004295;#fefef4;0;-1
2441;139;Kushiro;Eastern Blaze;SE8;2162;-1;-1;-1;-1;-1;-1;-1;#7c2711;#d9d900;#fefef4;0;-1
2442;139;Kagawa;Ice Fellows;KAG;-1;-1;-1;-1;-1;-1;-1;-1;#008678;#014b3e;#fefef4;1;-1
2446;142;HC Ajoie;U20;HCA;844;-1;-1;-1;-1;-1;-1;-1;#000000;#ffd500;#fefef4;1;-1
2447;142;EHC Basel;Young Sharks;BAS;2488;-1;-1;-1;-1;-1;-1;-1;#000000;#ef323e;#fefef4;0;-1
2448;142;EHC Bülach;U20;BUL;2492;-1;-1;-1;-1;-1;-1;-1;#29477a;#3460ae;#fefef4;0;-1
2449;142;EHC Chur;U20;CHU;2494;-1;-1;-1;-1;-1;-1;-1;#000000;#ff001e;#fefef4;0;-1
2450;142;Forward Morges;U20;FOR;2509;-1;-1;-1;-1;-1;-1;-1;#e10707;#777679;#fefef4;1;-1
2451;142;SC Langenthal;U20;LGN;849;-1;-1;-1;-1;-1;-1;-1;#083046;#fdc000;#fefef4;1;-1
2452;142;Valas-Chablais;U20;VAC;2508;-1;-1;-1;-1;-1;-1;-1;#c00d0e;#000000;#fefef4;0;-1
2454;142;Dragon Thun;U20;THU;2510;2516;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;1;-1
2456;142;EHC Visp;U20;VIS;842;-1;-1;-1;-1;-1;-1;-1;#ff0000;#000000;#fefef4;1;-1
2457;142;EHC Winterthur;U20;WIN;2517;-1;-1;-1;-1;-1;-1;-1;#dd162d;#dd162d;#fefef4;1;-1
2458;142;ZSC Lions;U20;ZSC;839;843;854;2495;-1;-1;-1;-1;#0069b3;#e20613;#fefef4;0;-1
2459;141;Hanyang University;;HAN;-1;-1;-1;-1;-1;-1;-1;-1;#072b58;#072b58;#fefef4;-1;-1
2460;141;Korea University;;KOR;-1;-1;-1;-1;-1;-1;-1;-1;#8b0029;#8b0029;#fefef4;-1;-1
2461;141;Yonsei University;;YON;-1;-1;-1;-1;-1;-1;-1;-1;#0000ff;#0000ff;#fefef4;-1;-1
2462;141;Kyung Hee University;;KHU;-1;-1;-1;-1;-1;-1;-1;-1;#aa0000;#0000ff;#fefef4;-1;-1
2463;145;Bergen IK;Flyers;BER;-1;-1;-1;-1;-1;-1;-1;-1;#eb2427;#eb2427;#fefef4;-1;-1
2464;145;Halden;Comet;COM;-1;-1;-1;-1;-1;-1;-1;-1;#14a163;#ffeb5c;#fefef4;-1;-1
2465;15;Furuset;;FUR;-1;-1;-1;-1;-1;-1;-1;-1;#193871;#193871;#fefef4;-1;-1
2466;145;Grüner;Ishockey;GRU;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#4e2e91;#fefef4;-1;-1
2467;145;Hasle/Løren;;HLS;-1;-1;-1;-1;-1;-1;-1;-1;#db202c;#00498f;#fefef4;-1;-1
2471;145;Narvik;Arctic Eagles;NAR;706;-1;-1;-1;-1;-1;-1;-1;#005696;#005696;#fefef4;-1;-1
2473;15;Ringerike IHK;Panthers;RIN;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#df9000;#fefef4;-1;-1
2474;15;Ski Ishockey Elite;;SKI;-1;-1;-1;-1;-1;-1;-1;-1;#00274c;#00274c;#f1c400;-1;-1
2475;130;Hamina;Kiekkoympyrät;KY;1937;-1;-1;-1;-1;-1;-1;-1;#000000;#facf01;#fefef4;7;0
2476;144;IF Frisk Asker Tigers;U20;FRI;705;-1;-1;-1;-1;-1;-1;-1;#ff8000;#000000;#fefef4;-1;-1
2477;144;Lillehammer IK;U20;LIL;706;-1;-1;-1;-1;-1;-1;-1;#d50303;#000000;#fefef4;-1;-1
2478;144;Lørenskog IK;U20;LIK;707;-1;-1;-1;-1;-1;-1;-1;#e50a0a;#130273;#fefef4;-1;-1
2479;144;Manglerud Star;U20;MAN;-1;-1;-1;-1;-1;-1;-1;-1;#008000;#008000;#fefef4;-1;-1
2481;144;Sparta Sarpsborg Warriors;U20;SPA;710;-1;-1;-1;-1;-1;-1;-1;#08298a;#08298a;#fefef4;-1;-1
2482;144;Stjernen Hockey;U20;STJ;712;-1;-1;-1;-1;-1;-1;-1;#cf0812;#cf0812;#fefef4;-1;-1
2483;144;Storhamar Dragons;U20;STO;713;-1;-1;-1;-1;-1;-1;-1;#214065;#dec12b;#fefef4;-1;-1
2484;144;Vålerenga IF;U20;VAL;714;-1;-1;-1;-1;-1;-1;-1;#0a4e9f;#ed1b24;#fefef4;-1;-1
2485;143;EHC Adelboden;;EHCA;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#b5071e;#fefef4;2;-1
2486;143;Argovia;Stars;ARG;2488;-1;-1;-1;-1;-1;-1;-1;#b83a3a;#000000;#fefef4;0;-1
2487;218;EHC Arosa;;ARO;-1;-1;-1;-1;-1;-1;-1;-1;#004da0;#fce302;#fefef4;-1;-1
2488;66;EHC Basel;;BAS;837;-1;-1;-1;-1;-1;-1;-1;#000000;#ef323e;#fefef4;-1;-1
2490;218;Hockey Huttwil;;HUT;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#e00512;#ffed07;-1;-1
2491;143;EHC Burgdorf;;BUR;2490;-1;-1;-1;-1;-1;-1;-1;#000000;#f7ce0a;#fefef4;2;-1
2492;218;EHC Bülach;;BUL;-1;-1;-1;-1;-1;-1;-1;-1;#29477a;#3460ae;#fefef4;-1;-1
2493;66;Bellinzona;Rockets;BEL;-1;831;-1;-1;-1;-1;-1;-1;#ae122a;#00437c;#fefef4;-1;-1
2494;218;EHC Chur;;CHU;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#ff001e;#fefef4;-1;-1
2495;143;EHC Dübendorf;;DUB;-1;-1;-1;-1;-1;-1;-1;-1;#005aa8;#c31432;#fdc32d;0;-1
2496;218;HC Düdingen;Bulls;DUD;-1;-1;-1;-1;-1;-1;-1;-1;#3a4f9e;#fcd80e;#fefef4;-1;-1
2498;218;HC Franches-Montagnes;;FRM;-1;-1;-1;-1;-1;-1;-1;-1;#ea1c29;#ffe014;#fefef4;-1;-1
2499;218;EHC Frauenfeld;;FRA;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#d1001d;#fefef4;-1;-1
2500;143;Genève-Servette HC II;;GSHC;830;-1;-1;-1;-1;-1;-1;-1;#66152e;#66152e;#ffd204;2;-1
2501;218;GDT Bellinzona;;GDT;-1;-1;-1;-1;-1;-1;-1;-1;#ca0404;#ca0404;#fefef4;-1;-1
2502;143;SC Herisau;;HER;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;0;-1
2503;218;SC Lyss;;LYS;2517;-1;-1;-1;-1;-1;-1;-1;#13206f;#426ac2;#fefef4;-1;-1
2504;143;Oberthurgau;Pikes EHC;PIK;847;-1;-1;-1;-1;-1;-1;-1;#00448e;#00a1df;#fefef4;0;-1
2505;143;EHC Saastal;;SAA;842;-1;-1;-1;-1;-1;-1;-1;#000000;#008bd2;#fefef4;2;-1
2506;143;HC Saint-Imier;Bats;STI;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#fcd006;#fefef4;2;-1
2507;218;EHC Seewen;;SEE;-1;-1;-1;-1;-1;-1;-1;-1;#00007f;#d2011d;#fefef4;-1;-1
2508;66;HCV Martigny;;MAR;-1;-1;-1;-1;-1;-1;-1;-1;#c91112;#c91112;#fefef4;-1;-1
2509;143;Star-Forward;;LAU;-1;-1;-1;-1;-1;-1;-1;-1;#e10707;#777679;#fefef4;2;-1
2510;218;EHC Thun;;THU;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#ca1e35;#fefef4;-1;-1
2511;143;HC Université Neuchâtel;;UNN;-1;-1;-1;-1;-1;-1;-1;-1;#df0037;#103353;#fefef4;2;-1
2512;143;SC Unterseen-Interlaken;;SCU;-1;-1;-1;-1;-1;-1;-1;-1;#6aace0;#001ca8;#fefef4;2;-1
2513;143;HC Vallée de Joux;;HCVJ;-1;-1;-1;-1;-1;-1;-1;-1;#0938a3;#e11515;#fefef4;2;-1
2516;143;EHC Wiki-Münsingen;;WIM;-1;-1;-1;-1;-1;-1;-1;-1;#292331;#292331;#ffda23;0;-1
2517;66;EHC Winterthur;;WIN;836;-1;-1;-1;-1;-1;-1;-1;#dd162d;#dd162d;#fefef4;-1;-1
2518;143;HC Yverdon-les-Bains;;HCY;-1;-1;-1;-1;-1;-1;-1;-1;#006136;#008800;#fefef4;2;-1
2521;138;Toyo University;;TOY;-1;-1;-1;-1;-1;-1;-1;-1;#194ca0;#de0000;#fefef4;-1;-1
2522;138;Nihon University;;NIH;-1;-1;-1;-1;-1;-1;-1;-1;#eb2d41;#eb2d41;#fefef4;-1;-1
2523;138;Daito Bunka University;;DAI;-1;-1;-1;-1;-1;-1;-1;-1;#2e594b;#050201;#fefef4;-1;-1
2524;138;Nippon Sport Science University;Nittaidai;NSSU;4670;-1;-1;-1;-1;-1;-1;-1;#113364;#113364;#fefef4;-1;-1
2525;138;Rikkyo University;;RIK;-1;-1;-1;-1;-1;-1;-1;-1;#000062;#000062;#fefef4;-1;-1
2526;138;Senshu University;;SEN;-1;-1;-1;-1;-1;-1;-1;-1;#008000;#008000;#fefef4;-1;-1
2527;213;Bytom;BS Polonia;POL;-1;-1;-1;-1;-1;-1;-1;-1;#cc0000;#00518f;#e3b758;-1;-1
2529;20;Nowy Targ;KH Podhale;POD;-1;-1;-1;-1;-1;-1;-1;-1;#09448c;#d82533;#fec931;-1;-1
2545;54;HK Rostov;;ROS;1880;-1;-1;-1;-1;-1;-1;-1;#e31e24;#e31e24;#fefef4;-1;-1
2547;53;Sakhalinskie Akuly;;AKU;-1;-1;-1;-1;-1;-1;-1;-1;#39a6e4;#0c2d40;#fefef4;0;0
2548;55;HK Bryansk;;BRY;-1;-1;-1;-1;-1;-1;-1;-1;#28166f;#da251d;#fefef4;-1;-1
2550;243;Idaho Falls;Spud Kings;IDA;-1;-1;-1;-1;-1;-1;-1;-1;#ad281a;#ad281a;#fefef4;-1;-1
2552;129;Vuosaari;Viikingit;VII;-1;-1;-1;-1;-1;-1;-1;-1;#fb1324;#231686;#fefef4;0;-1
2553;130;Orivesi;Fortuna;FOR;-1;-1;-1;-1;-1;-1;-1;-1;#ffd200;#000000;#fefef4;3;1
2554;129;Ylöjärvi;Uplakers;UPL;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#e84803;#fefef4;1;-1
2556;129;Jyväskylä;Riemu;RIE;-1;-1;-1;-1;-1;-1;-1;-1;#22cfe0;#000000;#fefef4;0;-1
2557;59;Oulu;Laser HT;LHT;-1;-1;-1;-1;-1;-1;-1;-1;#971018;#971018;#fefef4;-1;-1
2560;129;Harjavalta;Kuparikiekko;KUKI;-1;-1;-1;-1;-1;-1;-1;-1;#fe7610;#000000;#fefef4;5;-1
2562;129;Laitila;Jyske;LAJY;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#ff2e17;#fefef4;5;-1
2563;61;Seinäjoki;S-Kiekko U20;SKIA;1923;4605;-1;-1;-1;-1;-1;-1;#0072bc;#ed1c24;#fefef4;-1;-1
2564;10;Indy;Fuel;IND;8;42;-1;-1;-1;-1;-1;-1;#000000;#ad342c;#ffbd5b;1;0
2565;40;Elliot Lake;Red Wings;ELL;-1;-1;-1;-1;-1;-1;-1;-1;#bf0000;#bf0000;#fefef4;-1;0
2566;40;Powassan;Voodoos;VOD;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;1
2567;78;SK Lejon;;SKL;-1;-1;-1;-1;-1;-1;-1;-1;#d41b16;#000000;#fefef4;-1;-1
2568;78;Hammarby IF;;HIF;-1;-1;-1;-1;-1;-1;-1;-1;#006535;#eed501;#fefef4;-1;-1
2569;78;Haninge;Anchors HC;HAN;3951;-1;-1;-1;-1;-1;-1;-1;#89083a;#0d5392;#fefef4;-1;-1
2570;69;Forshaga IF;;FOR;-1;-1;-1;-1;-1;-1;-1;-1;#aa0000;#aa0000;#fefef4;2;-1
2571;69;HC Dalen;;DAL;875;-1;-1;-1;-1;-1;-1;-1;#000000;#ed1c24;#fefef4;2;-1
2574;35;Madison;Capitols;MAD;-1;-1;-1;-1;-1;-1;-1;-1;#001d59;#4786b6;#afb5b4;0;-1
2576;47;Red Deer Polytechnic;Kings;RDK;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
2577;36;Fredericton;Red Wings;FRE;-1;-1;-1;-1;-1;-1;-1;-1;#bf0000;#bf0000;#fefef4;-1;1
2578;140;Qianwei SA;;QIA;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
2579;29;CBR;Brave;BRA;-1;-1;-1;-1;-1;-1;-1;-1;#004d71;#fafa00;#fefef4;1;-1
2580;213;KS Katowice;Naprzód Janów;NAP;2188;-1;-1;-1;-1;-1;-1;-1;#417f40;#cd3040;#fefef4;-1;-1
2585;55;Glazov;Progress;GLA;762;-1;-1;-1;-1;-1;-1;-1;#000000;#eb0000;#fefef4;-1;-1
2587;141;Kwangwoon University;;KWA;-1;-1;-1;-1;-1;-1;-1;-1;#aa0000;#aa0000;#fefef4;-1;-1
2591;23;Molodechno;Dinamo;MOL;737;-1;-1;-1;-1;-1;-1;-1;#00296b;#6496bf;#fefef4;-1;-1
2592;198;Kitzbühel;EC Die Adler Stadtwerke;KEC;482;-1;-1;-1;-1;-1;-1;-1;#0000ff;#0000ff;#fefef4;-1;-1
2593;194;Gentofte;Stars;GEN;-1;-1;-1;-1;-1;-1;-1;-1;#004768;#f48906;#fdbf54;-1;-1
2594;129;Harjun Kiekko;;HAKI;-1;-1;-1;-1;-1;-1;-1;-1;#002e62;#0168ab;#fefef4;0;-1
2598;61;Kokkola;Hermes U20;HERA;1918;2259;-1;-1;-1;-1;-1;-1;#d00202;#0a1857;#fefef4;-1;-1
2606;71;Hockey Como;;COM;-1;-1;-1;-1;-1;-1;-1;-1;#009be1;#db0000;#fefef4;-1;-1
2610;71;HC Varese;;VAR;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#c72035;#f8e500;-1;-1
2613;103;HK Mogo/LSPA;;MGO;-1;-1;-1;-1;-1;-1;-1;-1;#022359;#64ad1d;#fefef4;-1;-1
2616;68;Vojens IK;U20;VOJ;1806;551;-1;-1;-1;-1;-1;-1;#1c194f;#1c194f;#fefef4;-1;-1
2617;143;EHC Wetzikon;;WET;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#feda02;#fefef4;0;-1
2620;14;Arizona State;Sun Devils;ASU;-1;-1;-1;-1;-1;-1;-1;-1;#000000;#ffb81c;#fefef4;6;-1
2621;110;Michigan;U15;MIC;-1;-1;-1;-1;-1;-1;-1;-1;#003876;#be311a;#fefef4;-1;1
2622;110;Massachusetts;U15;MAS;-1;-1;-1;-1;-1;-1;-1;-1;#003876;#be311a;#fefef4;-1;1
2623;110;New York;U15;NYB;-1;-1;-1;-1;-1;-1;-1;-1;#003876;#be311a;#fefef4;-1;1
2624;110;Greater Toronto;U15;GTA;-1;-1;-1;-1;-1;-1;-1;-1;#d7332f;#000000;#fefef4;-1;0
2626;9;Manchester;Storm;MAN;-1;-1;-1;-1;-1;-1;-1;-1;#592364;#000000;#fefef4;2;-1
2628;130;Oulunkylä;OKK Gröna;OKK;-1;-1;-1;-1;-1;-1;-1;-1;#008751;#000000;#ffe002;0;0
2629;130;Parainen;Sport;PAR;-1;-1;-1;-1;-1;-1;-1;-1;#ff0000;#0000ff;#fefef4;3;1
2632;128;Espoo;Jäähonka;JHO;-1;-1;-1;-1;-1;-1;-1;-1;#e90000;#e90000;#fefef4;-1;-1
2635;130;Mänttä;Kiekko-Pojat;KPO;2293;-1;-1;-1;-1;-1;-1;-1;#000000;#ec1a23;#fefef4;3;1
2638;129;Nivala;Cowboys;COW;-1;-1;-1;-1;-1;-1;-1;-1;#0baa5b;#000000;#fefef4;4;-1
2641;130;Pitäjänmäki;Tarmo;PITA;-1;-1;-1;-1;-1;-1;-1;-1;#ca012b;#ffcf06;#fefef4;0;0
2642;130;Anjalankoski;AaKoo;AAK;2237;-1;-1;-1;-1;-1;-1;-1;#eada00;#000000;#fefef4;7;0
2643;139;Aichi-ken Selects;;AIC;-1;-1;-1;-1;-1;-1;-1;-1;#a73945;#a73945;#fefef4;2;-1
2648;139;Chiba-ken Selects;;CHB;-1;-1;-1;-1;-1;-1;-1;-1;#130da4;#130da4;#fefef4;3;-1
2650;130;Jyväskylä;JyKi;JYKI;-1;-1;-1;-1;-1;-1;-1;-1;#0076bc;#d62f41;#fefef4;2;1
2652;139;Tomakomai;DYNAX IHT;DNX;-1;-1;-1;-1;-1;-1;-1;-1;#0000ff;#0000ff;#fefef4;0;-1
2653;139;Muroran;Nippon Steelers;NSC;-1;-1;-1;-1;-1;-1;-1;-1;#00007f;#0055ff;#fefef4;0;-1
2654;139;Niigata-ken Selects;;NII;-1;-1;-1;-1;-1;-1;-1;-1;#ed131f;#000000;#fefef4;2;-1
2655;139;Aomori-ken Selects;;AOM;2164;-1;-1;-1;-1;-1;-1;-1;#009842;#009842;#fefef4;4;-1
2656;139;Iwate-ken Selects;;IWT;-1;-1;-1;-1;-1;-1;-1;-1;#0c5e71;#026b49;#fefef4;4;-1
2657;139;Nagano-ken Selects;;NAG;-1;-1;-1;-1;-1;-1;-1;-1;#f66634;#000000;#fefef4;2;-1
2661;139;Fukui-ken Selects;;FUK;-1;-1;-1;-1;-1;-1;-1;-1;#00006b;#de0520;#fefef4;2;-1
2664;139;Shiga;Red Rose;RR;-1;-1;-1;-1;-1;-1;-1;-1;#ff0000;#000000;#fefef4;1;-1
2665;151;Gomel;Ognennye Rysi;GOM2;495;-1;-1;-1;-1;-1;-1;-1;#000000;#ed1c24;#fefef4;-1;-1
2666;151;Brest;Tsitadel;BRE2;496;-1;-1;-1;-1;-1;-1;-1;#049343;#da221b;#fefef4;-1;-1
2669;151;Lvy;Dneprovskie;DNE;499;-1;-1;-1;-1;-1;-1;-1;#8d30a8;#be8a03;#fefef4;-1;-1
2670;151;Zhlobin;Belstal;ZHL;500;-1;-1;-1;-1;-1;-1;-1;#0000bd;#e21d24;#fefef4;-1;-1
2671;151;Grodno;Progress;GRO2;502;-1;-1;-1;-1;-1;-1;-1;#f10000;#000000;#fefef4;-1;-1
2673;151;Vitebsk;Medvedi;VIT;504;-1;-1;-1;-1;-1;-1;-1;#0e13b2;#59c5ff;#fefef4;-1;-1
2677;152;HK Gomel;U18;GOM;495;-1;-1;-1;-1;-1;-1;-1;#000000;#ed1c24;#fefef4;-1;-1
2678;152;HK Brest;U18;BRE;496;-1;-1;-1;-1;-1;-1;-1;#049343;#da221b;#fefef4;-1;-1
2679;152;HK Lida;U18;LID;497;-1;-1;-1;-1;-1;-1;-1;#ec0c14;#00205b;#fefef4;-1;-1
2680;152;Khimik Novopolotsk;U18;NOV;498;-1;-1;-1;-1;-1;-1;-1;#044e9c;#044e9c;#fefef4;-1;-1
2681;152;HK Mogilev;U18;MOG;499;-1;-1;-1;-1;-1;-1;-1;#8d30a8;#c38f06;#fefef4;-1;-1
2682;152;Metallurg Zhlobin;U18;ZHL;500;-1;-1;-1;-1;-1;-1;-1;#0000bd;#e21d24;#fefef4;-1;-1
2683;152;Neman Grodno;U18;GRO;502;-1;-1;-1;-1;-1;-1;-1;#f10000;#000000;#fefef4;-1;-1
2684;152;Shakhter Soligorsk;U18;SOL;503;-1;-1;-1;-1;-1;-1;-1;#ec5d19;#000000;#fefef4;-1;-1
2685;152;HK Vitebsk;U18;VIT;504;-1;-1;-1;-1;-1;-1;-1;#0e13b2;#59c5ff;#fefef4;-1;-1
2686;152;Yunost Minsk;U18;YUN;505;-1;-1;-1;-1;-1;-1;-1;#ef0b02;#0d0b9e;#fefef4;-1;-1
2687;152;Dinamo Molodechno;U18;MOL;2591;-1;-1;-1;-1;-1;-1;-1;#00296b;#6496bf;#fefef4;-1;-1
2688;152;Dinamo Minsk;U18;DMS;737;-1;-1;-1;-1;-1;-1;-1;#0095e3;#000000;#fefef4;-1;-1
2689;153;HK Gomel;U16;GOM;495;-1;-1;-1;-1;-1;-1;-1;#000000;#ed1c24;#fefef4;-1;-1
2690;153;HK Brest;U16;BRE;496;-1;-1;-1;-1;-1;-1;-1;#049343;#da221b;#fefef4;-1;-1
2691;153;HK Lida;U16;LID;497;-1;-1;-1;-1;-1;-1;-1;#ec0c14;#00205b;#fefef4;-1;-1
2692;153;Khimik-SKA Novopolotsk;U16;NOV;498;-1;-1;-1;-1;-1;-1;-1;#044e9c;#044e9c;#fefef4;-1;-1
2693;153;HK Mogilev;U16;MOG;499;-1;-1;-1;-1;-1;-1;-1;#8d30a8;#c38f06;#fefef4;-1;-1
2694;153;Metallurg Zhlobin;U16;ZHL;500;-1;-1;-1;-1;-1;-1;-1;#0000bd;#e21d24;#fefef4;-1;-1
2695;153;Neman Grodno;U16;GRO;502;-1;-1;-1;-1;-1;-1;-1;#f10000;#000000;#fefef4;-1;-1
2696;153;Shakhter Soligorsk;U16;SOL;503;-1;-1;-1;-1;-1;-1;-1;#ec5d19;#000000;#fefef4;-1;-1
2697;153;HK Vitebsk;U16;VIT;504;-1;-1;-1;-1;-1;-1;-1;#0e13b2;#59c5ff;#fefef4;-1;-1
2698;153;Yunost Minsk;U16;YUN;505;-1;-1;-1;-1;-1;-1;-1;#ef0b02;#0d0b9e;#fefef4;-1;-1
2699;153;Dinamo Molodechno;U16;MOL;2591;-1;-1;-1;-1;-1;-1;-1;#00296b;#6496bf;#fefef4;-1;-1
2700;153;Dinamo Minsk;U16;DMS;737;-1;-1;-1;-1;-1;-1;-1;#0095e3;#000000;#fefef4;-1;-1
2701;154;HK Gomel;U14;GOM;495;-1;-1;-1;-1;-1;-1;-1;#000000;#ed1c24;#fefef4;-1;-1
2702;154;HK Brest;U14;BRE;496;-1;-1;-1;-1;-1;-1;-1;#049343;#da221b;#fefef4;-1;-1
2703;154;HK Lida;U14;LID;497;-1;-1;-1;-1;-1;-1;-1;#ec0c14;#00205b;#fefef4;-1;-1
2704;154;Khimik-SKA Novopolotsk;U14;NOV;498;-1;-1;-1;-1;-1;-1;-1;#044e9c;#044e9c;#fefef4;-1;-1
2705;154;HK Mogilev;U14;MOG;499;-1;-1;-1;-1;-1;-1;-1;#8d30a8;#c38f06;#fefef4;-1;-1
2706;154;Metallurg Zhlobin;U14;ZHL;500;-1;-1;-1;-1;-1;-1;-1;#0000bd;#e21d24;#fefef4;-1;-1
2707;154;Neman Grodno;U14;GRO;502;-1;-1;-1;-1;-1;-1;-1;#f10000;#000000;#fefef4;-1;-1
2708;154;Shakhter Soligorsk;U14;SOL;503;-1;-1;-1;-1;-1;-1;-1;#ec5d19;#000000;#fefef4;-1;-1
2709;154;HK Vitebsk;U14;VIT;504;-1;-1;-1;-1;-1;-1;-1;#0e13b2;#59c5ff;#fefef4;-1;-1
2710;154;Yunost Minsk;U14;YUN;505;-1;-1;-1;-1;-1;-1;-1;#ef0b02;#0d0b9e;#fefef4;-1;-1
2711;154;Dinamo Molodechno;U14;MOL;2591;-1;-1;-1;-1;-1;-1;-1;#00296b;#6496bf;#fefef4;-1;-1
2712;154;Dinamo Minsk;U14;DMS;737;-1;-1;-1;-1;-1;-1;-1;#0095e3;#000000;#fefef4;-1;-1
2713;155;HC Sparta Praha;U17;SPA;511;-1;-1;-1;-1;-1;-1;-1;#000000;#7a1026;#fefef4;-1;-1
2714;155;HC Plzen 1929;U17;PLZ;512;-1;-1;-1;-1;-1;-1;-1;#002e5d;#0061bb;#fefef4;-1;-1
2715;155;Mountfield HK;U17;MHK;513;-1;-1;-1;-1;-1;-1;-1;#000000;#a3191b;#fefef4;-1;-1
2716;155;HC Dynamo Pardubice;U17;PCE;514;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
2717;155;Bílí Tygri Liberec;U17;LIB;515;-1;-1;-1;-1;-1;-1;-1;#204c97;#00036e;#fefef4;-1;-1
2718;155;HC Vítkovice Ridera;U17;VIT;516;-1;-1;-1;-1;-1;-1;-1;#072b4e;#d9251c;#fbdd00;-1;-1
2719;155;PSG Berani Zlín;U17;ZLN;517;-1;-1;-1;-1;-1;-1;-1;#16216a;#16216a;#fcce01;-1;-1
2720;155;HC Ocelári Trinec;U17;TRI;518;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
2721;155;HC Kometa Brno;U17;KOM;520;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
2722;155;HC Verva Litvínov;U17;LIT;521;-1;-1;-1;-1;-1;-1;-1;#231f20;#231f20;#ffcc00;-1;-1
2723;155;HC Slavia Praha;U17;SLV;522;-1;-1;-1;-1;-1;-1;-1;#d81921;#d81921;#fefef4;-1;-1
2724;155;BK Mladá Boleslav;U17;MBL;523;-1;-1;-1;-1;-1;-1;-1;#22ae4a;#000000;#fefef4;-1;-1
2725;155;HC Energie Karlovy Vary;U17;KVA;524;-1;-1;-1;-1;-1;-1;-1;#010101;#a69867;#a2aaad;-1;-1
2726;155;HC Olomouc;U17;HCO;1477;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
2727;155;Rytíri Kladno;U17;KLA;519;-1;-1;-1;-1;-1;-1;-1;#062751;#f5bd19;#fbfdfb;-1;-1
2728;155;Piráti Chomutov;U17;CHO;1420;-1;-1;-1;-1;-1;-1;-1;#212138;#d81921;#fefef4;-1;-1
2729;155;HC Benátky nad Jizerou;U17;BNJ;1470;-1;-1;-1;-1;-1;-1;-1;#004667;#004667;#fefef4;-1;-1
2730;155;HC Dukla Jihlava;U17;JIH;1472;-1;-1;-1;-1;-1;-1;-1;#5d0024;#5d0024;#ffb718;-1;-1
2731;155;BK Havlíckuv Brod;U17;HAVB;1473;-1;-1;-1;-1;-1;-1;-1;#d40000;#2553bd;#fefef4;-1;-1
2732;155;HC Stadion Litomerice;U17;LTM;1475;-1;-1;-1;-1;-1;-1;-1;#000000;#000000;#fefef4;-1;-1
2734;155;HC Slovan Ústí nad Labem;U17;UST;1478;-1;-1;-1;-1;-1;-1;-1;#101d6c;#e5d600;#fefef4;-1;-1
2735;155;HK MD Šumperk;U17;DRA;1479;-1;-1;-1;-1;-1;-1;-1;#022d75;#019f00;#ffec00;-1;-1
2736;155;SK Horácká Slavia Trebíc;U17;SKH;1481;-1;-1;-1;-1;-1;-1;-1;#00508b;#ed1c24;#fefef4;-1;-1
2738;155;AZ Havírov;U17;HAV;1868;-1;-1;-1;-1;-1;-1;-1;#002e62;#000000;#fefef4;-1;-1
2739;155;SK Prostejov 1913;U17;PRO;1870;-1;-1;-1;-1;-1;-1;-1;#fd0000;#fd0000;#fefef4;-1;-1
2740;155;Madeta Motor Ceské Budejovice;U17;CES;2193;-1;-1;-1;-1;-1;-1;-1;#174489;#d8232a;#ffd43b;-1;-1
