PlayerId;Year;TeamId;LeagueId;GP;G;A;PIM;+/-;PP G;PP A;SH G;SH A;GR;GWG;SOG;FO;FO W;HIT;GvA;TkA;SB;TOI;PPTOI;SHTOI;Fights;Fights Won
1339;2023;10;0;4;0;3;0;4;0;0;0;0;63;0;0;19;13;6;3;4;0;2269;29;86;0;0
1339;2024;10;0;6;1;3;0;-4;0;0;0;0;57;0;3;3;1;10;3;4;5;4963;159;258;0;0
1375;2023;10;0;7;4;6;6;4;0;0;0;1;66;0;14;1;0;17;3;3;2;5744;104;250;0;0
1404;2024;3800;193;5;2;8;16;8;0;1;0;0;66;1;6;42;17;4;0;3;8;3160;201;1233;0;0
1404;2024;619;16;4;1;1;14;3;0;0;1;0;63;0;7;14;9;7;1;1;3;3606;15;574;0;0
1498;2023;171;33;1;0;0;0;2;0;0;0;0;61;0;0;0;0;0;0;0;1;1061;58;0;0;0
1536;2024;560;9;4;1;0;0;1;0;0;0;0;59;0;5;6;1;8;0;0;3;1916;412;0;0;0
1536;2023;560;9;2;0;0;2;0;0;0;0;0;65;0;4;6;5;7;0;0;0;932;0;36;0;0
1754;2024;3797;193;6;0;1;7;-4;0;1;0;0;56;0;6;27;9;4;1;1;1;2192;1154;41;1;0
1754;2023;3797;193;5;1;3;6;-4;1;2;0;0;75;0;11;54;28;7;2;1;1;3207;2456;45;0;0
1862;2023;31;0;6;2;2;2;-1;0;0;1;0;59;0;6;1;0;6;0;1;1;4414;54;60;0;0
3237;2024;3800;193;4;0;5;4;0;0;2;0;0;59;0;5;1;1;4;2;1;5;3259;803;0;0;0
3331;2023;4997;32;1;0;0;2;0;0;0;0;0;70;0;0;0;0;0;0;1;2;800;0;125;0;0
3419;2023;171;33;1;0;1;0;1;0;0;0;0;67;0;0;0;0;1;0;0;0;835;58;46;0;0
4240;2023;15;0;5;3;1;0;-2;0;0;0;0;52;1;17;0;0;6;3;3;4;4529;40;594;0;0
4244;2024;647;6;4;0;1;4;0;0;1;0;0;59;0;9;3;2;3;0;3;2;2603;674;366;0;0
4244;2023;647;62;7;2;0;0;4;0;0;0;0;65;0;12;3;1;3;4;2;4;5374;395;289;0;0
4564;2024;4635;193;1;0;0;0;0;0;0;0;0;57;0;0;1;1;2;0;0;0;499;103;0;0;0
4564;2023;4635;193;5;0;2;4;2;0;1;0;0;59;0;3;2;0;1;0;1;1;1373;29;126;0;0
4590;2023;3796;193;5;1;2;0;-1;0;2;0;0;61;0;5;2;1;0;0;0;2;1944;252;297;0;0
4947;2023;9;0;4;0;1;0;-2;0;0;0;0;54;0;4;1;1;4;3;2;1;2285;60;39;0;0
5133;2023;34;0;6;0;0;0;-1;0;0;0;0;62;0;2;54;33;4;3;6;4;3210;0;1045;0;0
5408;2023;22;0;5;0;3;0;0;0;0;0;0;60;0;1;25;14;5;1;1;2;3234;0;520;0;0
5408;2024;22;0;5;0;2;0;-9;0;0;0;0;51;0;3;47;25;5;6;2;1;3426;83;546;0;0
7474;2023;4837;1;1;0;0;4;-1;0;0;0;0;58;0;0;3;1;2;0;0;0;767;146;97;0;0
9580;2024;1813;62;7;1;3;0;-2;0;0;0;0;57;1;14;0;0;8;4;11;11;6071;14;1078;0;0
9580;2023;1813;62;4;0;0;0;1;0;0;0;0;63;0;5;0;0;6;1;3;6;3953;0;539;0;0
9615;2024;777;8;1;0;0;0;0;0;0;0;0;66;0;1;0;0;0;1;1;4;961;0;299;0;0
9615;2023;777;8;3;0;0;0;1;0;0;0;0;65;0;4;0;0;6;4;1;8;3343;202;70;0;0
9630;2024;631;6;4;1;3;2;4;0;0;0;0;57;0;2;0;0;2;1;1;3;2983;0;367;0;0
9630;2023;1847;62;7;1;2;14;3;0;0;0;0;67;0;7;0;0;9;1;7;7;6666;234;453;0;0
9774;2023;4635;193;4;2;3;2;3;1;1;0;0;75;1;6;19;8;1;1;0;4;2482;972;683;0;0
9883;2024;3737;8;7;0;2;2;0;0;0;0;0;51;0;7;0;0;11;1;0;6;6182;52;460;0;0
9883;2023;3737;8;7;1;0;22;1;0;0;0;0;57;0;8;0;0;6;1;1;7;5913;10;521;0;0
9918;2023;518;5;2;0;0;0;0;0;0;0;0;60;0;0;12;6;4;1;0;0;867;0;597;0;0
9940;2024;777;8;1;0;1;0;0;0;0;0;0;55;0;0;0;0;1;0;0;0;773;0;0;0;0
9940;2023;796;8;4;0;0;0;-4;0;0;0;0;55;0;3;0;0;1;0;0;0;2212;128;28;0;0
9991;2024;781;8;7;1;1;7;1;0;0;0;0;56;0;3;0;0;7;1;4;5;6197;0;846;1;1
10224;2024;567;59;7;1;3;4;1;0;0;0;0;63;0;11;89;54;17;1;1;4;5730;604;281;0;0
10224;2023;584;59;6;2;2;4;1;0;2;0;0;65;1;12;71;42;15;4;2;3;4685;994;59;0;0
10275;2024;2508;66;3;1;0;0;2;0;0;0;0;58;1;4;3;1;3;1;1;1;2577;0;229;0;0
10275;2023;2508;66;7;1;0;4;-6;0;0;0;0;61;1;17;6;4;9;3;0;1;4890;1436;42;0;0
10518;2024;511;5;3;1;0;2;1;0;0;0;0;58;0;6;6;3;0;0;0;0;1854;79;0;0;0
10518;2023;511;5;3;1;1;0;3;0;0;0;0;67;1;7;15;4;3;1;0;1;2013;22;715;0;0
10518;2023;520;5;2;0;0;0;0;0;0;0;0;62;0;1;13;5;2;0;0;0;1057;0;394;0;0
10527;2024;1871;83;3;0;0;2;1;0;0;0;0;55;0;1;6;1;0;0;0;1;1255;91;0;0;0
10527;2023;1871;83;4;0;1;0;-4;0;0;0;0;56;0;4;4;1;0;1;0;2;2456;368;413;0;0
10559;2024;517;83;7;1;1;6;4;0;0;0;0;56;0;12;0;0;6;1;0;7;6190;502;510;0;0
10576;2023;4337;29;2;0;0;2;-2;0;0;0;0;58;0;0;0;0;3;0;0;4;1940;0;297;0;0
10635;2024;517;83;4;1;1;2;1;0;1;0;0;58;0;8;4;0;4;0;0;1;2418;874;0;0;0
10635;2023;517;83;7;1;2;4;1;0;1;0;0;68;0;15;8;6;7;1;0;7;4607;1277;36;0;0
10641;2024;1872;83;6;0;2;2;0;0;0;0;0;53;0;3;0;0;8;1;5;3;6006;27;1591;0;0
10641;2023;796;8;6;0;0;12;3;0;0;0;0;58;0;10;0;0;4;0;2;5;4969;79;822;0;0
10704;2024;1869;83;7;0;2;14;2;0;0;0;0;53;0;5;0;0;8;3;2;1;3546;1091;757;0;0
10704;2023;1869;83;7;2;1;4;0;0;0;0;0;59;0;7;0;0;4;2;1;5;5804;1311;383;0;0
10714;2024;1477;5;6;0;1;0;3;0;0;0;1;55;0;6;22;8;14;6;2;2;3655;0;1104;0;0
10714;2023;1477;5;5;0;0;0;0;0;0;0;0;65;0;3;11;6;6;2;2;1;2343;0;1045;0;0
10717;2024;1871;83;7;1;1;10;2;0;0;0;0;60;0;5;0;0;11;2;7;9;6529;90;824;0;0
10717;2023;1871;83;5;0;0;2;-2;0;0;0;0;57;0;1;0;0;1;0;0;7;1247;110;519;0;0
10730;2024;1443;247;7;0;1;0;3;0;0;0;0;57;0;8;3;3;15;0;0;0;4516;93;0;0;0
10730;2023;1872;83;7;4;3;0;2;3;0;0;1;73;1;20;5;1;18;2;2;1;5545;1541;102;0;0
10751;2024;1872;83;7;1;3;2;3;0;0;0;0;61;0;6;0;0;4;2;2;6;5516;1016;408;0;0
11116;2024;515;5;4;0;1;4;1;0;0;0;0;59;0;5;31;15;3;0;1;2;2244;577;43;0;0
11116;2023;518;5;2;0;0;4;-1;0;0;0;0;55;0;3;16;6;2;0;0;0;1155;114;66;0;0
11182;2024;749;2;4;0;0;0;0;0;0;0;0;57;0;1;0;0;3;0;1;4;2000;0;666;0;0
11182;2023;749;2;5;0;0;0;3;0;0;0;0;58;0;3;0;0;4;0;0;4;2651;174;444;0;0
11232;2024;762;54;7;0;5;0;-1;0;2;0;0;71;0;16;154;90;5;3;3;7;7949;1252;761;0;0
11232;2023;548;24;6;0;2;6;0;0;0;0;0;68;0;5;46;23;8;2;0;8;4112;134;502;0;0
11237;2024;769;54;6;1;2;2;5;1;0;0;0;66;1;16;31;17;9;2;3;10;5354;392;985;0;0
11242;2023;622;16;3;0;1;2;0;0;0;0;0;68;0;4;0;0;2;0;3;4;2901;0;376;0;0
11268;2024;781;8;6;0;0;0;-1;0;0;0;0;55;0;5;20;14;0;2;0;1;3349;0;790;0;0
11268;2023;780;8;5;0;1;2;-6;0;0;0;0;55;0;6;18;6;5;3;1;3;3547;56;348;0;0
11282;2024;569;3;5;0;3;2;-4;0;0;0;0;57;0;10;6;3;4;0;0;5;3755;859;403;0;0
11282;2023;523;5;7;3;2;4;-4;1;1;0;0;67;0;18;4;2;7;0;2;9;5568;1854;0;0;0
11355;2024;3737;8;3;0;2;0;-3;0;0;0;0;58;0;1;0;0;2;0;1;7;2367;181;59;0;0
11355;2023;3737;8;7;0;4;0;4;0;0;0;0;69;0;3;0;0;7;0;4;13;5145;214;704;0;0
11359;2024;564;3;3;1;0;0;0;0;0;0;0;58;0;5;11;3;7;2;0;2;1740;0;359;0;0
11359;2023;564;3;4;3;0;4;1;1;0;0;0;60;0;8;1;1;8;2;0;2;3396;177;407;0;0
11386;2024;570;3;1;0;0;2;1;0;0;0;0;53;0;1;4;2;1;1;0;0;252;0;199;0;0
11386;2023;565;3;4;0;0;2;-4;0;0;0;0;67;0;5;15;5;4;0;5;1;2658;421;605;0;0
11489;2024;565;3;6;0;2;8;-3;0;1;0;1;60;0;7;0;0;6;1;6;12;4903;976;1457;0;0
11489;2023;565;3;5;1;0;2;-7;0;0;0;0;60;0;14;0;0;6;1;6;6;4655;1749;474;0;0
11591;2024;2517;66;7;4;2;0;2;0;1;0;0;72;1;17;119;67;8;2;5;4;6407;1025;506;0;0
11591;2023;2517;66;7;1;3;0;1;0;0;0;0;72;0;14;72;33;5;0;4;7;6719;259;288;0;0
11754;2024;897;4;1;0;1;0;0;0;1;0;0;55;0;0;7;2;1;0;0;0;422;42;0;0;0
11754;2023;891;48;7;3;5;0;2;3;2;0;0;69;2;25;16;9;6;3;2;1;5870;1707;0;0;0
11790;2024;841;66;7;1;0;0;-1;0;0;0;0;55;0;6;0;0;7;4;3;8;5345;67;269;0;0
11790;2023;841;66;7;1;3;2;4;0;1;0;0;60;0;9;0;0;9;3;0;3;5132;553;591;0;0
12032;2024;642;6;7;0;0;4;1;0;0;0;0;56;0;4;13;10;4;0;1;3;2494;676;493;0;0
12032;2023;629;6;5;1;0;7;0;0;0;0;0;63;0;6;27;17;4;4;2;2;2661;16;920;0;0
12088;2024;3737;8;7;1;1;2;5;0;0;0;0;59;0;8;11;5;4;1;2;4;5870;1243;0;0;0
12088;2023;3737;8;7;0;4;12;-1;0;1;0;0;64;0;10;3;1;5;0;3;6;4460;592;14;0;0
12200;2024;575;3;4;1;0;0;-5;0;0;0;0;60;0;8;7;4;3;2;1;1;3367;1068;23;0;0
12200;2023;575;3;1;0;0;0;2;0;0;0;0;66;0;3;1;0;0;0;0;3;887;195;53;0;0
12210;2024;515;5;6;0;0;2;0;0;0;0;0;53;0;1;10;3;4;1;2;2;2990;35;644;0;0
12210;2023;519;5;5;0;2;4;-3;0;2;0;0;56;0;6;6;3;3;2;0;1;3696;928;0;0;0
12328;2024;838;7;6;0;0;0;0;0;0;0;0;57;0;3;0;0;6;3;2;10;4452;0;999;0;0
12328;2023;838;7;7;0;1;0;2;0;0;0;0;62;0;5;0;0;5;3;0;6;4750;64;880;0;0
12331;2024;832;7;5;0;0;2;2;0;0;0;0;63;0;8;12;8;4;4;5;11;3862;543;337;0;0
12331;2023;832;7;7;0;3;2;3;0;1;0;0;76;0;14;4;1;10;4;6;10;5847;1044;503;0;0
12348;2024;522;83;7;1;0;2;-2;0;0;0;0;57;0;10;31;17;2;4;3;4;5403;395;900;0;0
12348;2023;522;83;6;3;6;8;4;0;2;1;0;68;0;15;87;46;10;3;1;3;5519;878;746;0;0
12534;2024;4742;247;7;1;2;11;-2;0;0;0;0;64;0;18;0;0;9;4;1;24;6857;890;475;1;0
12549;2023;23;0;7;2;3;6;-3;0;0;0;0;57;0;8;84;46;9;4;3;0;5336;210;885;0;0
12549;2024;23;0;6;0;2;0;1;0;0;0;0;58;0;3;46;29;4;3;4;1;4568;0;244;0;0
13137;2024;584;59;3;0;1;0;1;0;0;0;0;57;0;3;16;9;2;0;0;0;1485;0;410;0;0
13536;2024;2626;9;3;2;0;0;-2;0;0;0;0;50;1;6;37;21;0;1;0;0;2344;15;59;0;0
13536;2023;2626;9;1;0;0;0;0;0;0;0;0;59;0;0;0;0;0;0;0;1;528;0;0;0;0
13550;2024;555;9;3;0;0;4;-1;0;0;0;0;53;0;1;17;7;6;0;0;1;1100;70;365;0;0
13550;2023;555;9;2;0;1;0;1;0;1;0;0;64;0;0;16;9;2;0;0;2;1252;45;61;0;0
13900;2024;626;6;2;0;0;2;0;0;0;0;0;52;0;1;9;4;0;0;1;0;1523;0;145;0;0
13900;2023;887;4;2;0;0;0;1;0;0;0;0;57;0;1;11;6;2;0;0;2;1039;0;274;0;0
13967;2023;714;15;7;1;5;4;3;0;1;0;0;67;0;9;85;48;8;2;0;4;6318;556;32;0;0
14029;2023;875;4;4;0;1;12;3;0;0;0;0;59;0;1;4;2;2;0;0;5;2570;0;106;0;0
14029;2024;882;4;2;0;0;0;-1;0;0;0;0;54;0;1;6;1;2;0;0;0;746;492;22;0;0
14030;2024;713;15;6;2;3;2;6;0;0;0;0;65;0;16;16;9;11;0;1;3;5504;985;98;0;0
14100;2024;978;48;5;0;1;0;-1;0;0;0;0;57;0;0;0;0;2;0;2;2;2050;19;526;0;0
14100;2023;978;48;7;0;0;2;-3;0;0;0;0;55;0;7;0;0;6;2;2;2;4907;0;878;0;0
14111;2024;710;15;2;0;0;0;-1;0;0;0;0;53;0;3;0;0;2;1;1;1;1614;126;24;0;0
14111;2023;710;15;7;0;1;6;-3;0;0;0;1;57;0;9;0;0;8;2;2;4;5385;419;409;0;0
14956;2024;707;15;7;1;2;4;-3;0;0;0;0;55;0;5;7;0;20;2;2;5;6170;213;273;0;0
14956;2023;707;15;5;3;2;8;-1;0;0;0;0;60;1;7;7;5;14;2;2;4;4935;104;475;0;0
15093;2024;718;20;3;0;0;0;-2;0;0;0;0;53;0;1;0;0;1;0;1;4;1608;0;531;0;0
15093;2023;718;20;3;0;2;0;2;0;0;0;0;62;0;5;0;0;4;1;0;2;2296;0;248;0;0
15105;2024;794;8;5;0;2;2;2;0;0;0;0;55;0;1;0;0;5;1;0;1;2612;0;209;0;0
16354;2024;497;23;6;0;2;0;-1;0;0;0;0;64;0;15;9;5;3;0;1;5;5320;613;387;0;0
16354;2023;498;23;6;1;3;2;-5;0;1;0;0;70;0;20;16;7;5;0;1;6;6019;862;402;0;0
16482;2024;549;24;7;2;3;2;2;1;2;0;0;67;0;16;7;5;13;2;4;1;5418;1541;0;0;0
16482;2023;549;24;6;4;1;2;-3;1;1;0;0;70;1;21;11;4;2;3;3;3;5151;1500;22;0;0
16493;2024;2199;54;7;0;0;6;0;0;0;0;0;55;0;15;0;0;1;0;4;5;5033;740;0;0;0
16493;2023;505;23;7;0;0;2;0;0;0;0;0;58;0;13;0;0;9;5;1;8;6505;1204;914;0;0
16661;2024;641;62;7;1;1;2;3;0;0;0;0;58;0;14;10;7;10;0;2;1;6711;270;360;0;0
16661;2023;566;3;1;0;0;0;0;0;0;0;0;61;0;0;2;0;1;0;0;0;249;122;68;0;0
16673;2024;873;48;6;3;3;0;4;0;0;0;0;59;1;7;3;1;2;0;1;2;5436;643;0;0;0
16673;2023;873;48;7;2;0;2;-3;0;0;0;0;60;0;14;6;1;0;2;4;3;6506;883;0;0;0
16684;2024;885;48;4;0;0;0;-2;0;0;0;0;54;0;1;12;5;2;3;0;4;2644;11;327;0;0
16684;2023;885;48;4;0;1;2;-1;0;0;0;0;60;0;5;29;12;7;1;1;6;2802;0;516;0;0
16744;2024;1430;247;6;2;6;4;6;0;1;0;0;73;0;25;121;71;4;1;5;1;5974;1133;446;0;0
16744;2023;1430;247;6;2;4;6;0;0;1;0;0;77;2;15;92;51;5;3;3;3;5312;977;768;0;0
16848;2024;4535;22;2;0;0;0;-1;0;0;0;0;54;0;0;0;0;2;1;1;1;1113;0;350;0;0
16848;2023;4535;22;5;0;1;0;1;0;0;0;0;63;0;11;0;0;8;0;3;8;4154;51;614;0;0
17382;2024;1497;54;4;0;0;0;-2;0;0;0;0;55;0;7;0;0;1;0;0;2;2618;367;9;0;0
17382;2023;1497;54;7;2;0;2;-4;1;0;0;0;59;0;10;0;0;1;4;0;6;5576;674;292;0;0
18136;2024;4840;134;4;0;0;2;-2;0;0;0;0;57;0;5;2;1;2;1;1;5;3271;0;49;0;0
18136;2023;4840;134;5;1;1;2;2;0;0;0;1;64;1;17;25;14;5;0;1;4;3885;139;836;0;0
18198;2024;4923;54;6;0;0;2;-4;0;0;0;0;58;0;7;0;0;8;2;1;14;5186;359;354;0;0
18198;2023;4923;54;7;0;1;12;-9;0;0;0;0;61;0;6;0;0;9;2;2;13;5431;960;694;0;0
19458;2024;3965;48;6;0;1;0;-1;0;0;0;1;56;0;3;15;10;1;1;1;2;2583;0;732;0;0
19458;2023;3965;48;6;0;2;5;1;0;1;0;0;70;0;9;9;4;7;1;2;6;4998;546;643;1;0
19543;2023;29;0;3;0;0;0;0;0;0;0;0;53;0;1;6;2;4;1;0;0;1266;0;88;0;0
19543;2024;29;0;6;1;2;0;1;0;0;0;0;56;0;5;31;18;2;5;2;1;3540;0;141;0;0
19702;2023;0;0;4;0;1;7;-5;0;0;0;0;52;0;5;0;0;4;0;2;7;4133;0;145;1;0
20403;2024;3737;8;6;0;1;2;2;0;0;0;0;56;0;4;0;0;7;3;0;3;3671;26;384;0;0
20403;2023;3737;8;7;0;2;4;1;0;0;0;0;56;0;6;0;0;8;1;2;6;4435;0;312;0;0
20406;2023;552;9;1;0;1;0;-1;0;0;0;0;55;0;0;0;0;0;0;0;1;1151;0;0;0;0
20429;2024;4742;247;5;1;0;2;4;0;0;0;0;58;0;6;4;1;3;0;4;7;4608;0;393;0;0
20505;2023;1443;247;3;1;2;2;3;0;0;0;0;55;0;1;0;0;0;0;0;0;2781;54;386;0;0
21740;2023;32;0;6;1;4;2;5;0;0;0;1;62;1;6;44;23;6;2;2;2;4111;104;511;0;0
22460;2024;524;5;4;0;0;4;-2;0;0;0;0;64;0;17;0;0;6;3;0;5;3219;1400;122;0;0
22460;2023;524;5;7;1;3;6;-5;0;1;0;0;55;0;10;0;0;6;0;4;5;5380;328;836;0;0
22988;2024;2161;134;4;0;0;0;-3;0;0;0;0;52;0;4;22;7;1;0;0;1;1754;0;199;0;0
22988;2023;2161;134;6;0;1;0;-4;0;0;0;0;56;0;4;52;26;3;1;3;2;4084;354;99;0;0
23023;2024;2162;134;3;0;0;14;1;0;0;0;0;52;0;1;4;4;3;1;0;1;1380;114;70;0;0
23023;2023;2162;134;6;1;1;4;1;0;0;0;0;60;0;6;15;9;3;0;1;5;3584;0;542;0;0
23036;2024;2162;134;4;0;1;0;-4;0;1;0;0;55;0;1;30;18;3;0;0;4;2275;283;38;0;0
23036;2023;2162;134;5;0;0;2;-2;0;0;0;0;63;0;7;66;39;2;0;4;3;3777;658;44;0;0
23047;2024;4840;134;6;0;1;0;2;0;0;0;0;57;0;9;0;0;1;0;0;11;5048;0;801;0;0
23047;2023;4840;134;6;0;0;0;3;0;0;0;0;63;0;7;0;0;3;0;1;7;4906;50;1154;0;0
23052;2024;2164;134;6;0;3;0;1;0;0;0;0;56;0;5;6;2;3;0;0;3;4325;644;0;0;0
23052;2023;2164;134;3;1;0;0;0;1;0;0;0;61;0;6;8;4;0;1;0;2;2375;370;0;0;0
24404;2024;1086;29;4;0;2;2;0;0;0;0;0;55;0;3;7;4;7;1;0;3;2854;0;202;0;0
24404;2023;2579;29;4;1;1;0;-2;0;0;0;0;57;0;4;0;0;8;3;1;1;2897;0;175;0;0
24411;2024;455;29;4;1;2;0;-4;0;1;0;0;54;0;4;5;2;0;0;1;1;2593;406;0;0;0
24411;2023;456;29;2;1;0;0;0;0;0;0;0;64;0;6;0;0;2;0;1;1;1547;337;0;0;0
24419;2024;457;29;4;0;4;0;2;0;2;0;0;68;0;11;9;1;4;0;3;0;3273;877;39;0;0
24419;2023;452;29;4;2;3;0;-2;1;1;0;0;68;1;11;9;4;5;1;2;3;3420;1117;258;0;0
24453;2024;4337;29;3;1;3;2;1;0;2;0;0;66;0;6;40;25;3;1;0;3;1792;945;0;0;0
24453;2023;4337;29;4;1;2;6;-4;1;1;0;0;66;0;3;63;33;10;1;0;3;3501;605;161;0;0
25539;2024;2158;134;4;2;1;0;3;0;0;0;0;59;0;6;39;22;1;0;0;2;2431;243;0;0;0
25539;2023;2158;134;5;1;2;0;2;0;1;0;0;64;0;8;61;30;2;1;3;3;3696;984;0;0;0
30800;2023;1426;247;1;0;0;0;0;0;0;0;0;49;0;0;0;0;0;0;0;0;655;0;21;0;0
32747;2024;1870;83;6;2;1;4;3;0;0;0;0;56;0;3;32;18;11;2;2;0;3144;4;300;0;0
32747;2023;1870;83;4;0;2;6;2;0;0;0;0;68;0;5;49;29;10;2;3;0;2660;56;433;0;0
44572;2024;627;6;1;0;0;0;0;0;0;0;0;58;0;1;0;0;0;0;0;0;282;70;72;0;0
44572;2023;647;62;7;1;3;4;4;0;2;0;0;73;0;10;0;0;8;3;1;9;6493;1396;11;0;0
51695;2024;167;33;1;0;0;2;-1;0;0;0;0;49;0;2;0;0;0;1;0;2;942;0;207;0;0
51695;2023;167;33;1;0;0;0;-1;0;0;0;0;46;0;0;0;0;1;0;0;0;901;0;0;0;0
54712;2023;174;33;1;0;0;0;-1;0;0;0;0;54;0;1;0;0;1;1;0;1;991;0;50;0;0
65202;2024;846;66;7;1;1;2;-3;0;0;0;0;59;1;13;2;2;7;2;1;3;5869;257;79;0;0
75984;2023;4919;32;1;0;0;0;1;0;0;0;0;61;0;0;0;0;0;0;0;2;738;81;390;0;0
77408;2024;458;29;4;1;3;0;-1;0;2;0;0;59;0;7;43;24;2;3;1;1;2813;482;0;0;0
77408;2023;458;29;3;0;0;0;-2;0;0;0;0;54;0;3;14;9;0;2;1;4;1427;318;69;0;0
77597;2024;460;29;1;0;0;0;0;0;0;0;0;59;0;0;0;0;1;0;1;0;771;40;66;0;0
77597;2023;460;29;4;1;2;0;2;0;0;0;0;59;1;6;0;0;4;1;0;2;3953;54;428;0;0
77692;2024;1838;6;5;0;0;0;-1;0;0;0;0;54;0;1;19;5;4;2;1;4;2212;0;616;0;0
77692;2023;1838;6;3;0;0;0;-1;0;0;0;0;60;0;2;4;1;1;1;0;0;1293;117;346;0;0
77749;2023;165;32;1;0;0;2;-2;0;0;0;0;45;0;0;0;0;3;0;0;1;1174;0;44;0;0
77755;2024;872;4;7;0;0;2;-3;0;0;0;0;55;0;4;3;2;12;1;2;3;3570;77;371;0;0
77755;2023;872;48;6;0;1;20;0;0;1;0;0;64;0;10;6;3;9;3;2;3;4468;509;52;0;0
78460;2024;759;54;4;1;1;0;3;1;0;0;0;60;0;7;5;4;1;1;1;0;2391;265;145;0;0
78460;2023;759;54;7;1;3;7;3;0;0;0;0;67;0;22;11;4;5;2;3;2;5606;854;227;1;1
88014;2024;829;7;7;0;2;0;-3;0;0;0;0;53;0;1;4;4;5;1;1;2;3996;40;70;0;0
88014;2023;829;7;5;1;1;2;3;0;1;0;0;61;1;6;1;1;2;2;2;2;3185;631;0;0;0
91101;2023;618;16;3;0;0;0;-4;0;0;0;0;56;0;4;28;13;1;0;1;5;2952;77;0;0;0
92291;2024;3795;193;4;3;2;4;0;2;0;0;0;62;0;9;7;4;4;3;0;1;2362;1310;131;0;0
92291;2023;3795;193;5;3;5;2;3;2;4;0;0;80;2;12;7;5;0;0;4;6;2677;2436;787;0;0
92332;2024;885;48;2;0;0;0;0;0;0;0;0;60;0;1;3;1;2;1;1;4;1729;389;98;0;0
96269;2024;564;3;3;2;1;0;-2;1;0;0;0;67;0;5;58;28;8;0;2;1;2005;1178;0;0;0
96269;2023;564;3;2;0;1;4;0;0;0;0;0;67;0;6;12;6;1;0;0;2;834;785;0;0;0
152;2023;20;0;4;1;1;2;-1;0;0;0;0;61;0;5;6;2;8;1;1;0;3513;321;180;0;0
165;2023;625;6;7;1;3;2;2;0;0;0;0;74;0;12;128;64;12;1;2;2;6789;502;958;0;0
242;2023;846;66;7;1;3;0;0;0;0;1;0;73;0;13;102;61;8;4;4;9;5960;37;998;0;0
481;2023;752;9999;5;0;1;0;-2;0;0;0;0;62;0;8;0;0;7;1;2;17;4798;97;859;0;0
555;2023;881;4;6;3;2;6;7;0;0;0;0;65;0;14;43;17;12;0;2;3;4798;500;1236;0;0
668;2023;500;23;5;0;1;2;-3;0;0;0;0;60;0;6;3;1;2;3;2;0;3176;981;41;0;0
679;2023;8;0;7;1;6;6;6;0;0;0;0;64;0;7;3;1;14;7;4;0;5804;99;8;0;0
906;2023;2199;54;1;0;0;0;0;0;0;0;0;55;0;0;1;0;2;0;0;0;498;0;72;0;0
924;2023;775;54;3;0;0;0;0;0;0;0;0;52;0;0;0;0;3;0;0;1;1171;0;342;0;0
931;2023;582;59;3;0;1;6;-2;0;0;0;0;59;0;1;0;0;7;1;0;5;2368;0;992;0;0
943;2023;4742;247;7;0;1;0;0;0;0;0;0;59;0;7;64;20;3;1;1;7;5674;248;333;0;0
1020;2023;59;1;1;1;0;0;-1;0;0;0;0;53;0;4;0;0;0;0;0;1;999;0;94;0;0
1039;2023;20;0;7;1;0;7;1;0;0;0;0;63;0;5;3;2;19;5;3;5;5644;2;210;1;1
1059;2023;21;0;2;0;0;0;0;0;0;0;0;58;0;5;0;0;0;0;2;2;1907;0;176;0;0
1124;2023;556;9;5;1;3;17;1;0;0;0;0;67;0;10;0;0;16;2;3;3;4088;232;0;1;1
1137;2023;71;10;1;0;0;0;0;0;0;0;0;66;0;1;2;0;2;0;0;0;330;156;0;0;0
1139;2023;560;9;5;0;3;8;2;0;0;0;0;67;0;5;0;0;10;2;3;9;4758;134;1137;0;0
1150;2023;49;1;1;0;0;0;-2;0;0;0;0;58;0;3;0;0;2;0;0;3;1026;150;46;0;0
1169;2023;619;16;7;5;2;2;1;1;0;0;0;81;2;29;47;25;7;3;4;6;6051;1790;320;0;0
1240;2023;568;3;6;0;1;6;-3;0;0;0;0;60;0;12;0;0;4;1;2;8;5560;1208;993;0;0
1272;2023;634;6;7;1;1;6;-2;0;0;0;1;69;1;5;0;0;17;5;5;29;6884;0;1556;0;0
1278;2023;778;8;7;1;2;2;6;1;0;0;1;69;0;14;0;0;13;2;1;9;7222;535;605;0;0
1288;2023;2308;16;5;3;0;6;3;0;0;0;0;65;0;16;3;3;10;0;3;3;4655;0;298;0;0
1306;2023;23;0;3;0;0;4;-1;0;0;0;0;54;0;1;22;9;1;5;2;2;1793;41;17;0;0
1306;2023;47;1;1;0;0;2;0;0;0;0;0;54;0;0;9;6;0;2;0;0;660;0;186;0;0
1318;2023;499;23;7;0;1;4;-2;0;0;0;0;59;0;4;0;0;5;2;1;7;5113;243;0;0;0
1320;2023;641;62;7;4;2;6;4;0;0;0;0;67;0;11;89;45;13;4;1;4;5882;603;414;0;0
1351;2023;729;2;6;1;5;4;6;0;1;0;0;77;0;14;81;51;11;2;4;2;4992;943;547;0;0
1393;2023;158;10;1;0;0;0;0;0;0;0;0;69;0;2;0;0;0;0;0;2;1116;25;104;0;0
1411;2023;739;2;1;0;1;0;2;0;0;0;0;72;0;1;0;0;2;0;0;4;545;0;200;0;0
1415;2023;636;62;7;2;4;0;4;0;0;1;0;64;0;6;0;0;14;2;3;16;6957;214;771;0;0
